ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
WY,22.96,25.47,-9.83,BELOW SMA,15,,,24.29,-5.46,,,,0.84,-168.0,0.0,231.0,stalling,34.0,WARNING,-17.2,2,Sustained Uptrend,-6.76,-14.76,3.82,XLP,sector,Sector,14.0,False,False,15.4
ADTTF,152.57,165.03,-7.55,BELOW SMA,15,,,156.49,-2.5,,,,0.57,-192.2,0.0,231.0,clean,33.4,WARNING,-19.7,3,Parabolic,-7.58,-10.83,29.43,,commodity,Commodity,21.0,False,False,15.3
AES,14.23,15.52,-8.3,BELOW SMA,15,,,14.52,-2.03,,,,0.659,-243.0,0.0,,,33.4,WARNING,-19.4,2,Sustained Uptrend,,,,,bond,Bond,4.0,False,False,15.3
BBIN,73.89,77.56,-4.73,BELOW SMA,15,,,75.88,-2.62,,,,0.681,-93.9,0.0,231.0,clean,33.5,WARNING,-7.8,2,Sustained Uptrend,-1.43,-6.42,2.61,VGK,index,Index,1.0,False,False,15.3
KBA,30.41,30.58,-0.55,BELOW SMA,15,,,30.39,0.07,,,,0.211,-18.5,0.0,231.0,clean,33.5,WARNING,-4.8,1,Basing,0.83,-1.36,-1.49,VXUS,index,Index,10.0,False,False,15.3
RBA,100.27,106.38,-5.74,BELOW SMA,15,,,102.71,-2.37,,,,0.039,-28.1,0.0,231.0,clean,33.6,WARNING,-16.0,2,Sustained Uptrend,-5.76,-15.84,1.27,XLF,bond,Bond,4.0,False,False,15.3
CI,264.93,281.74,-5.97,BELOW SMA,15,,,276.06,-4.03,,,,0.661,-117.4,0.0,231.0,clean,33.0,WARNING,-11.0,2,Sustained Uptrend,-5.81,-7.95,0.85,,equity,Equity,7.0,False,False,15.2
EUFN,34.3,37.09,-7.53,BELOW SMA,15,,,35.57,-3.57,,,,0.603,-109.3,0.0,231.0,clean,33.3,WARNING,-12.0,2,Sustained Uptrend,-2.36,-10.14,-2.75,VGK,index,Index,1.0,False,False,15.2
FQVLF,24.73,27.25,-9.26,BELOW SMA,15,,,26.06,-5.11,,,,0.215,-142.7,0.0,231.0,clean,33.2,WARNING,-25.7,3,Parabolic,-2.41,-13.29,6.41,VXUS,commodity,Commodity,45.0,False,False,15.2
IPX,41.7,45.66,-8.67,BELOW SMA,15,,,47.94,-13.02,,,,0.454,209.4,0.0,231.0,stalling,33.0,WARNING,-32.1,3,Parabolic,-13.12,-4.9,19.21,QQQ,equity,Equity,7.0,False,False,15.2
IWF,445.57,453.37,-1.72,BELOW SMA,15,,,450.43,-1.08,,,,0.036,-5.7,0.0,231.0,clean,33.3,WARNING,-7.5,1,Basing,-1.64,-3.04,-6.88,QQQ,equity,Equity,27.0,False,False,15.2
IXP,119.42,121.57,-1.76,BELOW SMA,15,,,120.94,-1.26,,,,0.004,-1.9,0.0,231.0,clean,33.3,WARNING,-5.8,1,Basing,-1.12,-2.92,-3.77,XLC,equity,Equity,18.0,False,False,15.2
KBWB,76.5,84.68,-9.66,BELOW SMA,15,,,80.17,-4.58,,,,0.847,-152.5,0.0,231.0,clean,33.3,WARNING,-16.3,2,Sustained Uptrend,-5.63,-14.8,-6.99,XLF,equity,Equity,19.0,False,False,15.2
USB,51.56,56.42,-8.61,BELOW SMA,15,,,53.18,-3.05,,,,0.899,-175.1,0.0,231.0,clean,33.3,WARNING,-15.7,2,Sustained Uptrend,-4.32,-14.84,-0.01,XLF,equity,Equity,19.0,False,False,15.2
VONG,114.64,116.67,-1.74,BELOW SMA,15,,,115.91,-1.1,,,,0.037,-5.7,0.0,231.0,clean,33.3,WARNING,-7.6,1,Basing,-1.69,-3.06,-6.91,QQQ,equity,Equity,27.0,False,False,15.2
XHB,101.02,113.6,-11.08,BELOW SMA,15,,,107.93,-6.41,,,,0.922,-222.3,0.0,231.0,clean,33.2,WARNING,-18.0,2,Sustained Uptrend,-6.71,-16.07,-3.52,XLB,bond,Bond,4.0,False,False,15.2
COMP,8.3,10.41,-20.25,BELOW SMA,15,,,9.19,-9.61,,,,0.757,-273.3,0.0,,,32.7,WARNING,-40.5,2,Sustained Uptrend,,,,,bond,Bond,4.0,False,False,15.1
EFA,97.73,102.43,-4.59,BELOW SMA,15,,,100.26,-2.53,,,,0.678,-92.0,0.0,231.0,clean,32.8,WARNING,-7.8,2,Sustained Uptrend,-1.44,-6.25,2.46,VGK,index,Index,1.0,False,False,15.1
EPHE,25.05,26.63,-5.93,BELOW SMA,15,,,26.05,-3.82,,,,0.423,-97.1,0.0,231.0,clean,32.7,WARNING,-11.8,2,Sustained Uptrend,-4.11,-6.96,1.56,VXUS,index,Index,39.0,False,False,15.1
ESGD,96.47,101.29,-4.77,BELOW SMA,15,,,99.12,-2.68,,,,0.675,-91.8,0.0,231.0,clean,32.9,WARNING,-8.0,2,Sustained Uptrend,-1.63,-6.5,1.79,VGK,index,Index,1.0,False,False,15.1
GS,793.75,890.59,-10.87,BELOW SMA,15,,,838.54,-5.34,,,,0.797,-176.3,0.0,231.0,clean,32.8,WARNING,-19.4,2,Sustained Uptrend,-4.99,-16.36,-9.45,XLF,equity,Equity,19.0,False,False,15.1
IEFA,91.11,95.58,-4.68,BELOW SMA,15,,,93.6,-2.66,,,,0.684,-91.3,0.0,231.0,clean,32.9,WARNING,-7.8,2,Sustained Uptrend,-1.64,-6.44,2.44,VGK,index,Index,1.0,False,False,15.1
RH,134.85,182.52,-26.12,BELOW SMA,15,,,148.43,-9.15,,,,0.898,-612.5,0.0,231.0,clean,32.8,WARNING,-43.7,2,Sustained Uptrend,-11.05,-35.91,-14.67,XLF,equity,Equity,37.0,False,False,15.1
SCZ,79.13,83.31,-5.02,BELOW SMA,15,,,81.7,-3.15,,,,0.721,-91.6,0.0,231.0,clean,32.8,WARNING,-8.1,2,Sustained Uptrend,-2.68,-7.04,2.7,VXUS,index,Index,1.0,False,False,15.1
ZION,53.98,59.97,-9.99,BELOW SMA,15,,,56.5,-4.46,,,,0.824,-168.7,0.0,231.0,clean,32.7,WARNING,-18.4,2,Sustained Uptrend,-6.09,-15.76,-3.78,XLF,equity,Equity,19.0,False,False,15.1
AXSM,154.85,174.62,-11.32,BELOW SMA,15,,,162.96,-4.98,,,,0.8,-215.3,0.0,231.0,clean,32.4,WARNING,-19.1,3,Parabolic,-4.09,-15.98,6.63,,equity,Equity,7.0,False,False,15.0
CARR,57.34,62.47,-8.21,BELOW SMA,15,,,60.22,-4.79,,,,0.858,-173.9,0.0,231.0,clean,32.4,WARNING,-16.1,2,Sustained Uptrend,-5.07,-12.89,8.51,XLI,index,Index,1.0,False,False,15.0
CNEQ,32.45,33.14,-2.09,BELOW SMA,15,,,32.7,-0.77,,,,0.318,-33.8,0.0,231.0,clean,32.5,WARNING,-9.0,1,Basing,-1.53,-3.9,-7.8,XLK,bond,Bond,20.0,False,False,15.0
FLS,77.02,84.28,-8.61,BELOW SMA,15,,,81.17,-5.12,,,,0.639,-197.3,0.0,231.0,clean,32.6,WARNING,-16.6,3,Parabolic,-5.35,-11.05,6.29,XLI,index,Index,10.0,False,False,15.0
META,640.64,659.24,-2.82,BELOW SMA,15,,,652.62,-1.84,,,,0.016,7.2,0.0,231.0,clean,32.5,WARNING,-13.9,2,Sustained Uptrend,-3.02,-4.48,-2.48,XLC,equity,Equity,18.0,False,False,15.0
MTUM,245.13,251.54,-2.55,BELOW SMA,15,,,248.37,-1.3,,,,0.383,-37.7,0.0,231.0,clean,32.6,WARNING,-6.5,1,Basing,-0.77,-3.89,-3.3,XLK,equity,Equity,24.0,False,False,15.0
PCY,21.36,21.73,-1.71,BELOW SMA,15,,,21.65,-1.38,,,,0.554,-27.0,0.0,231.0,stalling,32.4,WARNING,-3.7,1,Basing,-1.5,-2.18,-1.5,LQD,bond,Bond,4.0,False,False,15.0
WRB,68.59,70.26,-2.38,BELOW SMA,15,,,70.04,-2.07,,,,0.275,-44.3,0.0,231.0,clean,32.5,WARNING,-6.6,1,Basing,-1.41,-1.9,2.46,XLE,index,Index,10.0,False,False,15.0
BBJP,68.95,72.92,-5.44,BELOW SMA,15,,,71.09,-3.01,,,,0.804,-131.8,0.0,231.0,clean,32.2,WARNING,-10.3,2,Sustained Uptrend,-1.66,-9.21,0.05,VXUS,index,Index,15.0,False,False,14.9
CUK,24.3,30.25,-19.68,BELOW SMA,15,,,27.21,-10.68,,,,0.828,-359.0,0.0,231.0,clean,32.1,WARNING,-27.9,3,Parabolic,-10.23,-26.45,3.45,XLF,index,Index,10.0,False,False,14.9
IEV,68.45,72.02,-4.96,BELOW SMA,15,,,70.24,-2.54,,,,0.636,-93.1,0.0,231.0,clean,32.1,WARNING,-8.1,2,Sustained Uptrend,-1.54,-6.27,2.0,VGK,index,Index,1.0,False,False,14.9
SVXY,47.84,52.11,-8.18,BELOW SMA,15,,,49.74,-3.82,,,,0.659,-138.2,0.0,231.0,clean,32.1,WARNING,-15.3,2,Sustained Uptrend,-4.35,-11.68,-6.52,SPY,equity,Equity,19.0,False,False,14.9
BCS,21.0,24.75,-15.12,BELOW SMA,15,,,22.64,-7.22,,,,0.824,-253.6,0.0,231.0,clean,31.9,WARNING,-24.2,2,Sustained Uptrend,-6.35,-19.71,-9.23,VGK,index,Index,1.0,False,False,14.8
CMCL,26.49,28.9,-8.33,BELOW SMA,15,,,28.12,-5.79,,,,0.225,-140.7,0.0,231.0,clean,31.8,WARNING,-22.1,2,Sustained Uptrend,-2.61,-10.51,7.2,IAU,miner,Miner,5.0,False,False,14.8
EZU,63.17,66.78,-5.41,BELOW SMA,15,,,64.77,-2.47,,,,0.642,-106.6,0.0,231.0,clean,32.0,WARNING,-9.0,2,Sustained Uptrend,-1.24,-7.38,-0.06,VGK,index,Index,1.0,False,False,14.8
FITB,43.9,51.11,-14.1,BELOW SMA,15,,,47.74,-8.05,,,,0.887,-229.4,0.0,231.0,stalling,32.0,WARNING,-20.8,2,Sustained Uptrend,-9.84,-19.45,-2.83,XLF,equity,Equity,19.0,False,False,14.8
FLR,43.15,48.2,-10.49,BELOW SMA,15,,,46.99,-8.18,,,,0.18,-122.2,0.0,231.0,clean,31.7,WARNING,-20.5,2,Sustained Uptrend,-6.56,-10.35,-0.58,SPY,bond,Bond,4.0,False,False,14.8
IEUR,71.01,74.54,-4.73,BELOW SMA,15,,,72.84,-2.51,,,,0.625,-85.6,0.0,231.0,clean,32.0,WARNING,-7.7,2,Sustained Uptrend,-1.63,-6.02,2.2,VGK,index,Index,1.0,False,False,14.8
MDLZ,54.89,59.48,-7.71,BELOW SMA,15,,,58.22,-5.72,,,,0.636,-106.8,0.0,231.0,stalling,31.9,WARNING,-12.6,2,Sustained Uptrend,-5.65,-9.5,1.44,XLP,equity,Equity,2.0,False,False,14.8
SCHW,90.86,96.89,-6.22,BELOW SMA,15,,,94.35,-3.7,,,,0.031,-11.3,0.0,231.0,clean,32.0,WARNING,-15.5,2,Sustained Uptrend,-4.77,-8.45,-3.5,XLF,equity,Equity,19.0,False,False,14.8
VUG,457.41,465.12,-1.66,BELOW SMA,15,,,461.69,-0.93,,,,0.01,-3.0,0.0,231.0,clean,31.9,WARNING,-7.9,1,Basing,-1.49,-2.91,-7.23,QQQ,equity,Equity,37.0,False,False,14.8
IQDG,41.07,43.29,-5.14,BELOW SMA,15,,,42.08,-2.4,,,,0.749,-105.1,0.0,231.0,clean,31.6,WARNING,-7.8,2,Sustained Uptrend,-1.35,-6.96,1.56,VGK,index,Index,1.0,False,False,14.7
LLY,976.57,1024.06,-4.64,BELOW SMA,15,,,1004.06,-2.74,,,,0.442,-57.9,0.0,231.0,clean,31.5,WARNING,-13.9,1,Basing,-0.68,-4.69,-0.58,XLV,equity,Equity,7.0,False,False,14.7
MUB,107.03,107.79,-0.7,BELOW SMA,15,,,107.7,-0.62,,,,0.217,-7.7,0.0,231.0,stalling,31.4,WARNING,-1.8,1,Basing,-0.54,-0.86,0.23,LQD,bond,Bond,4.0,False,False,14.7
ALAI,33.97,34.58,-1.77,BELOW SMA,15,,,34.07,-0.3,,,,0.195,-24.2,0.0,231.0,clean,31.2,WARNING,-10.0,1,Basing,-0.41,-3.71,-9.12,XLK,bond,Bond,20.0,False,False,14.6
CLS,267.03,282.72,-5.55,BELOW SMA,15,,,266.05,0.37,,,,0.5,-145.0,0.0,231.0,clean,31.2,WARNING,-24.4,0,Deep Decline,0.45,-10.37,-21.93,XLK,equity,Equity,16.0,False,False,14.6
FNB,15.98,17.57,-9.01,BELOW SMA,15,,,16.65,-3.99,,,,0.861,-158.4,0.0,231.0,clean,31.3,WARNING,-16.5,2,Sustained Uptrend,-5.41,-14.47,-5.69,XLF,equity,Equity,19.0,False,False,14.6
IONS,72.65,81.12,-10.44,BELOW SMA,15,,,76.98,-5.62,,,,0.678,-158.9,0.0,231.0,clean,31.1,WARNING,-16.2,2,Sustained Uptrend,-3.34,-13.81,-7.87,XLV,equity,Equity,7.0,False,False,14.6
NMM,60.84,64.91,-6.28,BELOW SMA,15,,,68.01,-10.55,,,,0.086,67.6,0.0,231.0,stalling,31.3,WARNING,-18.0,3,Parabolic,-11.53,-0.89,14.83,VXUS,bond,Bond,20.0,False,False,14.6
ARWR,55.45,63.66,-12.89,BELOW SMA,15,,,61.37,-9.65,,,,0.337,-94.6,0.0,231.0,stalling,30.9,WARNING,-27.8,3,Parabolic,-12.81,-11.87,-19.44,XLI,equity,Equity,7.0,False,False,14.5
BBEU,73.3,77.01,-4.82,BELOW SMA,15,,,75.2,-2.54,,,,0.622,-89.5,0.0,231.0,clean,30.9,WARNING,-7.9,2,Sustained Uptrend,-1.47,-6.09,2.74,VGK,index,Index,1.0,False,False,14.5
HD,341.05,375.26,-9.12,BELOW SMA,15,,,361.17,-5.57,,,,0.891,-146.6,0.0,231.0,clean,31.0,WARNING,-14.2,2,Sustained Uptrend,-5.7,-12.48,-1.22,XLB,equity,Equity,37.0,False,False,14.5
HOMZ,43.43,47.38,-8.34,BELOW SMA,15,,,45.63,-4.82,,,,0.922,-150.4,0.0,231.0,stalling,31.0,WARNING,-13.2,2,Sustained Uptrend,-5.46,-12.65,-4.11,XLB,sector,Sector,14.0,False,False,14.5
LOW,241.78,268.97,-10.11,BELOW SMA,15,,,253.62,-4.67,,,,0.957,-217.7,0.0,231.0,clean,31.0,WARNING,-17.5,2,Sustained Uptrend,-5.08,-15.07,-0.37,XLB,equity,Equity,37.0,False,False,14.5
MFG,7.77,8.95,-13.21,BELOW SMA,15,,,8.24,-5.74,,,,0.932,-306.5,0.0,,,31.0,WARNING,-24.4,3,Parabolic,,,,,index,Index,15.0,False,False,14.5
MGK,385.19,390.79,-1.43,BELOW SMA,15,,,388.19,-0.77,,,,0.0,0.5,0.0,231.0,clean,31.0,WARNING,-8.3,1,Basing,-1.35,-2.67,-7.59,QQQ,equity,Equity,37.0,False,False,14.5
TSLA,399.9,409.87,-2.43,BELOW SMA,15,,,401.16,-0.32,,,,0.574,-63.3,0.0,231.0,clean,30.9,WARNING,-19.8,1,Basing,-1.36,-5.95,-10.17,XLY,equity,Equity,37.0,False,False,14.5
VGK,83.48,87.85,-4.97,BELOW SMA,15,,,85.72,-2.61,,,,0.649,-91.5,0.0,231.0,clean,30.9,WARNING,-8.0,2,Sustained Uptrend,-1.61,-6.43,2.3,VGK,index,Index,1.0,False,False,14.5
ARQT,22.87,25.81,-11.38,BELOW SMA,15,,,24.34,-6.03,,,,0.529,-182.6,0.0,231.0,clean,30.6,WARNING,-25.6,1,Basing,-4.57,-14.9,-23.14,,equity,Equity,7.0,False,False,14.4
ARRY,6.78,9.71,-30.21,BELOW SMA,15,,,7.15,-5.21,,,,0.815,-826.2,0.0,,,30.4,WARNING,-44.6,2,Sustained Uptrend,,,,,sector,Sector,32.0,False,False,14.4
ITB,93.25,106.11,-12.11,BELOW SMA,15,,,100.24,-6.96,,,,0.933,-240.6,0.0,231.0,clean,30.4,WARNING,-19.1,2,Sustained Uptrend,-7.28,-17.08,-5.81,XLB,bond,Bond,4.0,False,False,14.4
IXG,112.35,119.72,-6.16,BELOW SMA,15,,,116.12,-3.25,,,,0.773,-88.3,0.0,231.0,clean,30.6,WARNING,-9.6,2,Sustained Uptrend,-3.53,-8.73,-4.15,XLF,equity,Equity,19.0,False,False,14.4
MCHP,62.42,73.9,-15.54,BELOW SMA,15,,,68.16,-8.43,,,,0.9,-303.5,0.0,231.0,clean,30.5,WARNING,-25.1,3,Parabolic,-7.96,-18.79,-6.63,XLB,equity,Equity,16.0,False,False,14.4
PSIX,60.35,77.07,-21.69,BELOW SMA,15,,,61.71,-2.2,,,,0.717,-845.2,0.0,231.0,clean,30.4,WARNING,-43.3,2,Sustained Uptrend,12.13,-27.74,-5.2,VXUS,sector,Sector,32.0,False,False,14.4
RF,25.39,28.71,-11.57,BELOW SMA,15,,,27.13,-6.44,,,,0.881,-183.2,0.0,231.0,stalling,30.6,WARNING,-19.5,2,Sustained Uptrend,-8.49,-17.63,-3.99,XLF,equity,Equity,19.0,False,False,14.4
BAX,17.34,20.08,-13.61,BELOW SMA,15,,,18.51,-6.29,,,,0.637,-254.7,0.0,231.0,clean,30.2,WARNING,-22.6,2,Sustained Uptrend,-6.75,-20.94,-4.49,XLF,equity,Equity,7.0,False,False,14.3
CX,10.42,12.13,-14.09,BELOW SMA,15,,,11.31,-7.84,,,,0.746,-249.1,0.0,,,30.3,WARNING,-21.9,2,Sustained Uptrend,,,,,bond,Bond,20.0,False,False,14.3
EMB,95.19,96.54,-1.4,BELOW SMA,15,,,96.29,-1.15,,,,0.512,-19.2,0.0,231.0,stalling,30.1,WARNING,-2.7,1,Basing,-1.23,-1.84,-0.69,LQD,bond,Bond,4.0,False,False,14.3
VSGX,72.78,76.84,-5.28,BELOW SMA,15,,,75.07,-3.05,,,,0.617,-97.7,0.0,231.0,clean,30.1,WARNING,-9.9,2,Sustained Uptrend,-1.82,-6.9,2.78,VXUS,index,Index,1.0,False,False,14.3
XRT,81.11,86.5,-6.24,BELOW SMA,15,,,84.11,-3.57,,,,0.728,-91.6,0.0,231.0,clean,30.3,WARNING,-11.5,2,Sustained Uptrend,-4.16,-7.27,-6.48,XLI,equity,Equity,37.0,False,False,14.3
CROX,80.72,89.08,-9.38,BELOW SMA,15,,,84.88,-4.9,,,,0.551,-227.8,0.0,231.0,clean,29.9,WARNING,-20.5,2,Sustained Uptrend,-3.09,-3.31,-5.83,,equity,Equity,37.0,False,False,14.2
EWBC,105.25,114.79,-8.31,BELOW SMA,15,,,108.51,-3.0,,,,0.844,-178.7,0.0,231.0,clean,29.7,WARNING,-15.0,2,Sustained Uptrend,-4.55,-12.68,-3.97,XLF,equity,Equity,19.0,False,False,14.2
FLNC,17.04,18.8,-9.37,BELOW SMA,15,,,15.88,7.33,,,,0.26,-125.4,0.0,231.0,clean,29.9,WARNING,-49.1,1,Basing,8.12,-10.27,-28.82,SPY,sector,Sector,32.0,False,False,14.2
INCY,91.98,100.32,-8.31,BELOW SMA,15,,,97.28,-5.45,,,,0.637,-87.7,0.0,231.0,clean,29.9,WARNING,-18.1,1,Basing,-5.5,-8.07,-3.35,XLV,equity,Equity,7.0,False,False,14.2
ARGT,86.73,91.84,-5.56,BELOW SMA,15,,,87.81,-1.23,,,,0.621,-106.8,0.0,231.0,clean,29.4,WARNING,-16.6,1,Basing,-0.15,-9.44,-4.69,VXUS,index,Index,42.0,False,False,14.1
GPHOF,0.87,1.12,-22.46,BELOW SMA,15,,,0.91,-5.04,,,,0.823,-343.3,0.0,,,29.5,WARNING,-55.0,2,Sustained Uptrend,,,,,equity,Equity,44.0,False,False,14.1
QTEC,220.9,226.38,-2.42,BELOW SMA,15,,,223.88,-1.33,,,,0.207,-22.0,0.0,231.0,clean,29.6,WARNING,-10.9,1,Basing,-1.94,-3.54,-7.62,XLK,equity,Equity,16.0,False,False,14.1
BNDX,48.13,48.64,-1.04,BELOW SMA,15,,,48.6,-0.97,,,,0.277,-11.1,0.0,231.0,clean,29.3,WARNING,-2.4,1,Basing,-0.92,-1.12,-2.24,XLRE,bond,Bond,4.0,False,False,14.0
CSIQ,18.37,19.09,-3.75,BELOW SMA,15,,,17.16,7.05,,,,0.537,-263.6,0.0,231.0,clean,29.2,WARNING,-34.8,0,Deep Decline,10.4,-15.85,-20.3,XLK,sector,Sector,32.0,False,False,14.0
ILMN,118.64,125.03,-5.12,BELOW SMA,15,,,126.59,-6.28,,,,0.278,97.1,0.0,231.0,clean,29.1,WARNING,-23.7,1,Basing,-7.49,-0.57,-10.21,,equity,Equity,7.0,False,False,14.0
LXP,46.99,49.07,-4.22,BELOW SMA,15,,,48.17,-2.44,,,,0.165,-36.1,0.0,231.0,clean,29.0,WARNING,-10.4,1,Basing,-3.06,-8.99,-3.5,XLI,sector,Sector,14.0,False,False,13.9
ROK,361.37,397.86,-9.17,BELOW SMA,15,,,383.43,-5.75,,,,0.295,-83.2,0.0,231.0,clean,28.8,WARNING,-17.6,2,Sustained Uptrend,-4.53,-12.42,-9.8,XLI,sector,Sector,34.0,False,False,13.9
SMFG,19.38,22.0,-11.91,BELOW SMA,15,,,20.68,-6.29,,,,0.891,-258.3,0.0,231.0,stalling,28.9,WARNING,-20.4,3,Parabolic,-4.56,-17.27,3.83,VXUS,index,Index,15.0,False,False,13.9
SPEU,51.9,54.69,-5.11,BELOW SMA,15,,,53.35,-2.73,,,,0.638,-91.5,0.0,231.0,clean,29.0,WARNING,-8.1,2,Sustained Uptrend,-1.71,-6.61,2.1,VGK,index,Index,1.0,False,False,13.9
TFC,44.56,50.81,-12.3,BELOW SMA,15,,,47.6,-6.39,,,,0.872,-194.2,0.0,231.0,stalling,28.9,WARNING,-20.7,2,Sustained Uptrend,-8.09,-19.1,-7.01,XLF,equity,Equity,19.0,False,False,13.9
GREK,64.43,70.74,-8.92,BELOW SMA,15,,,66.2,-2.68,,,,0.795,-171.3,0.0,231.0,clean,28.4,WARNING,-16.6,2,Sustained Uptrend,-2.19,-13.56,-2.08,VXUS,index,Index,1.0,False,False,13.8
HAUZ,23.36,24.87,-6.06,BELOW SMA,15,,,24.37,-4.13,,,,0.719,-97.9,0.0,231.0,stalling,28.6,WARNING,-9.2,2,Sustained Uptrend,-3.83,-8.28,0.86,VXUS,index,Index,1.0,False,False,13.8
OI,10.99,14.18,-22.5,BELOW SMA,15,,,12.1,-9.15,,,,0.899,-449.6,0.0,,,28.6,WARNING,-35.0,2,Sustained Uptrend,,,,,sector,Sector,34.0,False,False,13.8
PINK,34.09,35.72,-4.55,BELOW SMA,15,,,35.18,-3.08,,,,0.546,-58.1,0.0,231.0,clean,28.4,WARNING,-11.8,1,Basing,-2.05,-5.53,-6.36,XLV,equity,Equity,7.0,False,False,13.8
TVTX,27.18,29.54,-8.01,BELOW SMA,15,,,28.28,-3.91,,,,0.292,-91.0,0.0,231.0,clean,28.6,WARNING,-35.5,0,Deep Decline,-0.49,-10.37,-21.25,,equity,Equity,7.0,False,False,13.8
ANF,85.0,94.38,-9.94,BELOW SMA,15,,,90.89,-6.48,,,,0.272,-108.6,0.0,231.0,clean,28.1,WARNING,-36.1,2,Sustained Uptrend,-3.85,-7.64,-14.97,XLF,equity,Equity,37.0,False,False,13.7
BA,205.7,231.84,-11.27,BELOW SMA,15,,,222.92,-7.72,,,,0.765,-141.3,0.0,231.0,stalling,28.2,WARNING,-19.1,2,Sustained Uptrend,-7.37,-15.21,2.66,XLI,equity,Equity,11.0,False,False,13.7
FHN,22.08,24.41,-9.55,BELOW SMA,15,,,23.15,-4.64,,,,0.803,-143.3,0.0,231.0,clean,28.2,WARNING,-16.9,2,Sustained Uptrend,-5.72,-13.88,-3.24,XLF,equity,Equity,19.0,False,False,13.7
VNQI,45.9,49.17,-6.65,BELOW SMA,15,,,48.02,-4.41,,,,0.742,-113.2,0.0,231.0,stalling,28.2,WARNING,-9.8,2,Sustained Uptrend,-3.89,-8.69,-2.05,VXUS,index,Index,1.0,False,False,13.7
AON,319.25,330.01,-3.26,BELOW SMA,15,,,332.71,-4.04,,,,0.227,55.5,0.0,231.0,clean,27.7,WARNING,-11.0,1,Basing,-5.76,0.42,-7.78,XLF,equity,Equity,30.0,False,False,13.6
DPZ,393.38,397.26,-0.98,BELOW SMA,15,,,404.26,-2.69,,,,0.505,91.8,0.0,231.0,stalling,27.7,WARNING,-11.1,1,Basing,-2.32,0.94,-5.71,XLV,equity,Equity,37.0,False,False,13.6
IR,81.74,93.08,-12.19,BELOW SMA,15,,,88.92,-8.08,,,,0.813,-187.6,0.0,231.0,stalling,27.9,WARNING,-19.0,2,Sustained Uptrend,-9.69,-16.42,4.29,XLI,sector,Sector,34.0,False,False,13.6
VHT,278.38,288.56,-3.52,BELOW SMA,15,,,286.53,-2.84,,,,0.383,-37.3,0.0,231.0,stalling,27.9,WARNING,-6.8,1,Basing,-2.17,-3.19,-0.97,XLV,equity,Equity,7.0,False,False,13.6
CDNS,291.13,292.75,-0.55,BELOW SMA,15,,,298.19,-2.37,,,,0.012,10.5,0.0,231.0,clean,27.5,WARNING,-14.7,1,Basing,-2.9,-2.63,-13.11,XLK,equity,Equity,27.0,False,False,13.5
CNC,34.22,41.53,-17.61,BELOW SMA,15,,,41.61,-17.76,,,,0.067,-77.5,0.0,231.0,stalling,27.6,WARNING,-28.2,2,Sustained Uptrend,-20.93,-13.61,-10.14,XLC,equity,Equity,7.0,False,False,13.5
EL,86.11,105.0,-17.99,BELOW SMA,15,,,96.24,-10.53,,,,0.642,-283.2,0.0,231.0,clean,27.4,WARNING,-29.2,2,Sustained Uptrend,-10.18,-15.0,-16.1,XLB,equity,Equity,2.0,False,False,13.5
EWQ,43.62,46.16,-5.49,BELOW SMA,15,,,44.93,-2.89,,,,0.584,-106.1,0.0,231.0,clean,27.3,WARNING,-9.8,2,Sustained Uptrend,-1.48,-6.84,-1.32,VGK,index,Index,1.0,False,False,13.4
EWS,27.45,28.34,-3.14,BELOW SMA,15,,,27.79,-1.21,,,,0.618,-75.7,0.0,231.0,clean,26.7,WARNING,-6.7,1,Basing,0.7,-3.95,-0.15,VXUS,index,Index,39.0,False,False,13.3
OFG,39.23,40.97,-4.24,BELOW SMA,15,,,39.72,-1.24,,,,0.828,-113.3,0.0,231.0,clean,27.0,WARNING,-9.2,1,Basing,-1.93,-6.22,-3.49,XLI,equity,Equity,19.0,False,False,13.3
SITM,324.26,390.73,-17.01,BELOW SMA,15,,,370.94,-12.59,,,,0.648,-285.8,0.0,231.0,clean,26.8,WARNING,-27.4,3,Parabolic,-8.94,-21.63,-11.52,XLI,equity,Equity,16.0,False,False,13.3
INTR,8.24,8.75,-5.8,BELOW SMA,15,,,8.41,-1.99,,,,0.357,-90.0,0.0,,,26.4,WARNING,-20.5,1,Basing,,,,,index,Index,13.0,False,False,13.2
LDOS,173.39,178.77,-3.01,BELOW SMA,15,,,176.61,-1.82,,,,0.192,42.2,0.0,231.0,clean,26.5,WARNING,-15.4,1,Basing,-1.29,-10.95,-6.25,,equity,Equity,11.0,False,False,13.2
AIG,77.12,78.12,-1.28,BELOW SMA,15,,,78.85,-2.19,,,,0.123,-20.0,0.0,231.0,clean,26.0,WARNING,-11.7,1,Basing,-3.68,2.83,0.92,XLE,equity,Equity,19.0,False,False,13.1
ATAT,34.84,37.9,-8.08,BELOW SMA,15,,,36.87,-5.51,,,,0.594,-138.2,0.0,231.0,clean,26.0,WARNING,-19.3,1,Basing,-6.49,-12.55,-15.8,VXUS,index,Index,6.0,False,False,13.1
