ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
EFAV,90.14,92.26,-2.3,BELOW SMA,15,,,91.66,-1.67,,,,0.607,-51.2,0.0,231.0,clean,44.0,WARNING,-5.2,2,Sustained Uptrend,-0.62,-2.9,5.48,VGK,index,Index,1.0,False,False,18.4
EMGF,60.7,63.97,-5.11,BELOW SMA,15,,,62.77,-3.29,,,,0.464,-88.7,0.0,231.0,clean,43.9,WARNING,-10.0,2,Sustained Uptrend,-1.02,-5.66,5.15,VXUS,index,Index,28.0,False,False,18.4
EUSA,103.12,106.7,-3.35,BELOW SMA,15,,,106.14,-2.84,,,,0.411,-33.9,0.0,231.0,stalling,43.7,WARNING,-5.0,2,Sustained Uptrend,-3.42,-4.49,-0.24,XLI,index,Index,10.0,False,False,18.4
FCOM,71.03,72.4,-1.89,BELOW SMA,15,,,72.44,-1.94,,,,0.227,20.9,0.0,231.0,clean,43.9,WARNING,-6.5,2,Sustained Uptrend,-2.71,-2.81,-2.57,XLC,equity,Equity,18.0,False,False,18.4
FDT,88.33,92.02,-4.01,BELOW SMA,15,,,91.32,-3.27,,,,0.332,-73.2,0.0,231.0,clean,44.0,WARNING,-9.4,2,Sustained Uptrend,-1.33,-4.4,11.39,VXUS,index,Index,1.0,False,False,18.4
IMNM,20.81,22.84,-8.87,BELOW SMA,15,,,21.55,-3.44,,,,0.531,-83.2,0.0,231.0,clean,43.9,WARNING,-24.7,3,Parabolic,-0.67,-16.53,9.18,XLI,equity,Equity,7.0,False,False,18.4
IPAC,76.82,80.64,-4.73,BELOW SMA,15,,,79.18,-2.98,,,,0.733,-102.2,0.0,231.0,clean,43.7,WARNING,-8.5,2,Sustained Uptrend,-1.76,-7.16,2.73,VXUS,index,Index,15.0,False,False,18.4
IVV,670.36,687.85,-2.54,BELOW SMA,15,,,682.16,-1.73,,,,0.392,-23.6,0.0,231.0,clean,43.9,WARNING,-4.4,1,Basing,-2.06,-3.57,-2.35,SPY,index,Index,10.0,False,False,18.4
IWB,365.36,375.25,-2.63,BELOW SMA,15,,,372.21,-1.84,,,,0.396,-24.4,0.0,231.0,stalling,43.7,WARNING,-4.4,1,Basing,-2.17,-3.73,-2.35,SPY,index,Index,10.0,False,False,18.4
ORR,36.32,37.79,-3.9,BELOW SMA,15,,,37.29,-2.6,,,,0.624,-77.9,0.0,231.0,clean,44.0,WARNING,-7.8,2,Sustained Uptrend,-2.26,-5.52,9.4,VXUS,index,Index,15.0,False,False,18.4
PH,904.57,980.01,-7.7,BELOW SMA,15,,,961.38,-5.91,,,,0.519,-106.6,0.0,231.0,stalling,43.9,WARNING,-12.6,2,Sustained Uptrend,-6.3,-8.77,4.83,XLI,index,Index,10.0,False,False,18.4
PICK,57.52,60.53,-4.96,BELOW SMA,15,,,59.97,-4.08,,,,0.195,-66.5,0.0,231.0,clean,43.7,WARNING,-11.4,3,Parabolic,-2.15,-5.68,18.07,VXUS,commodity,Commodity,45.0,False,False,18.4
SCCO,182.63,199.58,-8.49,BELOW SMA,15,,,198.83,-8.15,,,,0.054,-52.0,0.0,231.0,clean,43.9,WARNING,-18.4,3,Parabolic,-4.82,-8.18,30.08,IAU,commodity,Commodity,45.0,False,False,18.4
SPY,667.3,684.77,-2.55,BELOW SMA,15,,,679.06,-1.73,,,,0.395,-23.7,0.0,231.0,stalling,44.0,WARNING,-4.4,1,Basing,-2.06,-3.59,-2.3,SPY,index,Index,10.0,False,False,18.4
VLY,11.82,12.92,-8.56,BELOW SMA,15,,,12.29,-3.86,,,,0.868,-167.1,0.0,,,44.0,WARNING,-14.8,2,Sustained Uptrend,,,,,equity,Equity,19.0,False,False,18.4
VOO,613.73,629.77,-2.55,BELOW SMA,15,,,624.57,-1.74,,,,0.389,-23.5,0.0,231.0,stalling,44.0,WARNING,-4.4,1,Basing,-2.09,-3.57,-2.29,SPY,index,Index,10.0,False,False,18.4
C,105.55,113.52,-7.02,BELOW SMA,15,,,108.95,-3.12,,,,0.532,-91.8,0.0,231.0,clean,43.6,WARNING,-15.7,2,Sustained Uptrend,-3.12,-13.59,-3.55,XLF,equity,Equity,19.0,False,False,18.3
DFAX,34.22,35.71,-4.18,BELOW SMA,15,,,35.19,-2.75,,,,0.522,-76.1,0.0,231.0,clean,43.5,WARNING,-7.8,2,Sustained Uptrend,-1.47,-5.31,6.27,VXUS,index,Index,1.0,False,False,18.3
DIA,468.18,489.81,-4.42,BELOW SMA,15,,,480.57,-2.58,,,,0.822,-67.7,0.0,231.0,stalling,43.4,WARNING,-7.3,2,Sustained Uptrend,-2.43,-6.72,-1.73,SPY,equity,Equity,30.0,False,False,18.3
EEMA,97.42,102.37,-4.83,BELOW SMA,15,,,100.33,-2.9,,,,0.469,-90.3,0.0,231.0,clean,43.5,WARNING,-9.8,2,Sustained Uptrend,-0.48,-5.6,4.38,VXUS,index,Index,6.0,False,False,18.3
FTEC,215.12,219.09,-1.81,BELOW SMA,15,,,217.33,-1.02,,,,0.179,-18.6,0.0,231.0,clean,43.4,WARNING,-7.7,1,Basing,-1.65,-3.64,-7.08,XLK,equity,Equity,27.0,False,False,18.3
JEMA,52.26,54.75,-4.56,BELOW SMA,15,,,53.97,-3.19,,,,0.383,-76.2,0.0,231.0,clean,43.6,WARNING,-9.7,2,Sustained Uptrend,-1.22,-4.61,4.53,VXUS,index,Index,28.0,False,False,18.3
KAJMY,39.54,44.33,-10.8,BELOW SMA,15,,,41.92,-5.69,,,,0.83,-282.3,0.0,231.0,clean,43.6,WARNING,-24.1,3,Parabolic,-5.86,-22.26,3.78,VXUS,equity,Equity,,False,False,18.3
STT,122.52,128.22,-4.45,BELOW SMA,15,,,124.97,-1.96,,,,0.398,-64.1,0.0,231.0,clean,43.4,WARNING,-10.6,2,Sustained Uptrend,-2.09,-7.34,-2.89,SPY,equity,Equity,19.0,False,False,18.3
DFAE,34.05,35.79,-4.85,BELOW SMA,15,,,35.16,-3.13,,,,0.453,-83.0,0.0,231.0,clean,43.2,WARNING,-9.5,2,Sustained Uptrend,-1.06,-5.48,5.56,VXUS,index,Index,28.0,False,False,18.2
EFG,114.33,119.71,-4.5,BELOW SMA,15,,,117.2,-2.45,,,,0.682,-90.6,0.0,231.0,clean,43.2,WARNING,-7.5,2,Sustained Uptrend,-1.58,-6.31,0.11,VGK,index,Index,1.0,False,False,18.2
EPOL,34.94,37.31,-6.37,BELOW SMA,15,,,36.04,-3.05,,,,0.67,-109.1,0.0,231.0,clean,43.2,WARNING,-10.4,2,Sustained Uptrend,-2.42,-8.33,2.0,VXUS,index,Index,1.0,False,False,18.2
FDEM,32.01,33.77,-5.23,BELOW SMA,15,,,32.97,-2.94,,,,0.61,-100.5,0.0,231.0,clean,43.2,WARNING,-9.8,2,Sustained Uptrend,-0.94,-6.45,4.32,VXUS,index,Index,28.0,False,False,18.2
IEMG,70.02,73.87,-5.21,BELOW SMA,15,,,72.4,-3.3,,,,0.473,-88.4,0.0,231.0,clean,43.3,WARNING,-9.9,2,Sustained Uptrend,-1.23,-5.86,4.07,VXUS,index,Index,28.0,False,False,18.2
QQQ,598.4,607.96,-1.57,BELOW SMA,15,,,605.8,-1.22,,,,0.0,-0.1,0.0,231.0,clean,43.3,WARNING,-6.0,1,Basing,-1.73,-2.14,-4.26,QQQ,equity,Equity,16.0,False,False,18.2
TXN,190.32,213.69,-10.93,BELOW SMA,15,,,200.09,-4.88,,,,0.936,-223.0,0.0,231.0,clean,43.3,WARNING,-17.7,3,Parabolic,-3.87,-13.85,6.02,XLI,equity,Equity,16.0,False,False,18.2
VGT,721.59,734.59,-1.77,BELOW SMA,15,,,729.02,-1.02,,,,0.16,-17.3,0.0,231.0,clean,43.3,WARNING,-7.7,1,Basing,-1.59,-3.56,-7.06,XLK,equity,Equity,27.0,False,False,18.2
VTI,328.63,337.79,-2.71,BELOW SMA,15,,,334.89,-1.87,,,,0.415,-26.1,0.0,231.0,stalling,43.1,WARNING,-4.6,1,Basing,-2.19,-3.85,-2.26,SPY,equity,Equity,27.0,False,False,18.2
^DJI,46741.46,48994.07,-4.6,BELOW SMA,15,,,48018.58,-2.66,,,,0.831,-70.6,0.0,231.0,stalling,43.3,WARNING,-7.5,2,Sustained Uptrend,-2.53,-6.87,-1.72,SPY,index,Index,10.0,False,False,18.2
BDX,158.8,170.74,-6.99,BELOW SMA,15,,,167.95,-5.44,,,,0.689,-144.1,0.0,231.0,clean,42.8,WARNING,-15.2,3,Parabolic,-6.55,-7.5,6.98,XLB,equity,Equity,7.0,False,False,18.1
CHTR,216.84,229.02,-5.32,BELOW SMA,15,,,227.44,-4.66,,,,0.651,-92.4,0.0,231.0,clean,43.0,WARNING,-13.0,2,Sustained Uptrend,-5.7,-12.63,5.71,XLC,equity,Equity,18.0,False,False,18.1
DD,45.16,48.04,-6.01,BELOW SMA,15,,,47.02,-3.96,,,,0.741,-156.2,0.0,231.0,clean,43.0,WARNING,-14.2,3,Parabolic,-3.35,-8.65,11.19,XLB,sector,Sector,34.0,False,False,18.1
EPU,82.75,88.27,-6.26,BELOW SMA,15,,,86.96,-4.85,,,,0.115,-55.9,0.0,231.0,clean,42.7,WARNING,-13.2,3,Parabolic,-2.33,-7.48,22.62,IAU,commodity,Commodity,45.0,False,False,18.1
EUAD,44.26,45.52,-2.77,BELOW SMA,15,,,44.96,-1.55,,,,0.242,-54.0,0.0,231.0,clean,42.7,WARNING,-8.6,2,Sustained Uptrend,1.24,-1.6,6.27,VGK,index,Index,10.0,False,False,18.1
FIVA,35.13,37.08,-5.25,BELOW SMA,15,,,36.17,-2.88,,,,0.718,-101.2,0.0,231.0,clean,42.9,WARNING,-8.2,2,Sustained Uptrend,-2.12,-7.14,6.55,VGK,index,Index,1.0,False,False,18.1
IFV,25.68,26.95,-4.7,BELOW SMA,15,,,26.33,-2.46,,,,0.604,-91.5,0.0,231.0,clean,42.9,WARNING,-8.2,2,Sustained Uptrend,-1.29,-6.5,6.22,VXUS,index,Index,1.0,False,False,18.1
JHEM,34.49,36.0,-4.17,BELOW SMA,15,,,35.56,-2.99,,,,0.344,-67.7,0.0,231.0,clean,42.8,WARNING,-8.9,2,Sustained Uptrend,-0.96,-4.5,5.62,VXUS,index,Index,28.0,False,False,18.1
LEA,115.06,128.83,-10.69,BELOW SMA,15,,,121.67,-5.43,,,,0.931,-227.2,0.0,231.0,clean,42.8,WARNING,-19.4,2,Sustained Uptrend,-5.66,-16.97,8.01,XLB,sector,Sector,34.0,False,False,18.1
PJP,102.98,107.86,-4.52,BELOW SMA,15,,,106.22,-3.05,,,,0.706,-62.1,0.0,231.0,stalling,42.8,WARNING,-7.1,2,Sustained Uptrend,-2.23,-5.62,-0.94,XLV,equity,Equity,7.0,False,False,18.1
QQQJ,36.45,37.97,-3.99,BELOW SMA,15,,,37.37,-2.44,,,,0.555,-50.2,0.0,231.0,clean,42.8,WARNING,-7.9,2,Sustained Uptrend,-2.63,-5.83,-1.5,XLK,equity,Equity,27.0,False,False,18.1
SPG,187.01,195.07,-4.13,BELOW SMA,15,,,195.34,-4.26,,,,0.063,-23.3,0.0,231.0,stalling,43.0,WARNING,-8.8,2,Sustained Uptrend,-6.97,-4.73,3.29,XLRE,index,Index,10.0,False,False,18.1
TOELY,118.84,135.1,-12.04,BELOW SMA,15,,,131.35,-9.52,,,,0.411,-149.3,0.0,231.0,stalling,43.0,WARNING,-21.9,3,Parabolic,-8.86,-11.89,10.09,QQQ,bond,Bond,4.0,False,False,18.1
XSOE,40.37,42.54,-5.11,BELOW SMA,15,,,41.77,-3.34,,,,0.446,-82.9,0.0,231.0,clean,43.0,WARNING,-9.8,2,Sustained Uptrend,-1.44,-5.85,4.37,VXUS,index,Index,28.0,False,False,18.1
^NDX,24575.47,24983.33,-1.63,BELOW SMA,15,,,24889.4,-1.26,,,,0.0,-0.7,0.0,231.0,clean,43.0,WARNING,-6.1,1,Basing,-1.78,-2.2,-4.26,QQQ,equity,Equity,16.0,False,False,18.1
ARTY,48.45,50.37,-3.81,BELOW SMA,15,,,49.27,-1.66,,,,0.5,-73.8,0.0,231.0,clean,42.4,WARNING,-11.6,2,Sustained Uptrend,-0.68,-5.78,-2.1,XLK,equity,Equity,27.0,False,False,18.0
AVEM,80.83,85.14,-5.06,BELOW SMA,15,,,83.62,-3.34,,,,0.443,-86.1,0.0,231.0,clean,42.5,WARNING,-9.9,2,Sustained Uptrend,-1.38,-5.69,4.96,VXUS,index,Index,28.0,False,False,18.0
AZO,3666.22,3719.45,-1.43,BELOW SMA,15,,,3715.29,-1.32,,,,0.232,-34.9,0.0,231.0,clean,42.4,WARNING,-5.7,1,Basing,-2.03,0.04,4.85,XLV,equity,Equity,2.0,False,False,18.0
GVAL,32.82,34.85,-5.83,BELOW SMA,15,,,33.66,-2.5,,,,0.719,-118.1,0.0,231.0,clean,42.6,WARNING,-9.3,2,Sustained Uptrend,-0.91,-7.99,6.01,VXUS,index,Index,1.0,False,False,18.0
INTC,45.43,46.49,-2.28,BELOW SMA,15,,,45.49,-0.13,,,,0.019,-16.6,0.0,231.0,clean,42.4,WARNING,-16.8,3,Parabolic,-1.13,-3.6,12.18,XLK,equity,Equity,16.0,False,False,18.0
KNX,52.78,59.29,-10.97,BELOW SMA,15,,,59.07,-10.64,,,,0.167,-69.9,0.0,231.0,stalling,42.5,WARNING,-17.6,3,Parabolic,-13.48,-12.1,6.04,XLI,equity,Equity,2.0,False,False,18.0
OMER,11.49,11.58,-0.8,BELOW SMA,15,,,11.67,-1.55,,,,0.001,-2.1,0.0,,,42.6,WARNING,-34.9,3,Parabolic,,,,,equity,Equity,7.0,False,False,18.0
SLSR,9.1,9.83,-7.46,BELOW SMA,15,,,9.79,-7.06,,,,0.038,-42.3,0.0,,,42.6,WARNING,-20.4,3,Parabolic,,,,,commodity,Commodity,45.0,False,False,18.0
SMHX,37.27,38.88,-4.16,BELOW SMA,15,,,37.97,-1.85,,,,0.623,-82.0,0.0,231.0,clean,42.6,WARNING,-9.1,1,Basing,-1.55,-7.58,-7.65,XLK,index,Index,31.0,False,False,18.0
STNG,68.21,71.5,-4.6,BELOW SMA,15,,,76.33,-10.64,,,,0.32,120.2,0.0,231.0,stalling,42.5,WARNING,-16.7,3,Parabolic,-13.35,0.1,24.63,,index,Index,13.0,False,False,18.0
TRFK,63.49,63.98,-0.77,BELOW SMA,15,,,63.35,0.22,,,,0.269,-33.0,0.0,231.0,clean,42.5,WARNING,-7.8,1,Basing,-0.22,-3.92,-7.02,XLK,index,Index,25.0,False,False,18.0
XLV,150.74,156.05,-3.41,BELOW SMA,15,,,155.01,-2.76,,,,0.41,-39.9,0.0,231.0,stalling,42.6,WARNING,-6.1,2,Sustained Uptrend,-2.06,-2.95,0.52,XLV,equity,Equity,7.0,False,False,18.0
^GSPC,6683.82,6865.41,-2.65,BELOW SMA,15,,,6805.44,-1.79,,,,0.414,-24.8,0.0,231.0,stalling,42.6,WARNING,-4.5,1,Basing,-2.15,-3.72,-2.29,SPY,index,Index,10.0,False,False,18.0
ABEV,2.86,3.02,-5.27,BELOW SMA,15,,,2.99,-4.35,,,,0.388,-86.0,0.0,,,42.1,WARNING,-11.8,3,Parabolic,,,,,index,Index,13.0,False,False,17.9
APH,130.58,141.42,-7.67,BELOW SMA,15,,,134.96,-3.24,,,,0.551,-168.3,0.0,231.0,clean,42.2,WARNING,-21.8,2,Sustained Uptrend,-4.15,-9.41,-5.77,XLK,equity,Equity,11.0,False,False,17.9
BKIE,94.12,98.61,-4.55,BELOW SMA,15,,,96.84,-2.81,,,,0.647,-82.4,0.0,231.0,clean,42.2,WARNING,-7.6,2,Sustained Uptrend,-1.79,-6.26,3.26,VGK,index,Index,1.0,False,False,17.9
DFAI,39.27,40.99,-4.18,BELOW SMA,15,,,40.34,-2.64,,,,0.607,-77.2,0.0,231.0,clean,42.2,WARNING,-7.4,2,Sustained Uptrend,-1.76,-5.7,4.96,VGK,index,Index,1.0,False,False,17.9
DFEM,34.68,36.34,-4.58,BELOW SMA,15,,,35.72,-2.91,,,,0.451,-80.5,0.0,231.0,clean,42.1,WARNING,-9.1,2,Sustained Uptrend,-0.83,-5.17,5.99,VXUS,index,Index,28.0,False,False,17.9
FNDC,46.28,48.76,-5.08,BELOW SMA,15,,,47.89,-3.35,,,,0.646,-94.0,0.0,231.0,clean,42.1,WARNING,-8.7,2,Sustained Uptrend,-2.34,-6.62,2.53,VXUS,index,Index,1.0,False,False,17.9
IQLT,46.47,48.21,-3.62,BELOW SMA,15,,,47.53,-2.25,,,,0.532,-66.3,0.0,231.0,clean,42.0,WARNING,-6.9,2,Sustained Uptrend,-1.37,-4.51,3.44,VGK,index,Index,1.0,False,False,17.9
IUSG,161.62,164.92,-2.0,BELOW SMA,15,,,163.54,-1.17,,,,0.147,-13.6,0.0,231.0,clean,42.2,WARNING,-6.1,1,Basing,-1.54,-3.18,-4.38,QQQ,equity,Equity,37.0,False,False,17.9
IYW,189.28,192.32,-1.58,BELOW SMA,15,,,190.66,-0.73,,,,0.081,-11.7,0.0,231.0,clean,42.2,WARNING,-8.0,1,Basing,-1.27,-3.09,-7.35,XLK,equity,Equity,16.0,False,False,17.9
KB,99.67,106.61,-6.51,BELOW SMA,15,,,104.1,-4.26,,,,0.661,-185.5,0.0,231.0,clean,42.0,WARNING,-16.7,3,Parabolic,-2.66,-6.17,15.22,VXUS,index,Index,28.0,False,False,17.9
KYMR,78.69,83.64,-5.92,BELOW SMA,15,,,85.07,-7.51,,,,0.027,-30.1,0.0,231.0,clean,42.2,WARNING,-17.9,3,Parabolic,-5.78,-1.01,-9.43,,equity,Equity,7.0,False,False,17.9
NGPHF,0.17,0.18,-3.24,BELOW SMA,15,,,0.17,2.25,,,,0.235,-83.3,0.0,,,42.0,WARNING,-37.0,3,Parabolic,,,,,index,Index,42.0,False,False,17.9
NUE,166.54,180.32,-7.64,BELOW SMA,15,,,173.0,-3.74,,,,0.832,-142.2,0.0,231.0,clean,42.3,WARNING,-15.4,2,Sustained Uptrend,-3.23,-13.26,5.31,XLI,sector,Sector,34.0,False,False,17.9
COPX,80.08,87.26,-8.23,BELOW SMA,15,,,85.44,-6.27,,,,0.214,-105.9,0.0,231.0,clean,41.8,WARNING,-19.9,3,Parabolic,-2.69,-9.23,19.71,IAU,commodity,Commodity,45.0,False,False,17.8
DG,135.5,148.86,-8.98,BELOW SMA,15,,,147.82,-8.34,,,,0.261,-67.3,0.0,231.0,stalling,41.7,WARNING,-14.4,3,Parabolic,-7.54,-7.33,7.93,XLB,equity,Equity,2.0,False,False,17.8
DGS,60.03,62.68,-4.23,BELOW SMA,15,,,61.56,-2.49,,,,0.509,-82.3,0.0,231.0,clean,41.7,WARNING,-8.2,2,Sustained Uptrend,-0.73,-4.52,5.74,VXUS,index,Index,39.0,False,False,17.8
GOOGL,304.37,313.45,-2.9,BELOW SMA,15,,,304.96,-0.19,,,,0.067,-14.9,0.0,231.0,clean,41.7,WARNING,-12.8,2,Sustained Uptrend,1.16,-4.46,-4.01,QQQ,equity,Equity,18.0,False,False,17.8
GSIE,43.41,45.41,-4.41,BELOW SMA,15,,,44.56,-2.58,,,,0.657,-81.8,0.0,231.0,clean,41.8,WARNING,-7.4,2,Sustained Uptrend,-1.74,-6.14,3.28,VGK,index,Index,1.0,False,False,17.8
HBM,21.77,25.04,-13.04,BELOW SMA,15,,,23.99,-9.23,,,,0.366,-197.9,0.0,231.0,clean,41.9,WARNING,-24.2,3,Parabolic,-5.49,-14.24,23.93,IAU,commodity,Commodity,45.0,False,False,17.8
IMPUY,16.0,18.13,-11.74,BELOW SMA,15,,,17.88,-10.52,,,,0.055,-93.4,0.0,231.0,clean,41.7,WARNING,-31.9,3,Parabolic,-2.32,-9.35,26.58,IAU,miner,Miner,5.0,False,False,17.8
MNST,77.38,81.1,-4.58,BELOW SMA,15,,,78.36,-1.25,,,,0.401,-112.6,0.0,231.0,clean,41.7,WARNING,-11.4,2,Sustained Uptrend,0.89,-3.48,5.18,,equity,Equity,2.0,False,False,17.8
QTOP,31.04,31.45,-1.32,BELOW SMA,15,,,31.32,-0.9,,,,0.024,5.8,0.0,231.0,clean,41.7,WARNING,-6.4,1,Basing,-1.48,-1.91,-3.98,QQQ,index,Index,25.0,False,False,17.8
SLB,44.59,49.67,-10.21,BELOW SMA,15,,,48.14,-7.37,,,,0.589,-133.3,0.0,231.0,stalling,41.9,WARNING,-15.0,3,Parabolic,-5.92,-11.38,16.44,XLB,commodity,Commodity,9.0,False,False,17.8
WTAI,28.98,29.72,-2.5,BELOW SMA,15,,,29.35,-1.29,,,,0.326,-45.3,0.0,231.0,clean,41.7,WARNING,-8.1,1,Basing,-0.43,-3.8,-4.84,XLK,equity,Equity,27.0,False,False,17.8
ALGM,31.7,37.5,-15.47,BELOW SMA,15,,,33.74,-6.04,,,,0.904,-373.2,0.0,231.0,clean,41.5,WARNING,-27.7,3,Parabolic,-3.29,-23.82,9.46,XLI,equity,Equity,16.0,False,False,17.7
AVES,60.44,63.64,-5.03,BELOW SMA,15,,,62.24,-2.89,,,,0.536,-100.4,0.0,231.0,clean,41.5,WARNING,-9.8,2,Sustained Uptrend,-0.84,-5.78,3.99,VXUS,index,Index,28.0,False,False,17.7
BINV,41.16,43.29,-4.93,BELOW SMA,15,,,42.36,-2.85,,,,0.746,-100.2,0.0,231.0,stalling,41.4,WARNING,-10.1,2,Sustained Uptrend,-2.08,-7.27,4.53,VXUS,index,Index,1.0,False,False,17.7
CHRW,174.16,185.95,-6.34,BELOW SMA,15,,,182.47,-4.55,,,,0.003,-8.8,0.0,231.0,clean,41.4,WARNING,-14.3,3,Parabolic,-5.77,-11.42,14.19,XLF,index,Index,3.0,False,False,17.7
COPJ,42.11,45.48,-7.41,BELOW SMA,15,,,45.04,-6.51,,,,0.027,-32.6,0.0,231.0,clean,41.4,WARNING,-21.9,3,Parabolic,-3.42,-8.26,6.12,IAU,commodity,Commodity,45.0,False,False,17.7
DFEV,35.72,37.4,-4.49,BELOW SMA,15,,,36.79,-2.9,,,,0.431,-79.9,0.0,231.0,clean,41.5,WARNING,-9.1,2,Sustained Uptrend,-1.13,-4.75,7.43,VXUS,index,Index,28.0,False,False,17.7
EWI,52.72,55.8,-5.53,BELOW SMA,15,,,54.17,-2.69,,,,0.547,-91.5,0.0,231.0,clean,41.5,WARNING,-9.0,2,Sustained Uptrend,-1.34,-8.03,-0.58,VGK,index,Index,1.0,False,False,17.7
HEZU,44.13,45.74,-3.51,BELOW SMA,15,,,44.88,-1.67,,,,0.49,-68.3,0.0,231.0,clean,41.5,WARNING,-9.1,2,Sustained Uptrend,-0.72,-4.5,1.31,VGK,index,Index,10.0,False,False,17.7
IBB,167.2,172.79,-3.23,BELOW SMA,15,,,171.02,-2.23,,,,0.284,-33.3,0.0,231.0,clean,41.4,WARNING,-6.9,2,Sustained Uptrend,-0.87,-2.82,0.07,XLV,equity,Equity,7.0,False,False,17.7
PLG,2.21,2.45,-9.51,BELOW SMA,15,,,2.41,-8.0,,,,0.002,12.3,0.0,,,41.4,WARNING,-45.2,2,Sustained Uptrend,,,,,miner,Miner,5.0,False,False,17.7
XLK,137.93,140.31,-1.7,BELOW SMA,15,,,139.1,-0.84,,,,0.15,-16.5,0.0,231.0,clean,41.6,WARNING,-8.0,1,Basing,-1.61,-3.24,-6.82,XLK,equity,Equity,16.0,False,False,17.7
CL,88.13,94.54,-6.78,BELOW SMA,15,,,93.67,-5.91,,,,0.377,-72.0,0.0,231.0,stalling,41.2,WARNING,-11.3,3,Parabolic,-4.9,-6.17,14.48,XLP,equity,Equity,2.0,False,False,17.6
EWO,34.83,37.66,-7.51,BELOW SMA,15,,,36.02,-3.3,,,,0.816,-149.3,0.0,231.0,clean,41.2,WARNING,-11.6,2,Sustained Uptrend,-2.95,-10.21,3.05,VGK,index,Index,1.0,False,False,17.6
IDEV,84.23,88.05,-4.33,BELOW SMA,15,,,86.53,-2.65,,,,0.636,-80.4,0.0,231.0,clean,41.2,WARNING,-7.5,2,Sustained Uptrend,-1.73,-5.97,2.76,VXUS,index,Index,1.0,False,False,17.6
IGM,123.29,125.08,-1.43,BELOW SMA,15,,,124.42,-0.91,,,,0.001,-1.1,0.0,231.0,clean,41.1,WARNING,-8.4,1,Basing,-1.5,-3.04,-7.71,XLK,equity,Equity,18.0,False,False,17.6
IOO,123.64,127.29,-2.87,BELOW SMA,15,,,125.55,-1.52,,,,0.425,-34.1,0.0,231.0,clean,41.3,WARNING,-5.0,1,Basing,-1.3,-4.1,-2.52,SPY,index,Index,1.0,False,False,17.6
NTLA,12.81,12.97,-1.19,BELOW SMA,15,,,13.64,-6.07,,,,0.339,157.4,0.0,,,41.3,WARNING,-25.0,3,Parabolic,,,,,equity,Equity,7.0,False,False,17.6
RKLB,69.67,71.63,-2.73,BELOW SMA,15,,,70.43,-1.07,,,,0.009,12.3,0.0,231.0,clean,41.3,WARNING,-30.0,3,Parabolic,-0.47,-3.28,30.39,XLK,equity,Equity,11.0,False,False,17.6
ROBO,71.08,75.31,-5.62,BELOW SMA,15,,,74.04,-4.0,,,,0.52,-104.4,0.0,231.0,clean,41.1,WARNING,-10.8,2,Sustained Uptrend,-3.09,-6.67,0.25,VXUS,index,Index,1.0,False,False,17.6
URNM,67.33,70.59,-4.61,BELOW SMA,15,,,68.85,-2.21,,,,0.212,-80.0,0.0,231.0,clean,41.2,WARNING,-20.7,3,Parabolic,1.25,-5.01,15.29,IAU,miner,Miner,29.0,False,False,17.6
ADI,305.61,332.47,-8.08,BELOW SMA,15,,,329.54,-7.26,,,,0.289,-101.2,0.0,231.0,stalling,40.7,WARNING,-15.9,3,Parabolic,-7.31,-6.01,10.63,VXUS,equity,Equity,16.0,False,False,17.5
AMG,269.17,305.0,-11.75,BELOW SMA,15,,,293.11,-8.17,,,,0.606,-189.2,0.0,231.0,clean,40.7,WARNING,-19.6,2,Sustained Uptrend,-10.03,-11.4,-0.7,,equity,Equity,19.0,False,False,17.5
BIDU,122.5,133.67,-8.35,BELOW SMA,15,,,121.83,0.55,,,,0.765,-224.2,0.0,231.0,clean,41.0,WARNING,-25.9,2,Sustained Uptrend,3.88,-17.04,-1.16,VXUS,index,Index,6.0,False,False,17.5
DFIS,34.1,35.78,-4.7,BELOW SMA,15,,,35.23,-3.2,,,,0.607,-80.9,0.0,231.0,clean,40.9,WARNING,-8.3,2,Sustained Uptrend,-2.65,-6.5,6.26,VXUS,index,Index,1.0,False,False,17.5
DIHP,32.77,34.03,-3.7,BELOW SMA,15,,,33.64,-2.56,,,,0.544,-67.2,0.0,231.0,clean,40.9,WARNING,-7.2,2,Sustained Uptrend,-1.64,-4.61,4.91,VGK,index,Index,1.0,False,False,17.5
GOOG,304.02,313.57,-3.05,BELOW SMA,15,,,304.81,-0.26,,,,0.105,-18.4,0.0,231.0,clean,40.7,WARNING,-13.2,2,Sustained Uptrend,1.03,-4.59,-4.32,QQQ,equity,Equity,18.0,False,False,17.5
ILF,33.78,35.84,-5.74,BELOW SMA,15,,,34.84,-3.05,,,,0.592,-101.8,0.0,231.0,clean,40.7,WARNING,-9.7,2,Sustained Uptrend,-1.08,-7.38,9.57,VXUS,index,Index,13.0,False,False,17.5
MFC,33.41,35.86,-6.82,BELOW SMA,15,,,34.2,-2.32,,,,0.857,-127.4,0.0,231.0,clean,41.0,WARNING,-13.7,2,Sustained Uptrend,-2.88,-12.68,-5.14,SPY,index,Index,10.0,False,False,17.5
