ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
GDXJ,131.59,137.53,-4.32,BELOW SMA,15,,,141.09,-6.74,,,,0.002,11.0,0.0,216.0,clean,48.8,WARNING,-16.4,3,Parabolic,-3.75,-3.48,20.84,IAU,miner,Miner,5.0,False,False,,19.9
NVDA,183.14,184.92,-0.96,BELOW SMA,15,,,182.04,0.6,,,,0.201,-46.2,0.0,216.0,clean,49.0,WARNING,-7.3,1,Basing,-0.11,-2.86,-0.99,XLK,equity,Equity,16.0,False,False,,19.9
NVS,154.25,158.56,-2.72,BELOW SMA,15,,,159.52,-3.31,,,,0.181,-30.9,0.0,216.0,stalling,48.7,WARNING,-9.5,3,Parabolic,-4.2,-2.5,17.74,XLV,equity,Equity,7.0,False,False,,19.9
SLVR,67.67,70.33,-3.78,BELOW SMA,15,,,73.43,-7.84,,,,0.084,96.5,0.0,216.0,clean,48.7,WARNING,-21.2,3,Parabolic,-3.36,-2.11,28.67,IAU,miner,Miner,5.0,False,False,,19.9
TXT,91.54,95.92,-4.56,BELOW SMA,15,,,96.0,-4.65,,,,0.499,-80.6,0.0,216.0,clean,49.0,WARNING,-9.9,2,Sustained Uptrend,-5.04,-4.52,9.11,XLI,index,Index,10.0,False,False,,19.9
ASX,20.99,22.31,-5.93,BELOW SMA,15,,,22.23,-5.6,,,,0.459,-144.6,0.0,216.0,clean,48.6,WARNING,-17.0,3,Parabolic,-4.85,-6.67,31.43,VXUS,index,Index,28.0,False,False,,19.8
CDE,21.69,22.98,-5.62,BELOW SMA,15,,,23.74,-8.62,,,,0.002,12.1,0.0,216.0,clean,48.6,WARNING,-21.9,3,Parabolic,-4.15,-5.04,34.97,IAU,miner,Miner,5.0,False,False,,19.8
HIG,134.41,139.67,-3.77,BELOW SMA,15,,,138.88,-3.22,,,,0.488,-44.5,0.0,216.0,clean,48.5,WARNING,-7.0,2,Sustained Uptrend,-3.77,-5.1,3.36,XLF,equity,Equity,19.0,False,False,,19.8
TECK,51.87,56.65,-8.44,BELOW SMA,15,,,53.96,-3.88,,,,0.656,-205.2,0.0,216.0,clean,48.5,WARNING,-16.9,3,Parabolic,-2.99,-11.09,15.96,VXUS,commodity,Commodity,45.0,False,False,,19.8
CGIC,33.4,35.01,-4.59,BELOW SMA,15,,,34.33,-2.71,,,,0.582,-81.7,0.0,216.0,clean,48.1,WARNING,-7.7,2,Sustained Uptrend,-1.39,-5.84,4.9,VXUS,index,Index,1.0,False,False,,19.7
EFV,73.37,77.33,-5.13,BELOW SMA,15,,,75.64,-2.99,,,,0.667,-95.8,0.0,216.0,clean,48.1,WARNING,-8.5,2,Sustained Uptrend,-1.73,-6.74,4.07,VGK,index,Index,1.0,False,False,,19.7
GFI,50.95,53.49,-4.75,BELOW SMA,15,,,52.54,-3.02,,,,0.148,-88.7,0.0,216.0,clean,48.1,WARNING,-17.3,3,Parabolic,1.7,-8.76,18.24,IAU,miner,Miner,5.0,False,False,,19.7
GOEX,92.1,96.45,-4.51,BELOW SMA,15,,,98.78,-6.76,,,,0.0,-0.9,0.0,216.0,clean,48.1,WARNING,-16.4,3,Parabolic,-4.54,-4.32,20.38,IAU,miner,Miner,5.0,False,False,,19.7
IVLU,39.34,41.6,-5.42,BELOW SMA,15,,,40.56,-3.0,,,,0.71,-107.4,0.0,216.0,clean,48.1,WARNING,-8.6,2,Sustained Uptrend,-1.75,-7.5,4.66,VGK,index,Index,1.0,False,False,,19.7
KGC,32.52,33.74,-3.62,BELOW SMA,15,,,33.69,-3.47,,,,0.09,-56.0,0.0,216.0,clean,48.1,WARNING,-16.9,3,Parabolic,-0.67,-5.22,20.85,IAU,miner,Miner,5.0,False,False,,19.7
SILJ,33.37,34.86,-4.28,BELOW SMA,15,,,35.88,-7.01,,,,0.021,38.8,0.0,216.0,clean,48.2,WARNING,-18.8,3,Parabolic,-3.05,-2.94,27.17,IAU,miner,Miner,5.0,False,False,,19.7
ACWI,140.45,145.51,-3.48,BELOW SMA,15,,,143.71,-2.27,,,,0.54,-46.8,0.0,216.0,clean,47.8,WARNING,-5.6,2,Sustained Uptrend,-2.0,-4.66,-0.85,SPY,index,Index,1.0,False,False,,19.6
ATEYY,149.0,167.33,-10.96,BELOW SMA,15,,,159.87,-6.8,,,,0.619,-198.9,0.0,216.0,clean,47.9,WARNING,-23.8,3,Parabolic,-5.97,-16.8,14.33,XLK,index,Index,15.0,False,False,,19.6
CCHGY,59.55,61.45,-3.09,BELOW SMA,15,,,61.48,-3.13,,,,0.639,-97.8,0.0,216.0,clean,47.8,WARNING,-9.7,3,Parabolic,-1.51,-3.75,23.04,XLP,index,Index,1.0,False,False,,19.6
CGGO,34.5,36.03,-4.24,BELOW SMA,15,,,35.51,-2.83,,,,0.433,-53.5,0.0,216.0,clean,47.9,WARNING,-7.0,2,Sustained Uptrend,-2.16,-4.93,-0.89,SPY,index,Index,1.0,False,False,,19.6
EWN,58.96,61.61,-4.31,BELOW SMA,15,,,60.01,-1.76,,,,0.563,-85.6,0.0,216.0,clean,48.0,WARNING,-7.9,2,Sustained Uptrend,-0.97,-6.52,0.7,VXUS,index,Index,1.0,False,False,,19.6
FEIM,46.66,50.96,-8.44,BELOW SMA,15,,,52.82,-11.67,,,,0.45,185.8,0.0,216.0,stalling,47.9,WARNING,-24.1,3,Parabolic,-12.14,-5.91,30.55,XLY,bond,Bond,4.0,False,False,,19.6
IDV,41.65,43.13,-3.44,BELOW SMA,15,,,42.61,-2.25,,,,0.432,-64.1,0.0,216.0,clean,47.8,WARNING,-7.2,2,Sustained Uptrend,-0.81,-3.68,6.9,VXUS,index,Index,1.0,False,False,,19.6
IJH,66.99,70.5,-4.98,BELOW SMA,15,,,69.62,-3.78,,,,0.546,-64.8,0.0,216.0,stalling,47.9,WARNING,-7.7,2,Sustained Uptrend,-4.11,-6.65,1.24,XLI,index,Index,3.0,False,False,,19.6
RY,162.97,168.85,-3.48,BELOW SMA,15,,,165.25,-1.38,,,,0.687,-66.1,0.0,216.0,clean,47.9,WARNING,-7.5,2,Sustained Uptrend,-0.88,-7.12,-0.14,VXUS,equity,Equity,19.0,False,False,,19.6
SHY,82.5,82.71,-0.26,BELOW SMA,15,,,82.74,-0.29,,,,0.102,-1.5,0.0,216.0,stalling,48.0,WARNING,-0.8,1,Basing,-0.23,-0.52,-0.25,LQD,bond,Bond,4.0,False,False,,19.6
SPGM,76.61,79.43,-3.55,BELOW SMA,15,,,78.49,-2.39,,,,0.522,-46.6,0.0,216.0,stalling,47.9,WARNING,-5.7,2,Sustained Uptrend,-2.13,-4.78,0.52,SPY,index,Index,10.0,False,False,,19.6
TDS,43.72,45.29,-3.48,BELOW SMA,15,,,44.56,-1.89,,,,0.541,-65.5,0.0,216.0,clean,48.0,WARNING,-8.5,2,Sustained Uptrend,-3.19,-4.46,15.51,,equity,Equity,18.0,False,False,,19.6
USMV,94.99,96.09,-1.14,BELOW SMA,15,,,96.65,-1.72,,,,0.027,5.2,0.0,216.0,stalling,47.9,WARNING,-3.1,1,Basing,-1.88,-0.98,1.42,XLV,equity,Equity,2.0,False,False,,19.6
UUUU,19.82,21.41,-7.42,BELOW SMA,15,,,20.68,-4.16,,,,0.228,-104.9,0.0,216.0,clean,47.9,WARNING,-29.0,3,Parabolic,-2.46,-8.92,28.7,IAU,miner,Miner,29.0,False,False,,19.6
ALGN,166.92,180.91,-7.73,BELOW SMA,15,,,177.97,-6.21,,,,0.658,-144.6,0.0,216.0,clean,47.4,WARNING,-16.1,3,Parabolic,-4.94,-14.95,4.98,XLI,equity,Equity,7.0,False,False,,19.5
BWA,52.49,55.53,-5.48,BELOW SMA,15,,,53.64,-2.14,,,,0.924,-301.6,0.0,216.0,clean,47.6,WARNING,-25.1,3,Parabolic,-0.46,-2.76,24.62,XLB,sector,Sector,34.0,False,False,,19.5
FEP,54.48,57.4,-5.09,BELOW SMA,15,,,55.93,-2.59,,,,0.597,-93.0,0.0,216.0,clean,47.6,WARNING,-8.3,2,Sustained Uptrend,-0.89,-6.71,4.67,VGK,index,Index,1.0,False,False,,19.5
FNDF,48.42,50.48,-4.07,BELOW SMA,15,,,49.87,-2.9,,,,0.478,-76.6,0.0,216.0,clean,47.4,WARNING,-8.5,2,Sustained Uptrend,-1.28,-4.61,6.84,VXUS,index,Index,1.0,False,False,,19.5
IPKW,56.0,58.57,-4.38,BELOW SMA,15,,,57.17,-2.04,,,,0.684,-83.4,0.0,216.0,clean,47.6,WARNING,-7.3,2,Sustained Uptrend,-0.32,-6.56,3.28,VGK,index,Index,1.0,False,False,,19.5
MDY,611.77,643.95,-5.0,BELOW SMA,15,,,635.82,-3.78,,,,0.549,-64.8,0.0,216.0,stalling,47.5,WARNING,-7.7,2,Sustained Uptrend,-4.11,-6.65,1.3,XLI,index,Index,3.0,False,False,,19.5
PPH,104.68,109.0,-3.96,BELOW SMA,15,,,107.6,-2.72,,,,0.72,-69.8,0.0,216.0,stalling,47.5,WARNING,-7.0,2,Sustained Uptrend,-1.55,-4.53,7.29,XLV,equity,Equity,7.0,False,False,,19.5
PXH,26.81,27.86,-3.75,BELOW SMA,15,,,27.34,-1.93,,,,0.541,-74.6,0.0,216.0,clean,47.4,WARNING,-7.5,2,Sustained Uptrend,-0.19,-5.27,3.79,VXUS,index,Index,6.0,False,False,,19.5
SIL,99.78,103.73,-3.81,BELOW SMA,15,,,106.26,-6.1,,,,0.008,21.1,0.0,216.0,clean,47.5,WARNING,-16.3,3,Parabolic,-2.55,-2.67,27.16,IAU,miner,Miner,5.0,False,False,,19.5
SPMO,117.17,119.23,-1.73,BELOW SMA,15,,,119.12,-1.64,,,,0.03,-5.3,0.0,216.0,clean,47.5,WARNING,-4.2,1,Basing,-2.07,-2.99,-2.94,SPY,equity,Equity,24.0,False,False,,19.5
VGSH,58.51,58.64,-0.23,BELOW SMA,15,,,58.67,-0.27,,,,0.062,-1.1,0.0,216.0,stalling,47.6,WARNING,-0.8,1,Basing,-0.22,-0.51,-0.27,TLT,bond,Bond,4.0,False,False,,19.5
WCMI,17.01,17.87,-4.81,BELOW SMA,15,,,17.51,-2.87,,,,0.611,-74.0,0.0,216.0,clean,47.5,WARNING,-7.8,2,Sustained Uptrend,-2.02,-6.02,2.16,VXUS,index,Index,1.0,False,False,,19.5
BLTE,169.55,178.68,-5.11,BELOW SMA,15,,,175.58,-3.44,,,,0.051,-33.7,0.0,216.0,clean,47.0,WARNING,-15.2,3,Parabolic,-1.75,-4.16,13.69,VGK,index,Index,15.0,False,False,,19.4
COGT,35.33,37.45,-5.65,BELOW SMA,15,,,37.16,-4.93,,,,0.086,-37.2,0.0,216.0,clean,47.3,WARNING,-16.4,3,Parabolic,-5.69,-6.46,-8.31,,equity,Equity,7.0,False,False,,19.4
DEM,49.01,50.61,-3.17,BELOW SMA,15,,,49.96,-1.9,,,,0.544,-62.6,0.0,216.0,clean,47.3,WARNING,-6.4,2,Sustained Uptrend,-0.75,-3.88,5.33,VXUS,index,Index,28.0,False,False,,19.4
EWJV,41.68,44.8,-6.96,BELOW SMA,15,,,43.38,-3.91,,,,0.862,-158.4,0.0,216.0,clean,47.3,WARNING,-12.6,2,Sustained Uptrend,-2.55,-10.67,2.89,VXUS,index,Index,15.0,False,False,,19.4
EWM,28.53,29.32,-2.7,BELOW SMA,15,,,28.63,-0.34,,,,0.697,-77.1,0.0,216.0,clean,47.1,WARNING,-5.3,2,Sustained Uptrend,-0.04,-3.91,8.19,VGK,index,Index,39.0,False,False,,19.4
EWY,123.5,132.45,-6.76,BELOW SMA,15,,,133.86,-7.74,,,,0.037,-47.0,0.0,216.0,stalling,47.0,WARNING,-19.9,3,Parabolic,-1.78,-0.76,29.22,VXUS,index,Index,28.0,False,False,,19.4
HTHT,51.19,52.31,-2.15,BELOW SMA,15,,,52.51,-2.52,,,,0.239,-51.4,0.0,216.0,clean,47.1,WARNING,-9.6,3,Parabolic,-0.79,-1.42,7.81,XLI,index,Index,6.0,False,False,,19.4
ITW,265.62,286.48,-7.28,BELOW SMA,15,,,280.16,-5.19,,,,0.877,-132.4,0.0,216.0,stalling,47.3,WARNING,-12.4,2,Sustained Uptrend,-5.98,-9.73,7.7,XLB,sector,Sector,34.0,False,False,,19.4
KLAC,1409.57,1448.6,-2.69,BELOW SMA,15,,,1450.73,-2.84,,,,0.137,-47.9,0.0,216.0,clean,47.0,WARNING,-16.8,3,Parabolic,-1.38,-1.49,15.01,QQQ,equity,Equity,16.0,False,False,,19.4
ONTO,184.59,207.9,-11.21,BELOW SMA,15,,,198.99,-7.24,,,,0.654,-226.8,0.0,216.0,clean,47.3,WARNING,-20.6,3,Parabolic,-6.25,-15.21,13.52,XLK,equity,Equity,16.0,False,False,,19.4
PLAB,33.03,36.57,-9.69,BELOW SMA,15,,,35.13,-5.97,,,,0.457,-180.0,0.0,216.0,clean,47.2,WARNING,-27.2,3,Parabolic,-6.0,-12.06,28.57,SPY,equity,Equity,16.0,False,False,,19.4
QCLN,46.8,49.26,-4.99,BELOW SMA,15,,,47.42,-1.32,,,,0.617,-123.8,0.0,216.0,clean,47.1,WARNING,-10.5,2,Sustained Uptrend,-0.57,-7.36,2.16,XLK,sector,Sector,32.0,False,False,,19.4
WDFC,225.75,238.63,-5.4,BELOW SMA,15,,,235.14,-3.99,,,,0.38,-63.0,0.0,216.0,clean,47.1,WARNING,-10.9,3,Parabolic,-4.29,-5.49,18.34,,equity,Equity,2.0,False,False,,19.4
ASTS,87.09,91.78,-5.11,BELOW SMA,15,,,89.96,-3.19,,,,0.108,88.4,0.0,216.0,clean,46.7,WARNING,-33.0,3,Parabolic,-7.21,-9.54,19.56,XLI,equity,Equity,11.0,False,False,,19.3
AXGN,31.76,32.78,-3.12,BELOW SMA,15,,,30.32,4.76,,,,0.504,-199.7,0.0,216.0,clean,46.7,WARNING,-11.8,3,Parabolic,8.92,-7.97,3.76,,equity,Equity,7.0,False,False,,19.3
CMA,88.67,91.01,-2.57,BELOW SMA,15,,,93.35,-5.02,,,,0.06,26.6,0.0,,,46.8,WARNING,-10.8,3,Parabolic,,,,,equity,Equity,19.0,False,False,,19.3
GOLD,48.94,55.61,-12.0,BELOW SMA,15,,,53.39,-8.33,,,,0.816,-238.6,0.0,216.0,clean,46.7,WARNING,-26.6,3,Parabolic,-10.37,-21.81,57.46,IAU,miner,Miner,5.0,False,False,,19.3
HAS,95.11,97.72,-2.67,BELOW SMA,15,,,96.35,-1.29,,,,0.87,-113.8,0.0,216.0,clean,46.8,WARNING,-11.1,3,Parabolic,-0.27,-8.55,19.1,XLB,index,Index,10.0,False,False,,19.3
IJR,122.2,129.11,-5.35,BELOW SMA,15,,,126.87,-3.68,,,,0.671,-74.0,0.0,216.0,stalling,46.7,WARNING,-8.5,2,Sustained Uptrend,-4.28,-7.47,0.42,XLI,index,Index,3.0,False,False,,19.3
JIVE,84.37,88.79,-4.98,BELOW SMA,15,,,86.98,-3.0,,,,0.589,-91.6,0.0,216.0,clean,46.8,WARNING,-8.6,2,Sustained Uptrend,-1.75,-6.37,5.82,VXUS,index,Index,1.0,False,False,,19.3
KLIC,63.39,67.43,-5.99,BELOW SMA,15,,,65.88,-3.78,,,,0.7,-176.6,0.0,216.0,clean,46.9,WARNING,-18.2,3,Parabolic,-0.14,-15.3,29.37,XLI,equity,Equity,16.0,False,False,,19.3
KYMR,77.5,83.6,-7.3,BELOW SMA,15,,,84.96,-8.78,,,,0.034,-35.1,0.0,216.0,clean,46.9,WARNING,-19.2,3,Parabolic,-7.21,-2.5,-10.8,XLI,equity,Equity,7.0,False,False,,19.3
MBIN,42.26,43.66,-3.2,BELOW SMA,15,,,42.26,0.0,,,,0.809,-169.9,0.0,216.0,clean,46.7,WARNING,-12.9,3,Parabolic,1.17,-8.77,21.96,XLC,equity,Equity,19.0,False,False,,19.3
MTRN,138.4,151.65,-8.74,BELOW SMA,15,,,152.02,-8.96,,,,0.203,-92.1,0.0,216.0,clean,46.7,WARNING,-19.6,3,Parabolic,-7.98,-8.1,11.16,XLI,sector,Sector,34.0,False,False,,19.3
MUX,24.43,25.62,-4.66,BELOW SMA,15,,,25.61,-4.62,,,,0.032,-40.2,0.0,216.0,clean,46.8,WARNING,-17.7,3,Parabolic,1.03,-6.97,26.25,IAU,miner,Miner,5.0,False,False,,19.3
PCH,41.73,42.04,-0.73,BELOW SMA,15,,,42.43,-1.66,,,,0.0,-1.3,0.0,,,46.9,WARNING,-8.5,1,Basing,,,,,bond,Bond,4.0,False,False,,19.3
PFG,86.19,92.92,-7.24,BELOW SMA,15,,,91.23,-5.52,,,,0.089,-33.7,0.0,216.0,stalling,46.7,WARNING,-11.9,2,Sustained Uptrend,-7.82,-7.96,-2.29,XLF,equity,Equity,19.0,False,False,,19.3
SGDM,82.34,84.74,-2.83,BELOW SMA,15,,,87.18,-5.55,,,,0.007,17.5,0.0,216.0,clean,46.9,WARNING,-14.7,3,Parabolic,-1.67,-2.26,22.75,IAU,miner,Miner,5.0,False,False,,19.3
SLVP,39.27,41.84,-6.14,BELOW SMA,15,,,42.13,-6.79,,,,0.018,-32.3,0.0,216.0,clean,46.9,WARNING,-21.7,3,Parabolic,-2.97,-6.46,24.35,IAU,miner,Miner,5.0,False,False,,19.3
ULTA,624.7,672.74,-7.14,BELOW SMA,15,,,655.89,-4.75,,,,0.611,-99.3,0.0,216.0,clean,46.7,WARNING,-12.6,3,Parabolic,-4.43,-8.03,3.6,XLI,equity,Equity,37.0,False,False,,19.3
VT,140.55,145.76,-3.57,BELOW SMA,15,,,143.96,-2.37,,,,0.544,-48.4,0.0,216.0,stalling,46.8,WARNING,-5.7,2,Sustained Uptrend,-2.1,-4.76,-0.3,SPY,index,Index,1.0,False,False,,19.3
VYMI,93.9,98.08,-4.26,BELOW SMA,15,,,96.42,-2.62,,,,0.592,-80.4,0.0,216.0,clean,46.9,WARNING,-7.7,2,Sustained Uptrend,-1.46,-5.41,6.47,VXUS,index,Index,1.0,False,False,,19.3
ASM,7.48,9.12,-17.95,BELOW SMA,15,,,8.31,-9.96,,,,0.718,-296.2,0.0,,,46.5,WARNING,-37.6,3,Parabolic,,,,,miner,Miner,5.0,False,False,,19.2
AVNM,76.57,80.26,-4.59,BELOW SMA,15,,,78.89,-2.94,,,,0.555,-84.5,0.0,216.0,clean,46.6,WARNING,-8.4,2,Sustained Uptrend,-1.81,-5.95,5.45,VXUS,index,Index,1.0,False,False,,19.2
FLTW,67.46,69.54,-2.99,BELOW SMA,15,,,69.49,-2.93,,,,0.204,-53.8,0.0,216.0,clean,46.4,WARNING,-9.7,2,Sustained Uptrend,-1.59,-1.96,9.53,VXUS,index,Index,28.0,False,False,,19.2
KNTNF,19.18,20.97,-8.54,BELOW SMA,15,,,21.4,-10.38,,,,0.007,-23.0,0.0,216.0,stalling,46.5,WARNING,-22.9,3,Parabolic,-7.92,-8.88,24.55,IAU,miner,Miner,5.0,False,False,,19.2
NGLOY,21.88,23.97,-8.74,BELOW SMA,15,,,22.88,-4.38,,,,0.63,-181.4,0.0,216.0,clean,46.5,WARNING,-16.0,3,Parabolic,-3.14,-11.42,12.78,VXUS,commodity,Commodity,45.0,False,False,,19.2
SDIV,24.9,25.71,-3.15,BELOW SMA,15,,,25.6,-2.73,,,,0.355,-27.4,0.0,216.0,stalling,46.5,WARNING,-5.8,2,Sustained Uptrend,-2.58,-4.74,4.36,VXUS,bond,Bond,20.0,False,False,,19.2
STT,123.21,128.25,-3.93,BELOW SMA,15,,,125.04,-1.46,,,,0.387,-62.3,0.0,216.0,clean,46.5,WARNING,-10.1,2,Sustained Uptrend,-1.54,-6.82,-2.34,XLF,equity,Equity,19.0,False,False,,19.2
TUR,39.34,40.65,-3.23,BELOW SMA,15,,,39.05,0.75,,,,0.711,-130.3,0.0,216.0,clean,46.4,WARNING,-7.8,2,Sustained Uptrend,1.58,-3.98,13.5,VXUS,index,Index,1.0,False,False,,19.2
VBK,302.24,315.26,-4.13,BELOW SMA,15,,,313.3,-3.53,,,,0.212,-33.3,0.0,216.0,stalling,46.6,WARNING,-8.1,2,Sustained Uptrend,-3.55,-5.37,-1.24,SPY,equity,Equity,27.0,False,False,,19.2
VOOV,204.81,212.17,-3.47,BELOW SMA,15,,,210.49,-2.7,,,,0.472,-36.2,0.0,216.0,stalling,46.5,WARNING,-5.0,2,Sustained Uptrend,-3.0,-4.32,0.45,XLI,equity,Equity,19.0,False,False,,19.2
VPG,41.71,47.89,-12.9,BELOW SMA,15,,,45.2,-7.72,,,,0.221,-77.9,0.0,216.0,clean,46.5,WARNING,-25.9,3,Parabolic,-7.29,-22.17,13.4,XLI,index,Index,3.0,False,False,,19.2
CBAN,19.4,20.16,-3.78,BELOW SMA,15,,,19.74,-1.72,,,,0.731,-62.9,0.0,216.0,clean,46.3,WARNING,-9.6,3,Parabolic,-2.37,-6.51,10.35,XLF,index,Index,10.0,False,False,,19.1
DOV,203.8,221.47,-7.98,BELOW SMA,15,,,215.39,-5.38,,,,0.839,-161.2,0.0,216.0,clean,46.2,WARNING,-14.2,2,Sustained Uptrend,-5.46,-11.19,7.22,XLI,sector,Sector,34.0,False,False,,19.1
HFXI,33.72,35.23,-4.29,BELOW SMA,15,,,34.75,-2.95,,,,0.472,-71.5,0.0,216.0,clean,46.1,WARNING,-11.0,2,Sustained Uptrend,-1.72,-5.04,4.01,VXUS,index,Index,1.0,False,False,,19.1
SETM,34.67,35.85,-3.3,BELOW SMA,15,,,35.95,-3.57,,,,0.008,-15.8,0.0,216.0,clean,46.3,WARNING,-14.5,3,Parabolic,-0.12,-2.94,21.69,IAU,miner,Miner,22.0,False,False,,19.1
SGDJ,97.42,102.4,-4.87,BELOW SMA,15,,,104.2,-6.51,,,,0.007,-18.3,0.0,216.0,clean,46.2,WARNING,-15.9,3,Parabolic,-3.74,-3.59,13.98,IAU,miner,Miner,5.0,False,False,,19.1
TSN,61.03,63.18,-3.41,BELOW SMA,15,,,62.12,-1.76,,,,0.411,-54.4,0.0,216.0,clean,46.2,WARNING,-8.1,2,Sustained Uptrend,-1.66,-6.05,9.16,XLP,equity,Equity,2.0,False,False,,19.1
VBR,215.91,227.69,-5.18,BELOW SMA,15,,,223.66,-3.47,,,,0.712,-78.7,0.0,216.0,stalling,46.1,WARNING,-8.3,2,Sustained Uptrend,-3.95,-7.16,2.09,XLI,index,Index,3.0,False,False,,19.1
XCEM,40.82,43.29,-5.7,BELOW SMA,15,,,42.66,-4.31,,,,0.385,-85.3,0.0,216.0,stalling,46.2,WARNING,-11.4,2,Sustained Uptrend,-2.72,-5.64,6.33,VXUS,index,Index,28.0,False,False,,19.1
ASEA,19.11,19.88,-3.88,BELOW SMA,15,,,19.46,-1.77,,,,0.624,-88.8,0.0,216.0,clean,45.8,WARNING,-7.7,2,Sustained Uptrend,-0.73,-4.64,5.35,VGK,index,Index,39.0,False,False,,19.0
BHP,70.77,73.83,-4.15,BELOW SMA,15,,,75.18,-5.87,,,,0.001,4.7,0.0,216.0,clean,46.0,WARNING,-15.0,3,Parabolic,-6.39,-2.18,19.93,VXUS,commodity,Commodity,45.0,False,False,,19.0
EGO,38.82,42.77,-9.23,BELOW SMA,15,,,41.99,-7.55,,,,0.64,-197.0,0.0,216.0,clean,45.7,WARNING,-24.1,3,Parabolic,-4.08,-10.78,19.96,IAU,miner,Miner,5.0,False,False,,19.0
EMXC,78.25,82.98,-5.7,BELOW SMA,15,,,81.87,-4.42,,,,0.338,-82.3,0.0,216.0,stalling,45.9,WARNING,-11.9,2,Sustained Uptrend,-2.46,-5.4,8.48,VXUS,index,Index,28.0,False,False,,19.0
EWZ,36.12,37.92,-4.76,BELOW SMA,15,,,37.27,-3.08,,,,0.403,-73.5,0.0,216.0,clean,45.7,WARNING,-9.0,2,Sustained Uptrend,-0.66,-5.74,10.32,VXUS,index,Index,13.0,False,False,,19.0
FIVA,35.03,37.07,-5.51,BELOW SMA,15,,,36.16,-3.13,,,,0.718,-102.2,0.0,216.0,clean,45.9,WARNING,-8.5,2,Sustained Uptrend,-2.4,-7.4,6.25,VGK,index,Index,1.0,False,False,,19.0
FRO,30.77,32.24,-4.57,BELOW SMA,15,,,34.55,-10.94,,,,0.182,125.4,0.0,216.0,stalling,45.7,WARNING,-22.9,3,Parabolic,-11.88,5.92,35.25,XLI,commodity,Commodity,45.0,False,False,,19.0
FTAI,237.15,279.04,-15.01,BELOW SMA,15,,,274.73,-13.68,,,,0.158,-102.7,0.0,216.0,stalling,45.7,WARNING,-26.7,3,Parabolic,-13.28,-11.45,30.83,XLI,index,Index,28.0,False,False,,19.0
FYC,95.48,100.03,-4.55,BELOW SMA,15,,,98.92,-3.48,,,,0.461,-46.9,0.0,216.0,stalling,45.9,WARNING,-8.5,2,Sustained Uptrend,-3.79,-5.97,-1.76,SPY,index,Index,3.0,False,False,,19.0
MTSI,215.94,234.94,-8.09,BELOW SMA,15,,,230.1,-6.15,,,,0.404,-150.3,0.0,216.0,clean,46.0,WARNING,-16.6,3,Parabolic,-5.69,-6.33,14.81,XLK,equity,Equity,16.0,False,False,,19.0
NESR,19.27,22.34,-13.73,BELOW SMA,15,,,22.0,-12.43,,,,0.133,-142.7,0.0,216.0,clean,45.7,WARNING,-28.2,3,Parabolic,-12.49,-6.5,29.85,XLI,commodity,Commodity,9.0,False,False,,19.0
OBYCF,24.9,26.16,-4.8,BELOW SMA,15,,,25.68,-3.04,,,,0.586,-151.5,0.0,216.0,clean,46.0,WARNING,-15.8,3,Parabolic,-3.86,-10.59,24.5,XLB,index,Index,15.0,False,False,,19.0
PXF,69.69,72.8,-4.27,BELOW SMA,15,,,71.89,-3.07,,,,0.468,-77.5,0.0,216.0,clean,45.8,WARNING,-8.7,2,Sustained Uptrend,-1.43,-4.87,8.28,VXUS,index,Index,1.0,False,False,,19.0
RING,85.38,88.82,-3.87,BELOW SMA,15,,,90.37,-5.53,,,,0.008,-17.6,0.0,216.0,clean,45.8,WARNING,-15.0,3,Parabolic,-2.11,-3.32,21.69,IAU,miner,Miner,5.0,False,False,,19.0
XME,112.81,118.11,-4.49,BELOW SMA,15,,,115.32,-2.18,,,,0.327,-66.3,0.0,216.0,clean,46.0,WARNING,-16.9,3,Parabolic,-0.05,-8.36,13.41,IAU,sector,Sector,34.0,False,False,,19.0
ARKX,31.08,31.83,-2.35,BELOW SMA,15,,,31.7,-1.95,,,,0.02,-9.9,0.0,216.0,clean,45.6,WARNING,-12.5,2,Sustained Uptrend,-1.08,-2.78,8.41,XLI,equity,Equity,11.0,False,False,,18.9
CGGE,31.16,32.4,-3.83,BELOW SMA,15,,,31.95,-2.46,,,,0.499,-50.2,0.0,216.0,stalling,45.4,WARNING,-6.1,2,Sustained Uptrend,-1.92,-4.74,-0.48,SPY,index,Index,1.0,False,False,,18.9
CMCSA,30.16,31.16,-3.2,BELOW SMA,15,,,31.12,-3.09,,,,0.336,-41.2,0.0,216.0,clean,45.5,WARNING,-8.2,2,Sustained Uptrend,-4.56,-6.65,20.16,XLC,equity,Equity,18.0,False,False,,18.9
JO,54.0,54.21,-0.38,BELOW SMA,15,,,53.45,1.03,,,,0.1,-24.7,0.0,,,45.5,WARNING,-9.8,2,Sustained Uptrend,,,,,commodity,Commodity,35.0,False,False,,18.9
ASC,14.07,14.53,-3.16,BELOW SMA,15,,,15.88,-11.41,,,,0.398,187.2,0.0,,,45.1,WARNING,-16.8,2,Sustained Uptrend,,,,,index,Index,15.0,False,False,,18.8
