ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
LUNMF,25.03,27.15,-7.79,BELOW SMA,15,,,27.1,-7.65,,,,0.007,-29.9,0.0,192.0,clean,44.1,WARNING,-24.8,3,Parabolic,-2.04,-5.58,28.16,VXUS,commodity,Commodity,45.0,False,False,,18.5
PICK,55.63,60.43,-7.94,BELOW SMA,15,,,59.07,-5.83,,,,0.271,-88.3,0.0,192.0,stalling,44.1,WARNING,-14.3,3,Parabolic,-3.03,-10.84,11.62,VXUS,commodity,Commodity,45.0,False,False,,18.5
PLOW,41.16,42.67,-3.54,BELOW SMA,15,,,43.93,-6.32,,,,0.025,27.1,0.0,192.0,stalling,44.1,WARNING,-12.7,3,Parabolic,-4.89,-1.02,23.07,XLI,equity,Equity,,False,False,,18.5
PSLV,26.34,27.18,-3.06,BELOW SMA,15,,,27.7,-4.89,,,,0.166,112.8,0.0,192.0,clean,44.2,WARNING,-30.9,3,Parabolic,-3.39,-4.72,28.32,IAU,miner,Miner,5.0,False,False,,18.5
XLV,150.69,155.9,-3.34,BELOW SMA,15,,,154.0,-2.15,,,,0.543,-52.7,0.0,192.0,clean,44.3,WARNING,-6.2,2,Sustained Uptrend,-1.31,-3.56,-0.95,XLV,equity,Equity,7.0,False,False,,18.5
XME,109.23,117.79,-7.26,BELOW SMA,15,,,114.31,-4.44,,,,0.331,-67.8,0.0,192.0,clean,44.1,WARNING,-19.5,3,Parabolic,-0.83,-11.73,9.07,IAU,sector,Sector,34.0,False,False,,18.5
^DJI,46678.76,48915.54,-4.57,BELOW SMA,15,,,47782.3,-2.31,,,,0.832,-75.5,0.0,192.0,stalling,44.3,WARNING,-7.6,2,Sustained Uptrend,-1.73,-6.87,-2.87,SPY,index,Index,10.0,False,False,,18.5
DFIS,33.56,35.73,-6.08,BELOW SMA,15,,,34.88,-3.78,,,,0.666,-96.5,0.0,192.0,stalling,43.8,WARNING,-9.7,2,Sustained Uptrend,-3.48,-8.21,3.8,VXUS,index,Index,1.0,False,False,,18.4
DIHP,32.45,34.01,-4.58,BELOW SMA,15,,,33.36,-2.72,,,,0.622,-80.3,0.0,192.0,stalling,43.9,WARNING,-8.1,2,Sustained Uptrend,-1.9,-6.24,2.89,VGK,index,Index,1.0,False,False,,18.4
EMGF,60.5,63.89,-5.31,BELOW SMA,15,,,62.15,-2.65,,,,0.541,-103.6,0.0,192.0,stalling,43.9,WARNING,-10.3,2,Sustained Uptrend,-0.71,-7.36,3.92,VXUS,index,Index,28.0,False,False,,18.4
EUSA,102.96,106.6,-3.41,BELOW SMA,15,,,105.59,-2.49,,,,0.477,-43.6,0.0,192.0,clean,43.7,WARNING,-5.1,2,Sustained Uptrend,-2.39,-4.56,-1.61,XLI,index,Index,10.0,False,False,,18.4
FLBR,22.13,23.27,-4.9,BELOW SMA,15,,,22.85,-3.16,,,,0.301,-64.7,0.0,192.0,stalling,43.7,WARNING,-9.5,2,Sustained Uptrend,-1.16,-7.79,10.76,VXUS,index,Index,13.0,False,False,,18.4
INVX,24.14,25.81,-6.46,BELOW SMA,15,,,26.0,-7.16,,,,0.004,13.2,0.0,192.0,stalling,43.7,WARNING,-18.1,3,Parabolic,-11.8,-5.18,5.05,XLE,commodity,Commodity,9.0,False,False,,18.4
IWM,246.59,260.18,-5.22,BELOW SMA,15,,,254.63,-3.16,,,,0.638,-75.6,0.0,192.0,clean,43.7,WARNING,-9.2,2,Sustained Uptrend,-1.71,-6.93,-3.23,XLI,index,Index,3.0,False,False,,18.4
JEMA,52.3,54.71,-4.41,BELOW SMA,15,,,53.49,-2.22,,,,0.472,-90.8,0.0,192.0,clean,43.9,WARNING,-9.6,2,Sustained Uptrend,-0.42,-5.99,3.69,VXUS,index,Index,28.0,False,False,,18.4
ON,58.11,65.02,-10.63,BELOW SMA,15,,,60.4,-3.8,,,,0.888,-314.7,0.0,192.0,clean,43.8,WARNING,-21.2,3,Parabolic,2.18,-18.36,5.46,XLB,equity,Equity,16.0,False,False,,18.4
URA,49.66,52.74,-5.85,BELOW SMA,15,,,51.52,-3.62,,,,0.183,-66.7,0.0,192.0,clean,44.0,WARNING,-20.3,2,Sustained Uptrend,1.8,-7.54,4.13,XLK,miner,Miner,29.0,False,False,,18.4
VPL,97.57,103.29,-5.54,BELOW SMA,15,,,100.8,-3.2,,,,0.573,-109.6,0.0,192.0,stalling,43.9,WARNING,-10.8,2,Sustained Uptrend,-1.31,-8.18,5.65,VXUS,index,Index,15.0,False,False,,18.4
ARTY,48.52,50.26,-3.47,BELOW SMA,15,,,49.0,-0.99,,,,0.506,-75.0,0.0,192.0,clean,43.5,WARNING,-11.4,2,Sustained Uptrend,1.12,-6.47,-2.95,XLK,equity,Equity,27.0,False,False,,18.3
CMI,536.63,577.85,-7.13,BELOW SMA,15,,,555.02,-3.31,,,,0.788,-137.3,0.0,192.0,clean,43.6,WARNING,-13.2,3,Parabolic,-0.48,-10.4,2.31,XLI,sector,Sector,34.0,False,False,,18.3
DFAE,34.02,35.75,-4.86,BELOW SMA,15,,,34.83,-2.34,,,,0.521,-95.0,0.0,192.0,clean,43.5,WARNING,-9.6,2,Sustained Uptrend,-0.72,-7.01,4.66,VXUS,index,Index,28.0,False,False,,18.3
IXN,103.08,106.15,-2.89,BELOW SMA,15,,,105.07,-1.89,,,,0.227,-31.4,0.0,192.0,clean,43.5,WARNING,-7.2,1,Basing,-0.3,-4.65,-4.64,XLK,equity,Equity,16.0,False,False,,18.3
JHEM,34.51,35.98,-4.09,BELOW SMA,15,,,35.22,-2.02,,,,0.42,-79.4,0.0,192.0,clean,43.6,WARNING,-8.8,2,Sustained Uptrend,-0.42,-5.8,5.04,VXUS,index,Index,28.0,False,False,,18.3
KGC,30.85,33.72,-8.5,BELOW SMA,15,,,33.08,-6.74,,,,0.158,-81.9,0.0,192.0,clean,43.6,WARNING,-21.1,3,Parabolic,-5.22,-11.4,13.17,IAU,miner,Miner,5.0,False,False,,18.3
OR,40.51,43.01,-5.8,BELOW SMA,15,,,43.46,-6.79,,,,0.0,-3.6,0.0,192.0,clean,43.6,WARNING,-15.7,3,Parabolic,-6.01,-7.64,14.95,IAU,miner,Miner,5.0,False,False,,18.3
ORR,36.19,37.79,-4.23,BELOW SMA,15,,,37.0,-2.21,,,,0.699,-89.1,0.0,192.0,stalling,43.6,WARNING,-8.1,2,Sustained Uptrend,-1.3,-5.94,8.01,VXUS,index,Index,15.0,False,False,,18.3
RRX,187.8,207.11,-9.33,BELOW SMA,15,,,200.71,-6.43,,,,0.591,-189.1,0.0,192.0,clean,43.4,WARNING,-18.1,3,Parabolic,0.7,-16.19,22.47,XLI,sector,Sector,34.0,False,False,,18.3
STT,122.2,127.95,-4.49,BELOW SMA,15,,,124.4,-1.77,,,,0.383,-61.6,0.0,192.0,clean,43.4,WARNING,-10.8,2,Sustained Uptrend,0.96,-7.15,-5.21,SPY,equity,Equity,19.0,False,False,,18.3
TIP,110.75,111.11,-0.33,BELOW SMA,15,,,111.26,-0.46,,,,0.049,-2.1,0.0,192.0,stalling,43.4,WARNING,-1.1,1,Basing,-0.61,-0.06,0.27,TLT,bond,Bond,4.0,False,False,,18.3
VIG,218.28,225.65,-3.26,BELOW SMA,15,,,222.46,-1.88,,,,0.718,-48.8,0.0,192.0,stalling,43.6,WARNING,-5.3,2,Sustained Uptrend,-1.46,-4.83,-2.02,SPY,equity,Equity,2.0,False,False,,18.3
AEM,209.33,220.67,-5.14,BELOW SMA,15,,,226.4,-7.54,,,,0.001,8.8,0.0,192.0,stalling,43.1,WARNING,-18.0,3,Parabolic,-5.28,-3.62,27.55,IAU,miner,Miner,5.0,False,False,,18.2
BDX,160.18,170.81,-6.22,BELOW SMA,15,,,166.51,-3.8,,,,0.742,-157.8,0.0,192.0,clean,43.3,WARNING,-14.5,3,Parabolic,-4.15,-11.32,2.7,XLB,equity,Equity,7.0,False,False,,18.2
CHTR,218.37,229.39,-4.8,BELOW SMA,15,,,225.63,-3.22,,,,0.65,-96.6,0.0,192.0,clean,43.3,WARNING,-12.4,2,Sustained Uptrend,-5.97,-9.42,2.38,XLC,equity,Equity,18.0,False,False,,18.2
EWZ,35.69,37.88,-5.77,BELOW SMA,15,,,36.96,-3.45,,,,0.447,-83.9,0.0,192.0,stalling,43.2,WARNING,-10.1,2,Sustained Uptrend,-1.63,-8.86,8.91,VXUS,index,Index,13.0,False,False,,18.2
FTAI,227.57,277.5,-17.99,BELOW SMA,15,,,266.9,-14.74,,,,0.37,-192.4,0.0,192.0,stalling,43.2,WARNING,-29.6,3,Parabolic,-12.59,-14.44,25.04,XLI,index,Index,28.0,False,False,,18.2
GDX,94.68,103.48,-8.51,BELOW SMA,15,,,103.08,-8.15,,,,0.051,-50.1,0.0,192.0,stalling,43.2,WARNING,-19.2,3,Parabolic,-6.61,-10.65,13.63,IAU,miner,Miner,5.0,False,False,,18.2
GHRS,14.87,15.44,-3.72,BELOW SMA,15,,,15.57,-4.49,,,,0.0,0.3,0.0,,,43.3,WARNING,-21.8,2,Sustained Uptrend,,,,,equity,Equity,7.0,False,False,,18.2
GRNY,24.27,24.81,-2.19,BELOW SMA,15,,,24.7,-1.75,,,,0.107,-13.4,0.0,192.0,clean,43.1,WARNING,-6.9,1,Basing,-0.59,-3.17,-4.77,QQQ,equity,Equity,24.0,False,False,,18.2
HL,19.75,22.43,-11.96,BELOW SMA,15,,,21.38,-7.62,,,,0.185,-121.4,0.0,192.0,clean,43.3,WARNING,-42.2,3,Parabolic,-3.14,-16.63,14.89,IAU,miner,Miner,5.0,False,False,,18.2
HYMC,38.71,41.34,-6.35,BELOW SMA,15,,,43.86,-11.74,,,,0.081,156.4,0.0,192.0,clean,43.3,WARNING,-34.1,3,Parabolic,-0.19,7.75,232.03,IAU,miner,Miner,5.0,False,False,,18.2
ILOW,42.59,44.38,-4.03,BELOW SMA,15,,,43.62,-2.36,,,,0.647,-66.5,0.0,192.0,stalling,43.1,WARNING,-8.0,2,Sustained Uptrend,-1.95,-5.53,-0.13,VGK,index,Index,1.0,False,False,,18.2
INTC,45.76,46.46,-1.51,BELOW SMA,15,,,45.49,0.59,,,,0.001,3.4,0.0,192.0,clean,43.3,WARNING,-16.2,3,Parabolic,5.39,-5.24,12.21,XLK,equity,Equity,16.0,False,False,,18.2
LIND,16.45,19.14,-14.08,BELOW SMA,15,,,17.92,-8.24,,,,0.837,-280.0,0.0,192.0,stalling,43.2,WARNING,-22.5,3,Parabolic,-7.82,-18.1,29.08,XLI,equity,Equity,37.0,False,False,,18.2
MT,51.14,60.79,-15.87,BELOW SMA,15,,,57.26,-10.68,,,,0.6,-252.1,0.0,192.0,stalling,43.2,WARNING,-24.4,3,Parabolic,-7.69,-23.27,13.64,VXUS,index,Index,1.0,False,False,,18.2
NLR,137.73,144.59,-4.75,BELOW SMA,15,,,142.17,-3.12,,,,0.176,-55.7,0.0,192.0,clean,43.1,WARNING,-16.6,2,Sustained Uptrend,1.26,-5.91,2.81,XLK,miner,Miner,29.0,False,False,,18.2
RIO,88.52,93.51,-5.33,BELOW SMA,15,,,91.77,-3.54,,,,0.518,-82.3,0.0,192.0,clean,43.2,WARNING,-12.8,3,Parabolic,-1.87,-11.05,16.11,XLB,commodity,Commodity,45.0,False,False,,18.2
TOELY,119.02,134.64,-11.6,BELOW SMA,15,,,129.17,-7.86,,,,0.525,-188.5,0.0,192.0,stalling,43.1,WARNING,-21.7,3,Parabolic,-6.09,-13.83,11.42,QQQ,bond,Bond,4.0,False,False,,18.2
XSOE,40.36,42.49,-5.02,BELOW SMA,15,,,41.37,-2.45,,,,0.522,-96.6,0.0,192.0,stalling,43.2,WARNING,-9.8,2,Sustained Uptrend,-0.84,-6.94,3.54,VXUS,index,Index,28.0,False,False,,18.2
BAI,33.34,34.39,-3.06,BELOW SMA,15,,,33.87,-1.57,,,,0.319,-54.3,0.0,192.0,clean,42.8,WARNING,-8.1,1,Basing,1.94,-5.54,-6.89,XLK,index,Index,25.0,False,False,,18.1
FDD,17.34,18.37,-5.6,BELOW SMA,15,,,17.82,-2.69,,,,0.675,-94.2,0.0,192.0,stalling,42.9,WARNING,-8.5,2,Sustained Uptrend,-2.19,-7.51,2.01,VGK,index,Index,1.0,False,False,,18.1
IEMG,69.96,73.77,-5.17,BELOW SMA,15,,,71.72,-2.45,,,,0.541,-100.9,0.0,192.0,clean,42.7,WARNING,-9.9,2,Sustained Uptrend,-0.75,-7.33,2.99,VXUS,index,Index,28.0,False,False,,18.1
KAJMY,40.36,44.36,-9.02,BELOW SMA,15,,,41.44,-2.6,,,,0.793,-251.4,0.0,192.0,clean,43.0,WARNING,-22.6,3,Parabolic,-0.05,-20.86,5.93,VXUS,equity,Equity,,False,False,,18.1
KB,99.92,106.8,-6.44,BELOW SMA,15,,,103.05,-3.04,,,,0.744,-208.8,0.0,192.0,clean,43.0,WARNING,-16.5,3,Parabolic,0.17,-10.61,16.38,VXUS,index,Index,28.0,False,False,,18.1
LEA,114.0,128.75,-11.45,BELOW SMA,15,,,120.08,-5.07,,,,0.939,-237.7,0.0,192.0,clean,42.8,WARNING,-20.2,2,Sustained Uptrend,-5.14,-17.91,2.25,XLB,sector,Sector,34.0,False,False,,18.1
STNG,66.52,71.57,-7.06,BELOW SMA,15,,,75.04,-11.36,,,,0.076,62.9,0.0,192.0,stalling,43.0,WARNING,-18.7,3,Parabolic,-13.44,-4.82,22.32,,index,Index,13.0,False,False,,18.1
ABEV,2.88,3.02,-4.58,BELOW SMA,15,,,2.96,-2.66,,,,0.516,-105.1,0.0,,,42.6,WARNING,-11.1,3,Parabolic,,,,,index,Index,13.0,False,False,,18.0
APH,133.72,141.1,-5.23,BELOW SMA,15,,,133.81,-0.07,,,,0.612,-180.0,0.0,192.0,clean,42.6,WARNING,-19.9,2,Sustained Uptrend,1.4,-7.17,-3.58,XLK,equity,Equity,11.0,False,False,,18.0
AVEM,80.81,85.02,-4.96,BELOW SMA,15,,,82.78,-2.39,,,,0.513,-98.7,0.0,192.0,clean,42.6,WARNING,-10.0,2,Sustained Uptrend,-0.66,-7.16,4.09,VXUS,index,Index,28.0,False,False,,18.0
DD,44.94,48.09,-6.56,BELOW SMA,15,,,46.54,-3.46,,,,0.759,-162.8,0.0,192.0,clean,42.4,WARNING,-14.7,3,Parabolic,-0.72,-12.8,9.7,XLB,sector,Sector,34.0,False,False,,18.0
DFAI,38.87,40.95,-5.09,BELOW SMA,15,,,40.0,-2.83,,,,0.665,-89.2,0.0,192.0,stalling,42.4,WARNING,-8.4,2,Sustained Uptrend,-1.93,-7.15,2.76,VGK,index,Index,1.0,False,False,,18.0
DFEM,34.66,36.31,-4.53,BELOW SMA,15,,,35.4,-2.09,,,,0.517,-91.6,0.0,192.0,clean,42.5,WARNING,-9.1,2,Sustained Uptrend,-0.45,-6.59,5.11,VXUS,index,Index,28.0,False,False,,18.0
KYMR,78.34,83.8,-6.51,BELOW SMA,15,,,83.66,-6.35,,,,0.16,-81.3,0.0,192.0,clean,42.6,WARNING,-18.3,3,Parabolic,-6.17,-4.78,-12.85,,equity,Equity,7.0,False,False,,18.0
OMER,11.24,11.56,-2.81,BELOW SMA,15,,,11.58,-2.96,,,,0.107,-28.9,0.0,,,42.5,WARNING,-36.3,3,Parabolic,,,,,equity,Equity,7.0,False,False,,18.0
QQQ,594.86,606.99,-2.0,BELOW SMA,15,,,604.44,-1.59,,,,0.006,-2.6,0.0,192.0,clean,42.4,WARNING,-6.6,1,Basing,-0.82,-2.98,-5.22,QQQ,equity,Equity,16.0,False,False,,18.0
QQQJ,36.44,37.9,-3.86,BELOW SMA,15,,,37.19,-2.01,,,,0.59,-57.7,0.0,192.0,clean,42.6,WARNING,-7.9,2,Sustained Uptrend,-0.71,-5.38,-2.7,XLK,equity,Equity,27.0,False,False,,18.0
TXN,190.9,212.83,-10.3,BELOW SMA,15,,,197.94,-3.56,,,,0.942,-228.3,0.0,192.0,clean,42.4,WARNING,-17.5,3,Parabolic,-1.21,-15.74,5.08,XLI,equity,Equity,16.0,False,False,,18.0
APIE,35.41,37.63,-5.91,BELOW SMA,15,,,36.4,-2.74,,,,0.742,-112.3,0.0,192.0,stalling,42.2,WARNING,-9.4,2,Sustained Uptrend,-1.27,-8.68,-3.08,VXUS,index,Index,1.0,False,False,,17.9
DFEV,35.76,37.37,-4.3,BELOW SMA,15,,,36.47,-1.93,,,,0.502,-91.1,0.0,192.0,clean,42.0,WARNING,-9.0,2,Sustained Uptrend,-0.58,-6.17,6.81,VXUS,index,Index,28.0,False,False,,17.9
EXK,10.16,11.93,-14.81,BELOW SMA,15,,,11.5,-11.69,,,,0.12,-124.2,0.0,,,42.0,WARNING,-32.9,3,Parabolic,,,,,miner,Miner,5.0,False,False,,17.9
FCX,56.28,63.29,-11.07,BELOW SMA,15,,,62.17,-9.48,,,,0.128,-79.8,0.0,192.0,stalling,42.1,WARNING,-19.3,3,Parabolic,-5.19,-14.02,21.16,IAU,commodity,Commodity,45.0,False,False,,17.9
HBM,20.88,24.95,-16.32,BELOW SMA,15,,,23.25,-10.22,,,,0.435,-236.7,0.0,192.0,stalling,42.0,WARNING,-27.4,3,Parabolic,-6.35,-21.02,14.38,IAU,commodity,Commodity,45.0,False,False,,17.9
PG,150.86,158.5,-4.82,BELOW SMA,15,,,155.51,-2.99,,,,0.396,-78.1,0.0,192.0,clean,42.1,WARNING,-9.8,2,Sustained Uptrend,-1.8,-5.71,7.9,XLP,equity,Equity,2.0,False,False,,17.9
SETM,33.24,35.8,-7.15,BELOW SMA,15,,,35.41,-6.14,,,,0.04,-39.0,0.0,192.0,clean,42.3,WARNING,-18.0,3,Parabolic,-1.63,-9.03,15.78,IAU,miner,Miner,22.0,False,False,,17.9
SMHX,37.07,38.81,-4.5,BELOW SMA,15,,,37.84,-2.03,,,,0.622,-82.0,0.0,192.0,clean,42.0,WARNING,-9.6,1,Basing,0.14,-8.31,-9.1,XLK,index,Index,31.0,False,False,,17.9
STLD,170.63,191.94,-11.1,BELOW SMA,15,,,185.9,-8.21,,,,0.501,-119.4,0.0,192.0,stalling,42.0,WARNING,-18.1,2,Sustained Uptrend,-6.05,-17.08,-0.35,XLB,sector,Sector,34.0,False,False,,17.9
^NDX,24432.62,24943.27,-2.05,BELOW SMA,15,,,24832.47,-1.61,,,,0.008,-3.1,0.0,192.0,clean,42.2,WARNING,-6.6,1,Basing,-0.85,-3.05,-5.21,QQQ,equity,Equity,16.0,False,False,,17.9
CL,88.91,94.49,-5.9,BELOW SMA,15,,,92.63,-4.01,,,,0.496,-92.7,0.0,192.0,stalling,41.7,WARNING,-10.5,3,Parabolic,-4.97,-6.71,14.34,XLP,equity,Equity,2.0,False,False,,17.8
KEY,18.99,21.18,-10.35,BELOW SMA,15,,,19.94,-4.78,,,,0.844,-160.9,0.0,192.0,clean,41.8,WARNING,-18.7,2,Sustained Uptrend,-4.38,-15.75,-7.46,XLF,equity,Equity,19.0,False,False,,17.8
SCCO,173.18,199.01,-12.98,BELOW SMA,15,,,194.11,-10.78,,,,0.127,-92.4,0.0,192.0,stalling,41.7,WARNING,-22.6,3,Parabolic,-6.37,-16.14,20.28,IAU,commodity,Commodity,45.0,False,False,,17.8
VEA,64.07,67.66,-5.3,BELOW SMA,15,,,66.05,-2.99,,,,0.607,-93.0,0.0,192.0,stalling,41.7,WARNING,-9.2,2,Sustained Uptrend,-1.85,-7.21,2.45,VXUS,index,Index,1.0,False,False,,17.8
^RUT,2479.98,2619.56,-5.33,BELOW SMA,15,,,2562.48,-3.22,,,,0.643,-76.9,0.0,192.0,clean,41.7,WARNING,-9.3,2,Sustained Uptrend,-1.79,-7.1,-3.11,XLI,index,Index,3.0,False,False,,17.8
BWA,50.88,55.66,-8.59,BELOW SMA,15,,,52.98,-3.98,,,,0.922,-290.7,0.0,192.0,clean,41.4,WARNING,-27.4,3,Parabolic,-1.79,-23.03,16.9,XLB,sector,Sector,34.0,False,False,,17.7
DFAX,33.94,35.68,-4.9,BELOW SMA,15,,,34.88,-2.7,,,,0.591,-88.7,0.0,192.0,stalling,41.6,WARNING,-8.6,2,Sustained Uptrend,-1.64,-6.93,4.45,VXUS,index,Index,1.0,False,False,,17.7
DG,132.0,148.48,-11.1,BELOW SMA,15,,,145.44,-9.24,,,,0.445,-114.1,0.0,192.0,stalling,41.5,WARNING,-16.6,3,Parabolic,-9.78,-10.3,4.86,XLB,equity,Equity,2.0,False,False,,17.7
EWJV,41.42,44.76,-7.46,BELOW SMA,15,,,42.9,-3.45,,,,0.879,-167.9,0.0,192.0,stalling,41.4,WARNING,-13.2,2,Sustained Uptrend,-1.94,-12.17,1.07,VXUS,index,Index,15.0,False,False,,17.7
GOLY,33.59,37.61,-10.68,BELOW SMA,15,,,36.62,-8.28,,,,0.374,-123.4,0.0,192.0,stalling,41.5,WARNING,-19.5,2,Sustained Uptrend,-5.11,-14.0,-2.86,IAU,bond,Bond,4.0,False,False,,17.7
LQDA,36.32,36.92,-1.61,BELOW SMA,15,,,35.48,2.38,,,,0.032,59.0,0.0,192.0,clean,41.5,WARNING,-22.2,3,Parabolic,0.82,-9.57,11.15,,equity,Equity,7.0,False,False,,17.7
SLVP,37.47,41.8,-10.36,BELOW SMA,15,,,41.13,-8.89,,,,0.064,-66.7,0.0,192.0,stalling,41.5,WARNING,-25.3,3,Parabolic,-6.0,-13.2,17.35,IAU,miner,Miner,5.0,False,False,,17.7
TSM,338.8,357.21,-5.15,BELOW SMA,15,,,349.83,-3.15,,,,0.457,-110.0,0.0,192.0,clean,41.6,WARNING,-13.2,3,Parabolic,-0.03,-9.46,9.24,XLK,equity,Equity,16.0,False,False,,17.7
URNM,64.67,70.24,-7.93,BELOW SMA,15,,,68.1,-5.04,,,,0.279,-98.7,0.0,192.0,clean,41.5,WARNING,-23.9,3,Parabolic,1.09,-10.31,11.02,IAU,miner,Miner,29.0,False,False,,17.7
ABBV,223.13,227.11,-1.75,BELOW SMA,15,,,229.74,-2.88,,,,0.012,-7.1,0.0,192.0,clean,41.1,WARNING,-5.9,1,Basing,-3.03,1.05,-0.91,XLV,equity,Equity,7.0,False,False,,17.6
AVDE,84.22,89.05,-5.42,BELOW SMA,15,,,86.87,-3.05,,,,0.658,-95.4,0.0,192.0,stalling,41.1,WARNING,-9.0,2,Sustained Uptrend,-2.21,-7.71,2.76,VXUS,index,Index,1.0,False,False,,17.6
FCOM,70.25,72.21,-2.71,BELOW SMA,15,,,72.17,-2.65,,,,0.088,14.5,0.0,192.0,stalling,41.1,WARNING,-7.5,2,Sustained Uptrend,-2.64,-2.95,-4.05,XLC,equity,Equity,18.0,False,False,,17.6
IBB,165.97,172.53,-3.8,BELOW SMA,15,,,169.98,-2.36,,,,0.418,-47.6,0.0,192.0,stalling,41.3,WARNING,-7.6,2,Sustained Uptrend,-0.95,-3.9,-1.76,XLV,equity,Equity,7.0,False,False,,17.6
IVV,667.16,686.84,-2.87,BELOW SMA,15,,,679.79,-1.86,,,,0.424,-28.5,0.0,192.0,stalling,41.3,WARNING,-4.8,1,Basing,-1.22,-4.01,-3.44,SPY,index,Index,10.0,False,False,,17.6
IWB,363.57,374.71,-2.97,BELOW SMA,15,,,370.86,-1.97,,,,0.429,-29.8,0.0,192.0,stalling,41.1,WARNING,-4.9,1,Basing,-1.35,-4.15,-3.51,SPY,index,Index,10.0,False,False,,17.6
NATR,24.43,26.29,-7.08,BELOW SMA,15,,,25.74,-5.08,,,,0.443,-108.9,0.0,192.0,clean,41.3,WARNING,-13.2,3,Parabolic,-2.51,-6.54,11.86,,equity,Equity,2.0,False,False,,17.6
NEM,110.1,119.93,-8.19,BELOW SMA,15,,,117.54,-6.33,,,,0.4,-109.0,0.0,192.0,stalling,41.2,WARNING,-18.4,3,Parabolic,-5.32,-11.64,16.63,IAU,miner,Miner,5.0,False,False,,17.6
NTLA,12.62,12.95,-2.53,BELOW SMA,15,,,13.53,-6.69,,,,0.186,111.9,0.0,,,41.1,WARNING,-26.1,3,Parabolic,,,,,equity,Equity,7.0,False,False,,17.6
PJP,102.49,107.75,-4.88,BELOW SMA,15,,,105.61,-2.95,,,,0.734,-73.1,0.0,192.0,stalling,41.3,WARNING,-7.5,2,Sustained Uptrend,-2.17,-6.46,-2.5,XLV,equity,Equity,7.0,False,False,,17.6
SLB,44.77,49.55,-9.65,BELOW SMA,15,,,47.48,-5.72,,,,0.637,-154.2,0.0,192.0,stalling,41.3,WARNING,-14.6,3,Parabolic,-4.54,-13.17,12.12,XLE,commodity,Commodity,9.0,False,False,,17.6
VOO,610.83,628.86,-2.87,BELOW SMA,15,,,622.43,-1.86,,,,0.421,-28.4,0.0,192.0,stalling,41.2,WARNING,-4.8,1,Basing,-1.23,-4.01,-3.37,SPY,index,Index,10.0,False,False,,17.6
WDFC,224.95,238.41,-5.65,BELOW SMA,15,,,233.81,-3.79,,,,0.56,-85.5,0.0,192.0,clean,41.3,WARNING,-11.2,3,Parabolic,-4.81,-4.72,16.45,,equity,Equity,2.0,False,False,,17.6
ADI,305.76,332.39,-8.01,BELOW SMA,15,,,324.81,-5.87,,,,0.424,-134.0,0.0,192.0,clean,40.8,WARNING,-15.8,3,Parabolic,-3.18,-9.27,8.59,VXUS,equity,Equity,16.0,False,False,,17.5
AFK,25.5,28.53,-10.61,BELOW SMA,15,,,27.3,-6.58,,,,0.558,-166.0,0.0,192.0,stalling,40.9,WARNING,-17.3,2,Sustained Uptrend,-5.35,-12.49,1.59,IAU,miner,Miner,5.0,False,False,,17.5
BIOA,18.47,20.47,-9.77,BELOW SMA,15,,,20.3,-9.03,,,,0.009,-19.1,0.0,192.0,clean,41.0,WARNING,-23.0,3,Parabolic,-8.97,-7.61,45.66,,equity,Equity,7.0,False,False,,17.5
DGS,59.76,62.62,-4.57,BELOW SMA,15,,,61.04,-2.1,,,,0.591,-95.3,0.0,192.0,clean,40.9,WARNING,-8.7,2,Sustained Uptrend,-0.73,-6.17,5.06,VXUS,index,Index,39.0,False,False,,17.5
ILF,33.37,35.76,-6.71,BELOW SMA,15,,,34.52,-3.36,,,,0.624,-112.3,0.0,192.0,stalling,40.8,WARNING,-10.8,2,Sustained Uptrend,-1.32,-10.07,8.36,VXUS,index,Index,13.0,False,False,,17.5
JBHT,201.27,222.43,-9.52,BELOW SMA,15,,,218.37,-7.83,,,,0.251,-87.9,0.0,192.0,stalling,40.8,WARNING,-14.7,3,Parabolic,-5.68,-12.64,1.58,XLI,sector,Sector,34.0,False,False,,17.5
MFC,33.48,35.71,-6.25,BELOW SMA,15,,,34.01,-1.54,,,,0.85,-119.6,0.0,192.0,clean,41.0,WARNING,-13.5,2,Sustained Uptrend,-0.59,-11.64,-5.66,SPY,index,Index,10.0,False,False,,17.5
PLL,7.25,8.56,-15.26,BELOW SMA,15,,,8.74,-17.05,,,,0.007,30.7,0.0,,,40.7,WARNING,-31.7,3,Parabolic,,,,,miner,Miner,22.0,False,False,,17.5
RKLB,68.9,71.2,-3.23,BELOW SMA,15,,,70.28,-1.96,,,,0.002,-5.7,0.0,192.0,clean,41.0,WARNING,-30.8,3,Parabolic,-1.73,-1.03,19.78,XLK,equity,Equity,11.0,False,False,,17.5
ROBO,69.97,75.23,-6.98,BELOW SMA,15,,,73.18,-4.38,,,,0.643,-130.3,0.0,192.0,stalling,41.0,WARNING,-12.2,2,Sustained Uptrend,-2.79,-8.31,-2.26,VXUS,index,Index,1.0,False,False,,17.5
