symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
ALAB,109.8,-27.971660981369716,-33.531085416792784,62.23404255319147,-3.465676190239233,-1.8325569163319788,-0.05132756173903327,0.08852042088831352,-0.121441761587209,Decelerating,False,True,V-shaped,1.3789379787005038,False,,0.0,,79.0,SELL,85
AGI,52.25,41.86804235677437,41.17805998378816,126.68112798264643,9.47382284885163,3.3119370688470524,0.3740372476325979,0.24216367598782979,0.12021396934489996,Accelerating,True,False,V-shaped,0.8846467070461093,False,,0.0,30.0,,STRONG_BUY,90
AIRR,117.12,4.08816210451477,20.073815870412126,65.51724137931035,3.6475436650689197,5.841288036580064,0.0394339682786093,0.1284757936071807,0.035995550511247296,Accelerating,True,False,V-shaped,0.9620317409761038,False,,0.0,43.0,,STRONG_BUY,90
AFL,112.43,0.4287628405538202,2.62893655864902,2.079171962956239,0.33875364007336045,0.9866160902874404,0.03056052240111874,0.057108072685843045,0.020647565248964838,Stable,False,False,V-shaped,1.382541914458282,False,,0.0,45.0,,HOLD,50
ALAI,33.41,-7.451523545706385,-9.11316648531012,34.826472962066156,-6.0880436139471605,-2.380975092167888,-0.07199235033869415,-0.05798826771688516,0.011332602581606382,Stable,False,False,V-shaped,0.9637001649185225,False,,0.0,,69.0,SELL,85
ALHC,18.45,-18.54304635761589,-3.301886792452824,18.878865979381445,-5.873793481407755,-0.31385743604534216,-0.16983016908243248,-0.06655633674722203,-0.06202858542940275,Decelerating,False,True,V-shaped,0.8900025713714044,False,,0.0,,44.0,SELL,85
ALGM,34.72,-7.240181672455249,33.692722371967655,35.5191256830601,-2.435072845340779,4.995308418460682,0.027999339718323794,0.39391249791854627,-0.05252034096459446,Decelerating,False,True,V-shaped,1.301487712119842,False,,0.0,29.0,,SELL_SOON,70
AL,64.72,0.2012695463694092,1.2832550860719882,40.787470089188595,2.611853287738814,5.617301673901558,0.0007298625996592299,0.005124473203059077,0.0010445890537765852,Stable,False,False,Slow,1.047023875586605,False,,0.0,59.0,,HOLD,50
AJINY,29.45,30.022075055187635,29.22334357174199,43.44861178762785,13.268507637896308,6.100568817684004,0.5625024961070451,0.5174532310508946,0.136044418400066,Accelerating,True,False,V-shaped,1.4123827095760493,False,,0.0,30.0,,STRONG_BUY,90
AIG,79.06,6.953463203463195,3.1980159248139906,-4.274125196755052,5.695163722723975,0.5288249766793257,0.08936718619582949,0.02455912342316893,0.04896488282548143,Accelerating,True,False,V-shaped,0.6510588188842946,False,,0.0,,106.0,BUY,75
ALMS,28.15,6.5480696442089315,282.99319727891157,520.044052863436,2.6906293330046167,27.468356851581206,0.138176596144783,0.4846375235183401,-0.3448626416936644,Decelerating,False,True,V-shaped,0.6984669120320535,False,,0.0,115.0,,HOLD,50
ALLY,39.88,-5.407969639468679,-3.7644787644787514,13.26327747798921,-1.9402663528546955,-0.6995411571775356,-0.2865050144142516,-0.0916178631723123,-0.04933377389486889,Decelerating,False,True,V-shaped,1.5663146061533588,False,,0.0,,31.0,SELL,85
ALGN,182.64,11.617674020656343,24.48200654307524,4.312068079273512,3.6311887825958946,3.7470860483468003,-0.03234114147741408,0.08149925196681937,0.013934972045556698,Stable,False,False,V-shaped,1.4548848255439564,False,,0.0,45.0,,HOLD,50
AJG,225.23,-8.170587515798921,-8.480292563998383,-34.10473961380925,-2.211468087708499,-1.0722584419396015,0.13236027838958295,0.03529371272250242,-0.016989641701262877,Stable,False,False,V-shaped,1.437813398482323,False,,0.0,,51.0,SELL,85
ALMTF,4.71,3.7444933920704804,77.06766917293233,515.203761755486,0.7294524247533445,4.946568787839446,0.01016976874751678,-0.22203936063814514,-0.4336730168329682,Decelerating,False,True,V-shaped,0.9741136384737304,False,,0.0,135.0,,HOLD,50
ALB,164.73,-0.12126356636149582,28.364373100600005,135.49678341672623,-0.028699236925916027,2.7055463580128625,-0.20990987960379906,-0.18191715037344744,-0.03415156137425928,Decelerating,False,True,V-shaped,1.2655048694301367,False,,0.0,57.0,,SELL_SOON,70
ALNY,318.65,-6.033440476541541,-29.899243224216832,30.846302303617623,-2.709457384757121,-4.170787387811049,-0.06114622977022533,-0.17521230009550856,0.027839368540379415,Stable,False,False,V-shaped,0.9318839203761231,False,,0.0,,74.0,SELL,85
ALL,213.61,6.400677425782031,1.71904761904762,5.716123923587069,3.1238492306568406,0.34447649076962267,0.0902926008488699,0.07431088032598125,0.044526205154766046,Accelerating,True,False,V-shaped,1.191680683773536,False,,0.0,31.0,,BUY,75
ALK,49.75,-5.490121580547114,17.003762935089362,-28.82689556509299,-2.083728501487575,2.517118839028611,0.0606677886973337,0.28231881394738706,-0.12213823943711785,Decelerating,False,True,V-shaped,1.1699467875992242,False,,0.0,,74.0,SELL,85
AMG,310.3,-1.9031360647445594,15.965318783167671,85.41977890648343,-0.45372765827976036,2.0022375939185997,-0.1404701692948306,-0.03732298707086405,-0.05138443760688651,Decelerating,False,True,V-shaped,1.5356061725087675,False,,0.0,148.0,,HOLD,50
ANAB,52.83,4.531064503363669,27.886710239651414,260.8606557377049,1.9242415380270481,3.287078884066168,-0.1645044993067365,-0.3617561081599773,0.11191867767662603,Accelerating,True,False,V-shaped,0.8164326588421748,False,,0.0,30.0,,STRONG_BUY,90
AMZN,208.73,-14.088738887059604,-10.753377800581498,1.8095795532143022,-6.847383775221508,-2.215560774024179,-0.18883695109271298,-0.18190558481554575,-0.07957467931208752,Decelerating,False,True,V-shaped,1.255749537995117,False,,0.0,,41.0,SELL,85
AMX,24.53,17.76284205472878,10.148181409968583,73.72521246458925,8.762771820819617,1.9354294184215093,0.2064456701096873,0.07495947785075392,0.09086926069246153,Accelerating,True,False,V-shaped,1.2567967047318989,False,,0.0,30.0,,STRONG_BUY,90
AMT,190.25,9.527921704087516,7.931014920292734,-9.236200562950248,4.66789077754658,1.6079765369943775,0.14661661353042277,0.1281517423547531,0.038267784210799384,Accelerating,True,False,V-shaped,1.2793269550393969,False,,0.0,30.0,,STRONG_BUY,90
ANRO,20.11,27.197975964579378,54.217791411042946,540.4458598726114,6.545881934814531,4.571742406352282,-1.2154332902361158,-1.4488317691967454,0.1544578084631316,Accelerating,True,False,V-shaped,1.0280979133440917,False,,0.0,30.0,,STRONG_BUY,90
AMGN,377.0,9.376813276082153,11.707013541141965,21.307677456721798,7.179899840983043,2.826485293419066,0.029291812595066857,0.0342914090332908,0.024379864337233458,Stable,False,False,V-shaped,0.9435315605253136,False,,0.0,46.0,,HOLD,50
AMD,190.95,-22.463150200998918,-13.109756097560975,94.39071566731138,-4.0626514352317695,-1.0540096774908194,-0.2254537473795493,-0.5153962314073456,-0.11109270855448979,Decelerating,False,True,V-shaped,1.3123578014095703,False,,0.0,,36.0,SELL,85
AMAT,351.32,6.979293544457987,37.90775269872424,130.9340695457832,2.12906823032525,4.962421397047455,0.0706027508578602,0.09215767825651743,0.13179220677139375,Accelerating,True,False,V-shaped,1.2873858817609822,False,,0.0,35.0,,STRONG_BUY,90
APIE,36.84,-2.4364406779660897,2.5041736227045197,21.34387351778657,-2.6473765031584287,0.8975225003581419,0.004792163070725878,0.03783973149702951,0.021087727245173406,Stable,False,False,V-shaped,0.981880103826729,False,,0.0,57.0,,HOLD,50
ANTM,482.58,-5.82518587904689,-0.45586748901587093,26.694670517196116,-3.834864038065938,-0.09561312261823428,-0.15311019392940003,-0.1403126718148556,-0.08282926155768934,Decelerating,False,True,V-shaped,0.9557844332401177,False,,0.0,,47.0,SELL,85
APP,438.89,-9.132505175983441,-29.618820058050964,30.103160016600473,-1.029082952985936,-1.4790542356220178,-0.37716631925247673,-0.3801923771322243,0.08045660034889258,Accelerating,True,False,V-shaped,1.329465720794316,False,,0.0,,41.0,SELL,85
APLD,26.15,-24.856321839080454,-7.302375044310539,280.08720930232556,-4.777494922315181,-0.4540893377066443,-0.029976523919875642,-0.2555403169436878,0.01613626675714621,Stable,False,False,V-shaped,0.972014211759937,False,,0.0,46.0,,HOLD,50
ANSS,374.3,11.137504082662787,24.108889552040868,13.297212216605626,4.757944532831342,4.536146224641849,0.21716510344190468,0.1888048226730274,0.017974352973724142,Stable,False,False,V-shaped,1.3916427567010619,False,,0.0,30.0,,HOLD,50
ANF,99.22,-2.198127156234597,-2.6300294406280678,2.595388274221899,-0.7714399049141949,-0.20296991629241412,-0.3018794627190341,-0.08252373625693958,-0.06547562225341086,Decelerating,False,True,V-shaped,0.6412629014507378,False,,0.0,,30.0,SELL,85
APO,107.08,-19.603573841880017,-18.502169114848922,-25.937197399363676,-5.790597448364339,-2.116386723869444,-0.5307387695944794,-0.19732835120833025,-0.09761227824236597,Decelerating,False,True,V-shaped,1.1485802817980246,False,,0.0,,30.0,SELL,85
APH,129.58,-10.591319947560883,-6.9242924867116695,104.22379826635147,-2.2633239413554533,-0.5649630710883102,-0.12088258004269585,-0.07664221841011998,0.02053771124727185,Stable,False,False,V-shaped,1.1104228330445312,False,,0.0,30.0,,HOLD,50
AREC,3.11,6.143344709897591,9.507042253521124,390.92344119968436,1.3939723068624081,0.608170457404377,0.30741465320135136,-0.008519008324667288,0.24774429840393425,Accelerating,True,False,V-shaped,0.8726243827802402,False,,0.0,30.0,,STRONG_BUY,90
APTV,71.4,-8.438061041292633,-7.2004159085001245,11.545071082643332,-5.116227527240219,-1.23079625200245,-0.09324988949142485,0.09441642446863777,0.061595987442269046,Accelerating,True,False,V-shaped,0.840078706032159,False,,0.0,,32.0,SELL,85
AON,339.07,-3.0147879065244187,-3.4456246262493995,-17.16261115997264,-0.7639433997522341,-0.49272518346973626,0.02916822640882955,-0.021908784246339297,-0.03809781683937359,Decelerating,False,True,V-shaped,1.6494933684947795,False,,0.0,,92.0,SELL,85
ARES,112.65,-23.090052570492247,-29.377468497272897,-33.64161168708765,-4.774160706255689,-2.7828538926554627,-0.5476063827653597,-0.263017107869571,-0.14012645880440752,Decelerating,False,True,V-shaped,1.4204253180872721,False,,0.0,,30.0,SELL,85
ARKG,29.07,-5.062050947093411,-2.6130653266331683,25.626620570440785,-2.2150287211671396,-0.45811494034064615,0.013789056776374133,-0.12506116416398042,0.034966313555795346,Accelerating,True,False,V-shaped,1.2400952121168134,False,,0.0,,10.0,SELL,85
ARKF,39.72,-6.760563380281692,-17.96778190830236,7.964120684968745,-2.644407573827876,-2.926645377104525,-0.08106965567211247,-0.15186285546596423,0.015249816696065812,Stable,False,False,V-shaped,1.2648027861936344,False,,0.0,,66.0,SELL,85
ARKK,72.27,-2.8106508875739733,-6.784470527537733,36.12733094744771,-1.332681853844586,-1.3881533608269243,0.009014084579531368,-0.08032247781000926,0.05330547325059832,Accelerating,True,False,V-shaped,1.277611675171121,False,,0.0,,52.0,SELL,85
ARGT,86.28,-11.353128531799028,-6.643583639904782,5.605875152998774,-5.777614111017045,-1.4688522553368477,-0.37531429260193816,-0.27657082104969005,-0.07234838770184543,Decelerating,False,True,V-shaped,1.313674277821283,False,,0.0,,30.0,SELL,85
ARKQ,120.84,-1.363154028242597,11.36300801769421,72.33314318311466,-0.7137373941613054,2.292029286249261,0.002970176090107142,-0.014936831629011915,0.05069899670163266,Accelerating,True,False,V-shaped,1.1760312864195073,False,,0.0,58.0,,STRONG_BUY,90
ARKX,31.7,0.0947268708556992,18.416137467314165,69.70021413276231,0.05391756852432483,3.7769993864673643,0.07397270000191146,0.02351505709553281,0.05085463261990418,Accelerating,True,False,V-shaped,1.0877508054925082,False,,0.0,34.0,,STRONG_BUY,90
APD,273.04,0.7564854791689779,4.6691712029441,-12.106872686302905,0.5327034211270901,0.6468180760985917,0.06946724561628238,0.18114803338114605,-0.03431238892155274,Decelerating,False,True,V-shaped,0.5968526104979363,False,,0.0,27.0,,SELL_SOON,70
ARRNF,0.2546,-10.698000701508247,-0.2937145094967786,33.999999999999986,-4.3758422410108455,-0.029722598285806107,0.33094031163729104,-0.15719161297387108,0.04826248600274668,Accelerating,True,False,V-shaped,0.7434478609267494,False,,0.0,30.0,,HOLD,50
ARQT,23.6,-7.704341024638239,-22.291735265064204,83.94388152766953,-1.74552384517558,-2.5495612182786944,-0.40713487503854334,-0.47095069380481375,-0.0040366548949275554,Stable,False,False,V-shaped,1.4807065907822399,False,,0.0,,30.0,SELL,85
ARRY,7.5,-32.675044883303414,0.40160642570281624,37.61467889908256,-2.509732007813424,0.016082595258997277,-0.27973666033267747,0.11269224090945977,0.013789062217453322,Stable,False,False,V-shaped,1.6140145702844442,False,,0.0,,31.0,SELL,85
ARKW,125.85,-6.556281556281562,-15.825028426192222,21.1610667180129,-2.8805431081776844,-2.858950931759251,-0.06372624142073559,-0.13397116997932743,0.031500233490222476,Accelerating,True,False,V-shaped,1.2563047853531317,False,,0.0,,62.0,SELL,85
ARVN,13.36,-3.3984092552422296,13.124470787468233,-17.683302526186083,-1.0179132697955213,1.7434342885816936,-0.10113691542187357,-0.255235177188998,-0.01714130975893179,Stable,False,False,V-shaped,1.394970883114249,False,,0.0,30.0,,HOLD,50
ARTY,48.13,-7.424504712444701,1.3049884234898057,39.3860411236606,-3.7021958001821385,0.24175343184368495,-0.020144133217549844,-0.030547359743969132,0.004641107019112955,Stable,False,False,V-shaped,1.1224245641451585,False,,0.0,49.0,,HOLD,50
ASCUF,5.99,41.27358490566038,114.69534050179213,407.6271186440678,8.599342087400808,7.8900401381105585,0.15840375108344318,0.002923911853972866,0.05434018491840687,Accelerating,True,False,V-shaped,0.9662258511034468,False,,0.0,30.0,,STRONG_BUY,90
ASEA,19.5,-0.10245901639344135,6.732348111658459,25.1604621309371,-0.08918336834908076,2.8178332707643405,-0.011855224508608285,0.0479934428398513,-0.0017873516457156513,Stable,False,False,V-shaped,1.420714876257759,False,,0.0,53.0,,HOLD,50
ASC,16.47,28.57142857142856,36.56716417910446,79.80349344978164,21.64372625006157,11.093352864791264,0.285556902929125,0.2815526383536539,0.04854199876140134,Accelerating,True,False,V-shaped,1.2289078932938207,False,,0.0,30.0,,STRONG_BUY,90
AROC,36.73,24.508474576271166,51.77685950413222,41.10641567422204,24.72932125841347,16.31860317347445,0.2623110295643253,0.29087595387150955,0.043422813212520235,Accelerating,True,False,V-shaped,0.9722478853887333,False,,0.0,30.0,,STRONG_BUY,90
ASM,8.39,-11.404435058078144,50.62836624775584,582.1138211382114,-1.9148216354284402,2.991605123492927,0.23155037172245893,0.4078150136667168,-0.0037959271107998026,Stable,False,False,V-shaped,1.0316136299381105,False,,0.0,30.0,,HOLD,50
ATAT,36.46,0.02743484224965176,-9.81944100915162,24.863013698630134,0.012479517898198659,-1.6599137576125158,-0.16396850967444693,-0.07646567991899288,-0.0036879482496226866,Stable,False,False,V-shaped,1.1148711388455033,False,,0.0,,45.0,SELL,85
ARWR,64.1,-12.191780821917819,13.955555555555543,261.9424054206662,-4.87164967553883,1.6993284247907576,-0.4950601995885466,-0.40680922360782557,-0.05630481923844856,Decelerating,False,True,V-shaped,0.9142027912934093,False,,0.0,,30.0,SELL,85
ASHR,33.06,-0.06045949214025237,0.7005787389582796,25.274725274725274,-0.05412230542210354,0.27075836369458045,-0.03446629071170136,-0.002357031289295465,0.01430440225070998,Stable,False,False,V-shaped,1.3303233149071707,False,,0.0,44.0,,HOLD,50
ASTS,92.68,-11.353419416547094,76.16422733320663,261.74863387978144,-2.4378445368708803,5.152872093344669,0.00044394937974819623,-0.34881954218230743,0.0038583881596301658,Stable,False,False,V-shaped,0.9648050212906961,False,,0.0,59.0,,HOLD,50
ASML,1360.94,-5.581417936852628,25.08754676054008,94.45889177835566,-2.640027854958177,4.209582742025443,-0.007317111908587995,0.10270829469918885,0.0628147968232814,Accelerating,True,False,V-shaped,1.0642364872870327,False,,0.0,55.0,,STRONG_BUY,90
ASX,22.31,14.940752189592988,50.43830074173972,129.0554414784394,4.823343074375525,6.9808071810437,-0.08245590431308249,0.03823091867310452,0.017357460100047167,Stable,False,False,V-shaped,1.2682010126352572,False,,0.0,32.0,,HOLD,50
ATEC,13.02,-10.144927536231885,-40.7103825136612,6.112469437652801,-5.890439476351833,-2.6558465147101016,-0.8513914363740296,-0.7346783044080212,-0.10443368225706033,Decelerating,False,True,V-shaped,0.34208246211449894,False,,0.0,,30.0,SELL,85
AVAV,228.3,-15.441312641208938,-11.442979053529868,60.06450255906892,-2.521617768595921,-0.6763383173313339,0.22883493262716678,-0.06475036279021665,0.19177449402561314,Accelerating,True,False,V-shaped,1.112891892160258,False,,0.0,30.0,,HOLD,50
ATEYY,161.71,-0.7000307031010067,26.020885286783056,212.24174551071638,-0.2293147777898743,2.5207449150357473,-0.052316271732172216,-0.015475037087760204,-0.030349889432645126,Decelerating,False,True,V-shaped,0.8940780985229864,False,,0.0,180.0,,HOLD,50
AVDE,87.91,0.7795483205319087,9.177844013909597,32.91502872694285,0.5303431088488559,2.973103975160373,0.04746053701011527,0.0745939890071844,0.015242276678720334,Stable,False,False,V-shaped,1.3966011533926506,False,,0.0,40.0,,HOLD,50
ATGE,98.0,-9.074039710521431,5.95740080008651,-2.0685520135904745,-2.950522683964681,0.7838615058297748,0.23488274425481398,0.17499018546676073,-0.011738263391579963,Stable,False,False,V-shaped,1.0558259037638007,False,,0.0,30.0,,HOLD,50
ATI,156.96,28.89874353288988,58.32156546298164,171.51011935651272,7.506665061194985,12.797410844465269,0.07360352795545083,0.10514417240123765,0.09260643674846614,Accelerating,True,False,V-shaped,2.410923807274287,False,,0.0,34.0,,STRONG_BUY,90
AVEM,83.13,-0.3237410071942559,8.38331160365058,41.618398637137965,-0.17764943289229163,2.1248514752175294,0.04117371536228531,0.07794123346836775,0.018097648891565295,Stable,False,False,V-shaped,1.3728817425031825,False,,0.0,42.0,,HOLD,50
AVES,62.39,-0.11207172590458336,7.568965517241377,35.512597741094694,-0.06337822058885208,1.8150919150966256,0.033702422935981795,0.07956432571124035,0.010466344633605547,Stable,False,False,V-shaped,1.2629106787759583,False,,0.0,44.0,,HOLD,50
AVDV,105.26,4.22814140013863,14.14009976144004,54.63493462612019,2.697456767562798,3.863977771103124,0.07928334204896907,0.10679245226048233,0.023294221222684684,Stable,False,False,V-shaped,1.2775665848242268,False,,0.0,33.0,,HOLD,50
AVIV,76.81,1.3993399339933932,10.375053887052733,36.09142452161589,0.858276913985298,3.1908159083698417,0.04765460183435709,0.07830497779640465,0.016914369597740786,Stable,False,False,V-shaped,1.4795406248418634,False,,0.0,40.0,,HOLD,50
AU,114.91,21.149182920400644,34.71277842907385,289.1296986115814,4.0539369446143,2.4451126272595793,0.29545353641230754,0.19368167999323038,0.08167069460600021,Accelerating,True,False,V-shaped,1.0634945057852985,False,,0.0,30.0,,STRONG_BUY,90
AVGO,313.84,-5.215789314729258,-18.711147948611696,67.49746490900357,-2.9675178228953594,-2.011898378299391,-0.23790622258085628,-0.15081965855991317,-0.032492788297943845,Decelerating,False,True,V-shaped,0.5386322867582817,False,,0.0,,35.0,SELL,85
AVNM,78.99,0.8425890463424013,9.495425561408366,37.04024982650935,0.5323198718893002,2.897547631074869,0.048654870144763794,0.07885578263439823,0.015301524625358907,Stable,False,False,V-shaped,1.4211546817649545,False,,0.0,40.0,,HOLD,50
AVDL,21.64,0.7448789571694592,12.474012474012497,140.7119021134594,6.059826091208915,2.4482996182876753,-0.16777067105570037,-0.15752755376659056,-0.04352365713157317,Decelerating,False,True,Slow,0.07962885746831198,False,,0.0,,44.0,SELL,85
AVB,177.32,1.140771161305043,-1.2969663234066342,-22.255349000350765,0.6278389183947612,-0.3289876861996733,0.01716523528958011,0.0414414113664837,0.006333047170361757,Stable,False,False,V-shaped,1.442118216509609,False,,0.0,51.0,,HOLD,50
AXSM,164.05,-11.744136001721529,10.078507683016857,29.020841525756992,-6.67438582297236,2.155595048538188,-0.3022495461534218,-0.1313081789263986,-0.06394210575264107,Decelerating,False,True,V-shaped,1.238372533423089,False,,0.0,40.0,,SELL_SOON,70
AXON,579.09,25.89186721450467,8.604489788263535,10.145506419400864,9.449286293402507,0.9559780194023781,0.30306690850324913,-0.03846706768022054,-0.004594143975806059,Stable,False,False,V-shaped,0.8990222937465718,False,,0.0,30.0,,HOLD,50
