ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
GDMN,117.21,123.12,-4.8,BELOW SMA,15,,,124.32,-5.72,,,,0.001,-6.1,0.0,243.0,clean,47.8,WARNING,-20.4,3,Parabolic,-4.44,-7.4,30.84,IAU,miner,Miner,5.0,False,False,,19.6
GDXJ,129.95,137.73,-5.65,BELOW SMA,15,,,138.47,-6.15,,,,0.003,-13.3,0.0,243.0,clean,47.9,WARNING,-17.5,3,Parabolic,-4.57,-7.95,17.19,IAU,miner,Miner,5.0,False,False,,19.6
IXN,104.88,106.21,-1.26,BELOW SMA,15,,,105.25,-0.35,,,,0.177,-25.7,0.0,243.0,clean,48.0,WARNING,-5.6,1,Basing,1.44,-2.99,-2.98,XLK,equity,Equity,16.0,False,False,,19.6
KLAC,1432.56,1448.82,-1.12,BELOW SMA,15,,,1441.53,-0.62,,,,0.172,-54.4,0.0,243.0,clean,48.0,WARNING,-15.4,3,Parabolic,6.55,-3.17,15.63,QQQ,equity,Equity,16.0,False,False,,19.6
KLIC,64.82,67.68,-4.23,BELOW SMA,15,,,65.39,-0.87,,,,0.668,-163.5,0.0,243.0,clean,47.7,WARNING,-16.4,3,Parabolic,5.45,-13.42,30.87,XLI,equity,Equity,16.0,False,False,,19.6
ORLA,16.77,17.93,-6.48,BELOW SMA,15,,,18.61,-9.88,,,,0.009,32.1,0.0,243.0,clean,47.8,WARNING,-23.7,3,Parabolic,-7.4,-2.78,32.46,IAU,miner,Miner,5.0,False,False,,19.6
SGDM,80.7,84.9,-4.95,BELOW SMA,15,,,85.74,-5.87,,,,0.002,-9.7,0.0,243.0,clean,47.9,WARNING,-16.4,3,Parabolic,-4.25,-6.21,19.17,IAU,miner,Miner,5.0,False,False,,19.6
SLVR,66.64,70.43,-5.39,BELOW SMA,15,,,71.75,-7.13,,,,0.037,65.2,0.0,243.0,clean,47.7,WARNING,-22.4,3,Parabolic,-4.37,-5.6,23.6,IAU,miner,Miner,5.0,False,False,,19.6
UUUU,20.24,21.33,-5.12,BELOW SMA,15,,,20.57,-1.62,,,,0.21,-99.2,0.0,243.0,clean,47.8,WARNING,-27.5,3,Parabolic,6.36,-9.88,36.2,IAU,miner,Miner,29.0,False,False,,19.6
VGSH,58.55,58.64,-0.15,BELOW SMA,15,,,58.64,-0.15,,,,0.256,-2.4,0.0,243.0,clean,47.9,WARNING,-0.8,1,Basing,-0.2,-0.35,-0.31,TLT,bond,Bond,4.0,False,False,,19.6
VOOV,206.29,212.04,-2.71,BELOW SMA,15,,,209.64,-1.6,,,,0.518,-40.7,0.0,243.0,clean,47.8,WARNING,-4.3,2,Sustained Uptrend,-1.23,-3.84,0.19,XLI,equity,Equity,19.0,False,False,,19.6
BVN,36.57,38.3,-4.52,BELOW SMA,15,,,38.34,-4.61,,,,0.009,-18.2,0.0,243.0,clean,47.6,WARNING,-18.1,3,Parabolic,-1.24,-9.66,36.3,IAU,miner,Miner,5.0,False,False,,19.5
IJH,67.55,70.47,-4.14,BELOW SMA,15,,,69.23,-2.42,,,,0.611,-74.1,0.0,243.0,clean,47.6,WARNING,-6.9,2,Sustained Uptrend,-0.98,-5.64,0.19,XLI,index,Index,3.0,False,False,,19.5
INSW,66.14,67.39,-1.86,BELOW SMA,15,,,72.49,-8.77,,,,0.306,143.9,0.0,243.0,stalling,47.5,WARNING,-15.8,3,Parabolic,-8.67,5.19,34.09,XLV,commodity,Commodity,45.0,False,False,,19.5
MDY,616.91,643.58,-4.14,BELOW SMA,15,,,632.23,-2.42,,,,0.615,-74.2,0.0,243.0,clean,47.5,WARNING,-6.9,2,Sustained Uptrend,-0.99,-5.63,0.25,XLI,index,Index,3.0,False,False,,19.5
SGDJ,96.0,102.53,-6.37,BELOW SMA,15,,,102.26,-6.12,,,,0.033,-41.7,0.0,243.0,clean,47.5,WARNING,-17.1,3,Parabolic,-4.24,-9.48,11.34,IAU,miner,Miner,5.0,False,False,,19.5
SILJ,32.9,34.9,-5.73,BELOW SMA,15,,,35.14,-6.39,,,,0.001,9.9,0.0,243.0,clean,47.4,WARNING,-19.9,3,Parabolic,-3.29,-6.51,23.78,IAU,miner,Miner,5.0,False,False,,19.5
SPGM,77.14,79.36,-2.8,BELOW SMA,15,,,78.14,-1.27,,,,0.552,-50.0,0.0,243.0,clean,47.5,WARNING,-5.0,2,Sustained Uptrend,-0.22,-4.44,0.35,SPY,index,Index,10.0,False,False,,19.5
TDS,43.81,45.25,-3.18,BELOW SMA,15,,,44.47,-1.48,,,,0.553,-67.1,0.0,243.0,clean,47.5,WARNING,-8.3,2,Sustained Uptrend,-2.45,-4.93,15.5,,equity,Equity,18.0,False,False,,19.5
BATT,14.99,15.46,-3.01,BELOW SMA,15,,,15.2,-1.35,,,,0.156,-54.4,0.0,,,47.2,WARNING,-10.1,2,Sustained Uptrend,,,,,index,Index,10.0,False,False,,19.4
CGIC,33.58,34.97,-3.98,BELOW SMA,15,,,34.09,-1.48,,,,0.622,-87.9,0.0,243.0,clean,47.1,WARNING,-7.2,2,Sustained Uptrend,-0.15,-6.2,4.35,VXUS,index,Index,1.0,False,False,,19.4
EFV,73.72,77.28,-4.6,BELOW SMA,15,,,75.03,-1.74,,,,0.709,-103.3,0.0,243.0,clean,47.2,WARNING,-8.0,2,Sustained Uptrend,-0.61,-6.96,3.18,VGK,index,Index,1.0,False,False,,19.4
FEIM,47.57,50.79,-6.33,BELOW SMA,15,,,52.56,-9.49,,,,0.269,143.4,0.0,243.0,stalling,47.3,WARNING,-22.6,3,Parabolic,-8.34,0.4,36.46,XLY,bond,Bond,4.0,False,False,,19.4
GDX,97.27,103.57,-6.09,BELOW SMA,15,,,103.34,-5.87,,,,0.038,-41.3,0.0,243.0,clean,47.2,WARNING,-17.0,3,Parabolic,-4.05,-8.21,16.74,IAU,miner,Miner,5.0,False,False,,19.4
GOEX,90.38,96.58,-6.42,BELOW SMA,15,,,97.0,-6.82,,,,0.015,-27.5,0.0,243.0,clean,47.1,WARNING,-18.0,3,Parabolic,-4.92,-8.85,15.44,IAU,miner,Miner,5.0,False,False,,19.4
IPKW,56.51,58.5,-3.41,BELOW SMA,15,,,56.85,-0.61,,,,0.678,-82.5,0.0,243.0,clean,47.3,WARNING,-6.5,2,Sustained Uptrend,0.36,-6.23,2.92,VGK,index,Index,1.0,False,False,,19.4
ITW,269.26,286.75,-6.1,BELOW SMA,15,,,278.03,-3.15,,,,0.902,-141.7,0.0,243.0,clean,47.1,WARNING,-11.2,2,Sustained Uptrend,-2.85,-9.67,6.2,XLB,sector,Sector,34.0,False,False,,19.4
KGC,31.85,33.75,-5.63,BELOW SMA,15,,,33.18,-4.01,,,,0.134,-71.4,0.0,243.0,clean,47.1,WARNING,-18.6,3,Parabolic,-2.15,-8.53,16.84,IAU,miner,Miner,5.0,False,False,,19.4
PXH,27.02,27.84,-2.93,BELOW SMA,15,,,27.19,-0.62,,,,0.553,-76.2,0.0,243.0,clean,47.2,WARNING,-6.8,2,Sustained Uptrend,1.01,-5.39,3.88,VXUS,index,Index,6.0,False,False,,19.4
TDIV,96.34,98.16,-1.85,BELOW SMA,15,,,97.09,-0.77,,,,0.614,-39.9,0.0,243.0,clean,47.3,WARNING,-4.8,1,Basing,0.08,-4.05,-5.52,XLK,equity,Equity,16.0,False,False,,19.4
TSN,60.88,63.05,-3.44,BELOW SMA,15,,,61.71,-1.35,,,,0.429,-56.6,0.0,243.0,clean,47.1,WARNING,-8.3,2,Sustained Uptrend,-0.9,-5.38,5.57,XLP,equity,Equity,2.0,False,False,,19.4
WCMI,17.16,17.84,-3.83,BELOW SMA,15,,,17.42,-1.48,,,,0.663,-81.0,0.0,243.0,clean,47.2,WARNING,-6.9,2,Sustained Uptrend,-0.35,-5.4,1.66,VXUS,index,Index,1.0,False,False,,19.4
CCHGY,60.36,61.66,-2.11,BELOW SMA,15,,,61.05,-1.13,,,,0.738,-109.9,0.0,243.0,clean,46.8,WARNING,-8.4,3,Parabolic,-0.07,-4.7,23.66,XLP,index,Index,1.0,False,False,,19.3
CMA,88.67,91.01,-2.57,BELOW SMA,15,,,93.35,-5.02,,,,0.06,26.6,0.0,,,46.8,WARNING,-10.8,3,Parabolic,,,,,equity,Equity,19.0,False,False,,19.3
EWJV,41.7,44.77,-6.85,BELOW SMA,15,,,42.93,-2.86,,,,0.878,-165.7,0.0,243.0,clean,46.7,WARNING,-12.6,2,Sustained Uptrend,-1.28,-11.58,1.76,VXUS,index,Index,15.0,False,False,,19.3
FGD,31.57,33.0,-4.34,BELOW SMA,15,,,32.11,-1.7,,,,0.717,-107.9,0.0,243.0,clean,46.8,WARNING,-8.0,2,Sustained Uptrend,-0.98,-6.38,3.1,VXUS,index,Index,1.0,False,False,,19.3
GSM,4.63,5.01,-7.63,BELOW SMA,15,,,4.86,-4.71,,,,0.351,-109.4,0.0,,,46.9,WARNING,-18.2,2,Sustained Uptrend,,,,,index,Index,28.0,False,False,,19.3
IVLU,39.45,41.56,-5.07,BELOW SMA,15,,,40.22,-1.91,,,,0.743,-114.6,0.0,243.0,clean,46.9,WARNING,-8.4,2,Sustained Uptrend,-0.43,-7.85,3.62,VGK,index,Index,1.0,False,False,,19.3
ONTO,188.5,207.43,-9.12,BELOW SMA,15,,,196.25,-3.95,,,,0.685,-239.4,0.0,243.0,clean,46.8,WARNING,-18.9,3,Parabolic,4.89,-15.25,11.96,XLK,equity,Equity,16.0,False,False,,19.3
PCH,41.73,42.04,-0.73,BELOW SMA,15,,,42.43,-1.66,,,,0.0,-1.3,0.0,,,46.9,WARNING,-8.5,1,Basing,,,,,bond,Bond,4.0,False,False,,19.3
PKG,217.75,231.55,-5.96,BELOW SMA,15,,,224.24,-2.9,,,,0.837,-140.0,0.0,243.0,clean,46.8,WARNING,-12.7,2,Sustained Uptrend,-2.15,-10.96,7.46,XLI,sector,Sector,34.0,False,False,,19.3
SDIV,24.97,25.7,-2.83,BELOW SMA,15,,,25.49,-2.06,,,,0.397,-32.4,0.0,243.0,stalling,46.8,WARNING,-5.6,2,Sustained Uptrend,-1.92,-4.98,3.91,VXUS,bond,Bond,20.0,False,False,,19.3
TECK,50.99,56.56,-9.84,BELOW SMA,15,,,53.17,-4.1,,,,0.686,-218.3,0.0,243.0,clean,46.8,WARNING,-18.3,3,Parabolic,0.89,-15.55,16.58,VXUS,commodity,Commodity,45.0,False,False,,19.3
WDFC,225.37,238.43,-5.48,BELOW SMA,15,,,233.86,-3.63,,,,0.559,-84.8,0.0,243.0,clean,46.8,WARNING,-11.0,3,Parabolic,-4.63,-4.54,16.66,,equity,Equity,2.0,False,False,,19.3
ALGN,167.1,181.05,-7.71,BELOW SMA,15,,,175.67,-4.88,,,,0.661,-147.4,0.0,243.0,clean,46.5,WARNING,-16.1,3,Parabolic,-3.97,-15.4,1.53,XLI,equity,Equity,7.0,False,False,,19.2
ASM,7.25,9.06,-19.89,BELOW SMA,15,,,8.07,-10.1,,,,0.717,-300.1,0.0,,,46.5,WARNING,-39.5,3,Parabolic,,,,,miner,Miner,5.0,False,False,,19.2
BLTE,170.54,178.73,-4.58,BELOW SMA,15,,,173.61,-1.77,,,,0.124,-54.2,0.0,243.0,clean,46.6,WARNING,-14.7,3,Parabolic,-1.59,-2.58,16.02,VGK,index,Index,15.0,False,False,,19.2
PFG,86.63,92.64,-6.48,BELOW SMA,15,,,90.43,-4.21,,,,0.157,-49.2,0.0,243.0,clean,46.5,WARNING,-11.5,2,Sustained Uptrend,-6.1,-6.66,-3.99,XLF,equity,Equity,19.0,False,False,,19.2
ATEYY,149.23,166.78,-10.52,BELOW SMA,15,,,157.46,-5.23,,,,0.624,-202.3,0.0,243.0,clean,46.2,WARNING,-23.6,3,Parabolic,-2.71,-18.83,14.06,XLK,index,Index,15.0,False,False,,19.1
AVNM,77.0,80.22,-4.01,BELOW SMA,15,,,78.28,-1.63,,,,0.604,-92.1,0.0,243.0,clean,46.3,WARNING,-7.9,2,Sustained Uptrend,-0.39,-6.27,4.98,VXUS,index,Index,1.0,False,False,,19.1
BUD,73.32,76.5,-4.16,BELOW SMA,15,,,74.25,-1.25,,,,0.769,-146.3,0.0,243.0,clean,46.2,WARNING,-10.1,3,Parabolic,-0.45,-5.1,17.78,XLP,index,Index,1.0,False,False,,19.1
DXPE,133.21,143.63,-7.26,BELOW SMA,15,,,138.04,-3.51,,,,0.551,-150.6,0.0,243.0,clean,46.2,WARNING,-22.4,3,Parabolic,-1.58,-10.05,27.65,XLI,index,Index,10.0,False,False,,19.1
GOLD,49.03,55.52,-11.7,BELOW SMA,15,,,52.55,-6.69,,,,0.816,-239.4,0.0,243.0,clean,46.1,WARNING,-26.5,3,Parabolic,-6.47,-22.01,56.3,IAU,miner,Miner,5.0,False,False,,19.1
HAS,95.32,97.95,-2.69,BELOW SMA,15,,,95.92,-0.63,,,,0.861,-102.6,0.0,243.0,clean,46.3,WARNING,-10.9,3,Parabolic,0.88,-10.03,16.01,XLB,index,Index,10.0,False,False,,19.1
HFXI,34.07,35.22,-3.29,BELOW SMA,15,,,34.49,-1.24,,,,0.547,-80.6,0.0,243.0,clean,46.2,WARNING,-10.1,2,Sustained Uptrend,0.13,-4.58,4.27,VXUS,index,Index,1.0,False,False,,19.1
IDV,41.99,43.14,-2.66,BELOW SMA,15,,,42.34,-0.82,,,,0.484,-70.0,0.0,243.0,clean,46.2,WARNING,-6.4,2,Sustained Uptrend,0.16,-4.19,6.8,VXUS,index,Index,1.0,False,False,,19.1
JIVE,84.86,88.74,-4.37,BELOW SMA,15,,,86.28,-1.64,,,,0.64,-99.9,0.0,243.0,clean,46.1,WARNING,-8.1,2,Sustained Uptrend,-0.05,-6.53,5.17,VXUS,index,Index,1.0,False,False,,19.1
KYMR,79.63,83.84,-5.02,BELOW SMA,15,,,83.78,-4.96,,,,0.148,-76.0,0.0,243.0,clean,46.2,WARNING,-17.0,3,Parabolic,-4.62,-3.21,-11.41,XLV,equity,Equity,7.0,False,False,,19.1
MTRN,138.02,151.64,-8.98,BELOW SMA,15,,,149.52,-7.69,,,,0.281,-118.4,0.0,243.0,clean,46.2,WARNING,-19.8,3,Parabolic,-4.28,-12.15,8.29,XLI,sector,Sector,34.0,False,False,,19.1
SLVP,38.93,41.85,-6.98,BELOW SMA,15,,,41.27,-5.68,,,,0.047,-54.2,0.0,243.0,clean,46.1,WARNING,-22.4,3,Parabolic,-2.33,-9.82,21.92,IAU,miner,Miner,5.0,False,False,,19.1
VPG,42.37,47.62,-11.04,BELOW SMA,15,,,44.83,-5.5,,,,0.31,-100.0,0.0,243.0,clean,46.2,WARNING,-24.7,3,Parabolic,-2.52,-8.76,10.5,XLI,index,Index,3.0,False,False,,19.1
VYMI,94.36,98.05,-3.77,BELOW SMA,15,,,95.75,-1.46,,,,0.645,-87.9,0.0,243.0,clean,46.1,WARNING,-7.2,2,Sustained Uptrend,-0.26,-5.72,5.87,VXUS,index,Index,1.0,False,False,,19.1
BKTI,75.18,82.76,-9.16,BELOW SMA,15,,,84.32,-10.84,,,,0.001,-5.5,0.0,243.0,stalling,45.7,WARNING,-16.0,2,Sustained Uptrend,-11.62,-8.42,2.22,XLI,equity,Equity,7.0,False,False,,19.0
FCX,58.01,63.35,-8.43,BELOW SMA,15,,,62.35,-6.95,,,,0.11,-69.9,0.0,243.0,stalling,46.0,WARNING,-16.8,3,Parabolic,-2.27,-11.38,24.89,IAU,commodity,Commodity,45.0,False,False,,19.0
KNTNF,18.5,20.96,-11.75,BELOW SMA,15,,,20.84,-11.23,,,,0.049,-66.4,0.0,243.0,stalling,45.9,WARNING,-25.6,3,Parabolic,-12.16,-14.75,17.16,IAU,miner,Miner,5.0,False,False,,19.0
OBYCF,24.9,26.16,-4.8,BELOW SMA,15,,,25.68,-3.04,,,,0.586,-151.5,0.0,243.0,clean,46.0,WARNING,-15.8,3,Parabolic,-3.86,-10.59,24.5,XLB,index,Index,15.0,False,False,,19.0
RING,84.12,88.94,-5.41,BELOW SMA,15,,,88.84,-5.31,,,,0.044,-43.0,0.0,243.0,clean,45.8,WARNING,-16.2,3,Parabolic,-3.53,-7.11,18.49,IAU,miner,Miner,5.0,False,False,,19.0
SMHX,37.84,38.84,-2.58,BELOW SMA,15,,,37.92,-0.2,,,,0.584,-75.2,0.0,243.0,clean,45.8,WARNING,-7.7,1,Basing,2.22,-6.41,-7.21,XLK,index,Index,31.0,False,False,,19.0
VB,263.12,273.62,-3.84,BELOW SMA,15,,,268.93,-2.16,,,,0.587,-67.2,0.0,243.0,clean,45.9,WARNING,-6.7,2,Sustained Uptrend,-0.79,-5.4,-0.1,XLI,index,Index,3.0,False,False,,19.0
ASC,13.89,14.57,-4.64,BELOW SMA,15,,,15.63,-11.15,,,,0.167,117.8,0.0,,,45.5,WARNING,-17.9,2,Sustained Uptrend,,,,,index,Index,15.0,False,False,,18.9
EWY,128.32,132.66,-3.27,BELOW SMA,15,,,131.56,-2.46,,,,0.105,-79.8,0.0,243.0,clean,45.6,WARNING,-16.8,3,Parabolic,1.26,-1.74,32.64,VXUS,index,Index,28.0,False,False,,18.9
IVV,673.97,687.09,-1.91,BELOW SMA,15,,,680.5,-0.96,,,,0.405,-25.1,0.0,243.0,clean,45.5,WARNING,-3.9,1,Basing,-0.21,-3.03,-2.45,SPY,index,Index,10.0,False,False,,18.9
IWM,249.46,260.28,-4.16,BELOW SMA,15,,,254.92,-2.14,,,,0.634,-71.8,0.0,243.0,clean,45.5,WARNING,-8.2,2,Sustained Uptrend,-0.57,-5.85,-2.1,XLI,index,Index,3.0,False,False,,18.9
JO,54.0,54.21,-0.38,BELOW SMA,15,,,53.45,1.03,,,,0.1,-24.7,0.0,,,45.5,WARNING,-9.8,2,Sustained Uptrend,,,,,commodity,Commodity,35.0,False,False,,18.9
MBIN,42.33,43.69,-3.12,BELOW SMA,15,,,42.26,0.15,,,,0.763,-159.4,0.0,243.0,clean,45.5,WARNING,-12.7,3,Parabolic,1.91,-9.1,18.82,XLC,equity,Equity,19.0,False,False,,18.9
TXG,19.39,19.89,-2.53,BELOW SMA,15,,,21.07,-7.99,,,,0.223,158.0,0.0,243.0,clean,45.6,WARNING,-17.7,3,Parabolic,-6.82,1.25,10.61,XLV,equity,Equity,7.0,False,False,,18.9
UEC,14.62,15.39,-4.97,BELOW SMA,15,,,14.28,2.41,,,,0.507,-185.0,0.0,,,45.4,WARNING,-28.1,3,Parabolic,,,,,miner,Miner,29.0,False,False,,18.9
ASEA,19.08,19.87,-3.97,BELOW SMA,15,,,19.32,-1.27,,,,0.677,-96.6,0.0,243.0,clean,45.0,WARNING,-7.8,2,Sustained Uptrend,0.0,-5.92,4.89,VGK,index,Index,39.0,False,False,,18.8
C,106.99,113.24,-5.52,BELOW SMA,15,,,108.62,-1.51,,,,0.511,-86.5,0.0,243.0,clean,45.1,WARNING,-14.5,2,Sustained Uptrend,0.43,-8.86,-3.69,XLF,equity,Equity,19.0,False,False,,18.8
DDWM,44.44,46.16,-3.74,BELOW SMA,15,,,45.15,-1.56,,,,0.612,-80.5,0.0,243.0,clean,45.1,WARNING,-7.1,2,Sustained Uptrend,-0.67,-5.27,3.4,VGK,index,Index,1.0,False,False,,18.8
FTAI,236.38,277.8,-14.91,BELOW SMA,15,,,267.78,-11.73,,,,0.366,-180.0,0.0,243.0,stalling,45.2,WARNING,-26.9,3,Parabolic,-9.21,-11.13,29.88,XLI,index,Index,28.0,False,False,,18.8
FYC,96.39,99.91,-3.52,BELOW SMA,15,,,98.51,-2.15,,,,0.532,-55.0,0.0,243.0,clean,45.2,WARNING,-7.6,2,Sustained Uptrend,-0.9,-4.58,-2.15,SPY,index,Index,3.0,False,False,,18.8
IQDF,31.83,33.04,-3.67,BELOW SMA,15,,,32.27,-1.36,,,,0.679,-84.8,0.0,243.0,clean,45.1,WARNING,-7.0,2,Sustained Uptrend,-0.28,-5.86,5.47,VXUS,index,Index,1.0,False,False,,18.8
MUX,24.41,25.63,-4.77,BELOW SMA,15,,,25.22,-3.21,,,,0.029,-38.0,0.0,243.0,clean,45.3,WARNING,-17.8,3,Parabolic,0.87,-10.62,29.98,IAU,miner,Miner,5.0,False,False,,18.8
NESR,19.12,22.32,-14.33,BELOW SMA,15,,,21.41,-10.7,,,,0.293,-227.2,0.0,243.0,stalling,45.0,WARNING,-28.8,3,Parabolic,-8.34,-10.61,27.98,XLI,commodity,Commodity,9.0,False,False,,18.8
PCAR,117.54,124.41,-5.52,BELOW SMA,15,,,120.65,-2.58,,,,0.741,-96.8,0.0,243.0,clean,45.3,WARNING,-10.9,3,Parabolic,-2.4,-9.22,3.58,XLB,sector,Sector,34.0,False,False,,18.8
SIL,98.57,103.88,-5.11,BELOW SMA,15,,,104.31,-5.51,,,,0.0,-4.5,0.0,243.0,clean,45.2,WARNING,-17.3,3,Parabolic,-2.63,-6.29,23.58,IAU,miner,Miner,5.0,False,False,,18.8
SPY,670.69,683.99,-1.94,BELOW SMA,15,,,677.41,-0.99,,,,0.409,-25.3,0.0,243.0,clean,45.2,WARNING,-3.9,1,Basing,-0.25,-3.07,-2.46,SPY,index,Index,10.0,False,False,,18.8
STZ,152.18,156.29,-2.63,BELOW SMA,15,,,150.71,0.98,,,,0.357,-70.6,0.0,243.0,clean,45.3,WARNING,-9.2,2,Sustained Uptrend,3.9,-6.75,2.47,XLP,equity,Equity,2.0,False,False,,18.8
TUR,39.01,40.57,-3.85,BELOW SMA,15,,,38.88,0.32,,,,0.744,-135.1,0.0,243.0,clean,45.1,WARNING,-8.6,2,Sustained Uptrend,4.81,-5.34,12.32,VXUS,index,Index,1.0,False,False,,18.8
VOO,616.94,629.07,-1.93,BELOW SMA,15,,,623.04,-0.98,,,,0.403,-25.2,0.0,243.0,clean,45.3,WARNING,-3.9,1,Basing,-0.24,-3.05,-2.41,SPY,index,Index,10.0,False,False,,18.8
ACMR,46.81,58.11,-19.44,BELOW SMA,15,,,48.84,-4.16,,,,0.828,-571.7,0.0,243.0,clean,44.9,WARNING,-34.7,3,Parabolic,4.21,-33.77,18.57,SPY,equity,Equity,16.0,False,False,,18.7
APLD,29.09,30.92,-5.92,BELOW SMA,15,,,27.55,5.61,,,,0.62,-299.2,0.0,243.0,clean,44.8,WARNING,-31.2,2,Sustained Uptrend,15.73,-20.51,-6.11,XLK,equity,Equity,8.0,False,False,,18.7
CDE,21.23,23.01,-7.71,BELOW SMA,15,,,23.14,-8.25,,,,0.011,-31.1,0.0,243.0,clean,44.8,WARNING,-23.5,3,Parabolic,-6.21,-7.99,32.97,IAU,miner,Miner,5.0,False,False,,18.7
DGS,60.77,62.66,-3.02,BELOW SMA,15,,,61.14,-0.61,,,,0.566,-89.8,0.0,243.0,clean,44.8,WARNING,-7.1,2,Sustained Uptrend,0.95,-4.58,6.84,VXUS,index,Index,39.0,False,False,,18.7
FLKR,41.85,43.13,-2.96,BELOW SMA,15,,,42.65,-1.87,,,,0.121,-85.9,0.0,243.0,clean,44.9,WARNING,-16.2,3,Parabolic,2.12,-1.76,29.97,VXUS,index,Index,28.0,False,False,,18.7
FRO,30.56,32.31,-5.42,BELOW SMA,15,,,33.93,-9.92,,,,0.039,56.9,0.0,243.0,stalling,44.8,WARNING,-23.4,3,Parabolic,-11.57,1.46,34.09,XLI,commodity,Commodity,45.0,False,False,,18.7
HTHT,51.08,52.44,-2.59,BELOW SMA,15,,,52.14,-2.04,,,,0.347,-65.7,0.0,243.0,clean,44.7,WARNING,-9.8,2,Sustained Uptrend,1.13,-3.98,4.97,XLI,index,Index,6.0,False,False,,18.7
IJR,122.97,128.97,-4.65,BELOW SMA,15,,,126.2,-2.56,,,,0.704,-81.1,0.0,243.0,clean,44.8,WARNING,-7.9,2,Sustained Uptrend,-1.45,-6.71,-0.9,XLI,index,Index,3.0,False,False,,18.7
INTF,38.98,40.51,-3.77,BELOW SMA,15,,,39.53,-1.39,,,,0.692,-87.6,0.0,243.0,clean,44.7,WARNING,-6.9,2,Sustained Uptrend,-0.18,-5.89,3.62,VGK,index,Index,1.0,False,False,,18.7
IWB,367.25,374.83,-2.02,BELOW SMA,15,,,371.23,-1.07,,,,0.413,-26.5,0.0,243.0,clean,44.9,WARNING,-4.0,1,Basing,-0.35,-3.18,-2.53,SPY,index,Index,10.0,False,False,,18.7
PH,912.65,979.19,-6.8,BELOW SMA,15,,,951.49,-4.08,,,,0.618,-128.3,0.0,243.0,stalling,44.7,WARNING,-11.8,2,Sustained Uptrend,-1.2,-8.35,2.63,XLI,index,Index,10.0,False,False,,18.7
PLAB,33.83,36.55,-7.44,BELOW SMA,15,,,34.77,-2.7,,,,0.505,-194.8,0.0,243.0,clean,44.8,WARNING,-25.5,3,Parabolic,3.14,-11.21,-9.42,XLK,equity,Equity,16.0,False,False,,18.7
VGT,728.5,733.89,-0.73,BELOW SMA,15,,,729.11,-0.08,,,,0.096,-12.1,0.0,243.0,clean,44.8,WARNING,-6.4,1,Basing,1.32,-2.71,-6.5,XLK,equity,Equity,27.0,False,False,,18.7
XME,112.49,117.9,-4.59,BELOW SMA,15,,,114.64,-1.87,,,,0.292,-58.2,0.0,243.0,clean,44.8,WARNING,-17.1,3,Parabolic,2.13,-9.09,12.32,IAU,sector,Sector,34.0,False,False,,18.7
BKD,13.99,15.36,-8.94,BELOW SMA,15,,,14.6,-4.15,,,,0.79,-185.9,0.0,,,44.6,WARNING,-18.1,3,Parabolic,,,,,sector,Sector,14.0,False,False,,18.6
DFEM,35.17,36.33,-3.19,BELOW SMA,15,,,35.45,-0.8,,,,0.494,-86.8,0.0,243.0,clean,44.4,WARNING,-7.8,2,Sustained Uptrend,1.01,-5.23,6.64,VXUS,index,Index,28.0,False,False,,18.6
FTEC,217.04,218.88,-0.84,BELOW SMA,15,,,217.36,-0.15,,,,0.117,-13.7,0.0,243.0,clean,44.4,WARNING,-6.5,1,Basing,1.28,-2.8,-6.55,XLK,equity,Equity,27.0,False,False,,18.6
HDEF,32.34,33.12,-2.38,BELOW SMA,15,,,32.56,-0.69,,,,0.611,-67.7,0.0,243.0,clean,44.6,WARNING,-5.6,2,Sustained Uptrend,0.08,-3.62,5.74,VGK,index,Index,1.0,False,False,,18.6
JHEM,34.95,35.99,-2.91,BELOW SMA,15,,,35.26,-0.9,,,,0.398,-75.3,0.0,243.0,clean,44.4,WARNING,-7.7,2,Sustained Uptrend,0.85,-4.6,6.38,VXUS,index,Index,28.0,False,False,,18.6
NGLOY,21.44,23.91,-10.34,BELOW SMA,15,,,22.53,-4.82,,,,0.658,-194.8,0.0,243.0,clean,44.5,WARNING,-17.7,3,Parabolic,-1.15,-15.56,10.69,VXUS,commodity,Commodity,45.0,False,False,,18.6
PSLV,27.16,27.21,-0.17,BELOW SMA,15,,,27.78,-2.24,,,,0.2,122.8,0.0,243.0,clean,44.5,WARNING,-28.8,3,Parabolic,-0.4,-1.77,32.29,IAU,miner,Miner,5.0,False,False,,18.6
RIO,90.06,93.56,-3.74,BELOW SMA,15,,,91.92,-2.03,,,,0.503,-76.7,0.0,243.0,clean,44.6,WARNING,-11.3,3,Parabolic,-0.17,-9.51,18.12,XLB,commodity,Commodity,45.0,False,False,,18.6
VTI,330.44,337.41,-2.07,BELOW SMA,15,,,333.98,-1.06,,,,0.432,-28.2,0.0,243.0,clean,44.4,WARNING,-4.1,1,Basing,-0.29,-3.23,-2.45,SPY,equity,Equity,27.0,False,False,,18.6
