ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
FESM,38.39,39.84,-3.64,BELOW SMA,15,,,39.42,-2.61,,,,0.483,-51.8,0.0,281.0,clean,49.3,WARNING,-7.0,2,Sustained Uptrend,-4.19,-5.68,0.63,SPY,index,Index,20.0
FID,21.2,21.97,-3.47,BELOW SMA,15,,,21.75,-2.54,,,,0.572,-61.3,0.0,281.0,clean,49.1,WARNING,-6.1,2,Sustained Uptrend,-2.51,-4.01,4.4,VGK,index,Index,20.0
IVV,678.39,688.81,-1.51,BELOW SMA,15,,,684.46,-0.89,,,,0.349,-19.2,0.0,281.0,clean,49.3,WARNING,-3.2,1,Basing,-1.44,-2.68,-1.26,SPY,index,Index,20.0
SLSR,9.42,9.89,-4.75,BELOW SMA,15,,,9.93,-5.14,,,,0.012,-22.4,0.0,,,49.3,WARNING,-17.6,3,Parabolic,,,,,commodity,Commodity,20.0
VOX,189.88,191.63,-0.92,BELOW SMA,15,,,191.59,-0.89,,,,0.204,20.5,0.0,281.0,clean,49.1,WARNING,-5.4,2,Sustained Uptrend,-2.05,-1.6,-1.62,XLC,equity,Equity,20.0
XCEM,42.23,43.34,-2.55,BELOW SMA,15,,,43.13,-2.09,,,,0.233,-59.8,0.0,281.0,clean,49.1,WARNING,-8.3,2,Sustained Uptrend,-1.69,-2.12,10.62,VXUS,index,Index,20.0
^GSPC,6765.25,6875.45,-1.6,BELOW SMA,15,,,6828.55,-0.93,,,,0.378,-20.6,0.0,281.0,clean,49.3,WARNING,-3.4,1,Basing,-1.52,-2.87,-1.19,SPY,index,Index,20.0
AU,106.08,110.23,-3.77,BELOW SMA,15,,,114.85,-7.64,,,,0.006,20.8,0.0,281.0,clean,48.8,WARNING,-17.9,3,Parabolic,-6.24,-1.04,34.6,IAU,miner,Miner,19.9
BHP,72.98,74.79,-2.42,BELOW SMA,15,,,76.96,-5.17,,,,0.015,22.4,0.0,281.0,clean,48.9,WARNING,-12.3,3,Parabolic,-6.59,1.83,25.09,VXUS,commodity,Commodity,19.9
CDE,22.16,23.08,-4.0,BELOW SMA,15,,,24.21,-8.5,,,,0.035,52.3,0.0,281.0,clean,49.0,WARNING,-20.2,3,Parabolic,-6.76,-3.8,44.71,IAU,miner,Miner,19.9
DDWM,44.88,46.23,-2.91,BELOW SMA,15,,,45.79,-1.99,,,,0.452,-60.2,0.0,281.0,clean,48.9,WARNING,-6.2,2,Sustained Uptrend,-2.2,-3.79,4.91,VGK,index,Index,19.9
DG,144.6,149.09,-3.01,BELOW SMA,15,,,149.71,-3.41,,,,0.054,-22.3,0.0,281.0,clean,48.9,WARNING,-8.6,3,Parabolic,-4.61,-1.88,16.36,XLB,equity,Equity,19.9
EWO,35.54,37.78,-5.92,BELOW SMA,15,,,36.38,-2.31,,,,0.775,-136.2,0.0,281.0,clean,48.9,WARNING,-9.8,2,Sustained Uptrend,-2.01,-9.29,5.96,VGK,index,Index,19.9
FEP,55.16,57.52,-4.1,BELOW SMA,15,,,56.4,-2.2,,,,0.532,-82.1,0.0,281.0,clean,48.7,WARNING,-7.1,2,Sustained Uptrend,-2.45,-6.23,5.66,VGK,index,Index,19.9
HTHT,51.84,52.23,-0.75,BELOW SMA,15,,,52.98,-2.15,,,,0.087,-30.1,0.0,281.0,clean,48.8,WARNING,-8.5,3,Parabolic,-1.37,-1.8,10.04,XLI,index,Index,19.9
SLB,47.86,49.78,-3.86,BELOW SMA,15,,,48.8,-1.93,,,,0.477,-99.0,0.0,281.0,clean,48.8,WARNING,-8.8,3,Parabolic,-0.06,-5.3,25.16,XLE,commodity,Commodity,19.9
TWST,47.17,47.98,-1.69,BELOW SMA,15,,,47.31,-0.31,,,,0.316,-104.0,0.0,281.0,clean,49.0,WARNING,-18.5,3,Parabolic,-1.86,-0.64,46.39,SPY,equity,Equity,19.9
YUM,156.13,160.63,-2.8,BELOW SMA,15,,,161.06,-3.06,,,,0.024,-12.5,0.0,281.0,clean,48.8,WARNING,-7.8,2,Sustained Uptrend,-1.8,-1.74,9.54,XLP,equity,Equity,19.9
ADI,318.19,332.89,-4.42,BELOW SMA,15,,,334.3,-4.82,,,,0.095,-51.9,0.0,281.0,clean,48.4,WARNING,-12.4,3,Parabolic,-6.83,-1.48,13.99,XLB,equity,Equity,19.8
DFSI,43.66,45.38,-3.78,BELOW SMA,15,,,44.81,-2.56,,,,0.556,-71.1,0.0,281.0,clean,48.6,WARNING,-6.7,2,Sustained Uptrend,-3.17,-5.19,4.03,VGK,index,Index,19.8
EPOL,35.7,37.43,-4.65,BELOW SMA,15,,,36.37,-1.87,,,,0.616,-96.5,0.0,281.0,clean,48.5,WARNING,-8.4,2,Sustained Uptrend,-1.42,-7.91,6.52,VXUS,index,Index,19.8
FFBC,26.87,28.99,-7.31,BELOW SMA,15,,,27.76,-3.21,,,,0.914,-160.7,0.0,281.0,clean,48.6,WARNING,-14.4,2,Sustained Uptrend,-4.17,-13.77,2.87,XLF,equity,Equity,19.8
IWM,252.0,261.17,-3.51,BELOW SMA,15,,,257.96,-2.31,,,,0.563,-55.6,0.0,281.0,clean,48.5,WARNING,-7.2,2,Sustained Uptrend,-3.73,-5.58,0.45,XLI,index,Index,19.8
SHY,82.67,82.71,-0.06,BELOW SMA,15,,,82.78,-0.13,,,,0.0,0.0,0.0,281.0,clean,48.4,WARNING,-0.6,1,Basing,-0.1,-0.26,-0.1,LQD,bond,Bond,19.8
SPLG,79.75,80.7,-1.18,BELOW SMA,15,,,80.21,-0.57,,,,0.398,-23.5,0.0,281.0,clean,48.4,WARNING,-2.9,1,Basing,0.77,-1.87,-1.13,SPY,index,Index,19.8
UUUU,20.0,21.6,-7.39,BELOW SMA,15,,,21.03,-4.88,,,,0.159,-83.3,0.0,281.0,clean,48.5,WARNING,-28.3,3,Parabolic,-8.3,-13.42,29.12,IAU,miner,Miner,19.8
VNET,10.99,11.37,-3.36,BELOW SMA,15,,,10.41,5.59,,,,0.713,-410.5,0.0,,,48.4,WARNING,-24.1,3,Parabolic,,,,,index,Index,19.8
KLIC,65.42,67.24,-2.71,BELOW SMA,15,,,66.53,-1.67,,,,0.712,-180.8,0.0,281.0,clean,48.3,WARNING,-15.6,3,Parabolic,-3.45,-10.29,34.79,XLI,equity,Equity,19.7
SMHX,38.26,38.98,-1.86,BELOW SMA,15,,,38.18,0.21,,,,0.606,-78.9,0.0,281.0,clean,48.3,WARNING,-6.7,1,Basing,0.83,-5.85,-5.03,XLK,index,Index,19.7
WF,67.95,73.03,-6.96,BELOW SMA,15,,,70.97,-4.25,,,,0.544,-233.6,0.0,281.0,clean,48.3,WARNING,-19.8,3,Parabolic,-4.54,-6.09,18.59,VXUS,index,Index,19.7
CHTR,224.16,228.15,-1.75,BELOW SMA,15,,,228.58,-1.93,,,,0.65,-94.6,0.0,281.0,clean,47.9,WARNING,-10.1,2,Sustained Uptrend,-3.38,-5.92,9.53,XLC,equity,Equity,19.6
GFI,50.28,53.77,-6.48,BELOW SMA,15,,,53.33,-5.73,,,,0.124,-80.0,0.0,281.0,clean,47.9,WARNING,-18.4,3,Parabolic,-1.57,-10.13,22.13,IAU,miner,Miner,19.6
IPKW,56.92,58.67,-2.97,BELOW SMA,15,,,57.55,-1.08,,,,0.648,-77.1,0.0,281.0,clean,48.0,WARNING,-5.8,2,Sustained Uptrend,-0.48,-5.6,4.78,VGK,index,Index,19.6
ITW,271.18,286.44,-5.33,BELOW SMA,15,,,282.8,-4.11,,,,0.839,-108.9,0.0,281.0,clean,47.7,WARNING,-10.6,2,Sustained Uptrend,-5.57,-6.68,9.29,XLB,sector,Sector,19.6
IVLU,39.95,41.65,-4.06,BELOW SMA,15,,,40.92,-2.36,,,,0.644,-94.3,0.0,281.0,clean,47.9,WARNING,-7.2,2,Sustained Uptrend,-2.57,-5.72,6.43,VGK,index,Index,19.6
KGC,32.44,33.91,-4.34,BELOW SMA,15,,,34.14,-5.01,,,,0.049,-40.2,0.0,281.0,clean,48.0,WARNING,-17.1,3,Parabolic,-4.52,-4.41,22.58,IAU,miner,Miner,19.6
LGO,1.45,1.51,-4.44,BELOW SMA,15,,,1.63,-11.46,,,,0.01,35.8,0.0,,,47.7,WARNING,-25.1,3,Parabolic,,,,,commodity,Commodity,19.6
OBYCF,24.9,26.07,-4.5,BELOW SMA,15,,,26.13,-4.73,,,,0.534,-137.5,0.0,281.0,clean,47.9,WARNING,-15.8,3,Parabolic,-0.4,-6.92,25.95,XLB,index,Index,19.6
PFG,88.25,93.76,-5.88,BELOW SMA,15,,,93.11,-5.23,,,,0.014,-11.4,0.0,281.0,stalling,47.7,WARNING,-9.8,2,Sustained Uptrend,-5.62,-8.01,1.57,XLF,equity,Equity,19.6
RS,305.95,328.39,-6.83,BELOW SMA,15,,,310.59,-1.49,,,,0.874,-206.2,0.0,281.0,clean,47.9,WARNING,-16.3,2,Sustained Uptrend,-2.29,-13.15,8.77,XLB,sector,Sector,19.6
VPG,44.15,48.21,-8.42,BELOW SMA,15,,,45.81,-3.63,,,,0.224,-90.1,0.0,281.0,clean,47.8,WARNING,-21.5,3,Parabolic,-6.02,-19.83,16.52,XLI,index,Index,19.6
WDFC,227.14,238.58,-4.8,BELOW SMA,15,,,236.64,-4.01,,,,0.253,-46.0,0.0,281.0,clean,48.0,WARNING,-10.3,3,Parabolic,-7.04,-4.27,21.13,,equity,Equity,19.6
BWA,52.79,55.4,-4.72,BELOW SMA,15,,,54.16,-2.53,,,,0.651,-249.2,0.0,281.0,clean,47.4,WARNING,-24.7,3,Parabolic,-0.02,0.09,25.99,XLB,sector,Sector,19.5
DISV,40.05,41.81,-4.2,BELOW SMA,15,,,41.21,-2.82,,,,0.65,-90.5,0.0,281.0,clean,47.6,WARNING,-7.7,2,Sustained Uptrend,-2.77,-5.63,8.6,VXUS,index,Index,19.5
FENI,38.26,39.55,-3.27,BELOW SMA,15,,,39.05,-2.03,,,,0.536,-71.8,0.0,281.0,clean,47.5,WARNING,-6.5,2,Sustained Uptrend,-2.51,-4.74,6.15,VGK,index,Index,19.5
PLAB,34.41,36.66,-6.13,BELOW SMA,15,,,35.71,-3.63,,,,0.356,-146.6,0.0,281.0,clean,47.4,WARNING,-24.2,3,Parabolic,-9.42,-8.34,36.28,SPY,equity,Equity,19.5
TDS,43.72,45.32,-3.52,BELOW SMA,15,,,44.63,-2.04,,,,0.502,-61.8,0.0,281.0,clean,47.4,WARNING,-8.5,2,Sustained Uptrend,-3.08,-4.71,14.99,,equity,Equity,19.5
VGSH,58.6,58.64,-0.06,BELOW SMA,15,,,58.69,-0.15,,,,0.002,0.2,0.0,281.0,clean,47.4,WARNING,-0.7,1,Basing,-0.08,-0.28,-0.15,TLT,bond,Bond,19.5
BOTZ,36.08,37.72,-4.34,BELOW SMA,15,,,37.2,-3.02,,,,0.443,-83.2,0.0,281.0,clean,47.3,WARNING,-9.3,2,Sustained Uptrend,-2.83,-5.4,-2.2,SPY,index,Index,19.4
DOV,210.65,221.46,-4.88,BELOW SMA,15,,,217.8,-3.28,,,,0.775,-135.1,0.0,281.0,clean,47.2,WARNING,-11.3,3,Parabolic,-5.04,-6.37,10.13,XLB,sector,Sector,19.4
EMXC,81.03,83.09,-2.48,BELOW SMA,15,,,82.86,-2.21,,,,0.179,-53.9,0.0,281.0,clean,47.1,WARNING,-8.8,2,Sustained Uptrend,-1.57,-1.79,12.76,VXUS,index,Index,19.4
HAS,94.16,97.55,-3.48,BELOW SMA,15,,,96.92,-2.85,,,,0.87,-113.6,0.0,281.0,clean,47.0,WARNING,-12.0,3,Parabolic,-3.06,-2.69,16.05,XLB,index,Index,19.4
HFXI,34.23,35.25,-2.9,BELOW SMA,15,,,35.02,-2.26,,,,0.354,-56.5,0.0,281.0,clean,47.1,WARNING,-9.6,2,Sustained Uptrend,-2.45,-3.44,5.75,VXUS,index,Index,19.4
IMTM,49.41,51.35,-3.78,BELOW SMA,15,,,50.52,-2.2,,,,0.512,-79.6,0.0,281.0,clean,47.3,WARNING,-7.1,2,Sustained Uptrend,-2.8,-5.68,1.45,VXUS,index,Index,19.4
INTF,39.3,40.58,-3.15,BELOW SMA,15,,,40.08,-1.94,,,,0.58,-70.8,0.0,281.0,clean,47.3,WARNING,-6.1,2,Sustained Uptrend,-2.29,-4.54,5.48,VGK,index,Index,19.4
NGXXF,19.34,21.43,-9.72,BELOW SMA,15,,,21.04,-8.06,,,,0.279,-116.7,0.0,281.0,clean,47.2,WARNING,-18.0,3,Parabolic,-10.48,-10.89,7.23,IAU,miner,Miner,19.4
SLVP,40.15,42.05,-4.5,BELOW SMA,15,,,42.85,-6.3,,,,0.0,-1.1,0.0,281.0,clean,47.1,WARNING,-19.9,3,Parabolic,-6.09,-5.83,32.66,IAU,miner,Miner,19.4
TECK,52.97,56.88,-6.88,BELOW SMA,15,,,54.89,-3.5,,,,0.572,-180.4,0.0,281.0,clean,47.3,WARNING,-15.1,3,Parabolic,-4.56,-8.44,19.49,VXUS,commodity,Commodity,19.4
VSS,149.97,155.16,-3.34,BELOW SMA,15,,,153.5,-2.3,,,,0.474,-64.3,0.0,281.0,clean,47.3,WARNING,-6.7,2,Sustained Uptrend,-1.87,-4.31,4.63,VXUS,index,Index,19.4
^RUT,2534.84,2629.92,-3.62,BELOW SMA,15,,,2596.64,-2.38,,,,0.57,-56.4,0.0,281.0,clean,47.0,WARNING,-7.3,2,Sustained Uptrend,-3.84,-5.73,0.55,XLI,index,Index,19.4
ASTS,88.17,93.02,-5.22,BELOW SMA,15,,,89.91,-1.95,,,,0.043,58.6,0.0,281.0,clean,46.9,WARNING,-32.1,3,Parabolic,-15.95,-13.67,19.14,XLI,equity,Equity,19.3
BINV,41.7,43.32,-3.73,BELOW SMA,15,,,42.69,-2.32,,,,0.692,-88.5,0.0,281.0,clean,46.9,WARNING,-8.9,2,Sustained Uptrend,-1.89,-4.87,5.82,VXUS,index,Index,19.3
CCHGY,60.56,61.27,-1.16,BELOW SMA,15,,,61.95,-2.24,,,,0.409,-72.5,0.0,281.0,clean,46.9,WARNING,-8.2,3,Parabolic,-1.3,3.49,24.35,XLP,index,Index,19.3
CL,90.13,94.48,-4.6,BELOW SMA,15,,,94.72,-4.84,,,,0.175,-38.1,0.0,281.0,stalling,46.9,WARNING,-9.3,3,Parabolic,-5.41,-4.28,18.42,XLP,equity,Equity,19.3
CMA,88.67,91.01,-2.57,BELOW SMA,15,,,93.35,-5.02,,,,0.06,26.6,0.0,,,46.8,WARNING,-10.8,3,Parabolic,,,,,equity,Equity,19.3
EGO,40.73,43.09,-5.48,BELOW SMA,15,,,42.64,-4.49,,,,0.484,-154.2,0.0,281.0,clean,46.8,WARNING,-20.4,3,Parabolic,-2.2,-2.99,31.92,IAU,miner,Miner,19.3
GOOGL,308.61,314.78,-1.96,BELOW SMA,15,,,305.46,1.03,,,,0.138,-24.5,0.0,281.0,clean,46.9,WARNING,-11.6,2,Sustained Uptrend,1.81,-4.85,-1.63,QQQ,equity,Equity,19.3
IPAC,78.09,80.72,-3.25,BELOW SMA,15,,,79.91,-2.27,,,,0.653,-87.0,0.0,281.0,clean,46.8,WARNING,-7.0,2,Sustained Uptrend,-2.75,-4.49,4.64,VXUS,index,Index,19.3
KNTNF,19.65,21.02,-6.51,BELOW SMA,15,,,21.83,-9.98,,,,0.007,21.1,0.0,281.0,stalling,46.9,WARNING,-21.0,3,Parabolic,-9.66,-4.47,31.61,IAU,miner,Miner,19.3
MBIN,41.85,43.6,-4.02,BELOW SMA,15,,,42.45,-1.41,,,,0.827,-173.7,0.0,281.0,clean,46.7,WARNING,-13.7,3,Parabolic,-1.5,-7.12,22.26,XLC,equity,Equity,19.3
PCH,41.73,42.04,-0.73,BELOW SMA,15,,,42.43,-1.66,,,,0.0,-1.3,0.0,,,46.9,WARNING,-8.5,1,Basing,,,,,bond,Bond,19.3
SN,110.61,120.85,-8.47,BELOW SMA,15,,,116.04,-4.68,,,,0.628,-198.0,0.0,281.0,clean,46.8,WARNING,-17.4,3,Parabolic,-3.7,-7.47,1.35,XLI,index,Index,19.3
WFRD,91.4,99.81,-8.43,BELOW SMA,15,,,96.75,-5.53,,,,0.51,-162.0,0.0,281.0,clean,46.9,WARNING,-17.3,3,Parabolic,-4.59,-12.33,18.47,XLE,index,Index,19.3
ASM,7.5,9.23,-18.78,BELOW SMA,15,,,8.47,-11.47,,,,0.713,-299.5,0.0,,,46.4,WARNING,-37.5,3,Parabolic,,,,,miner,Miner,19.2
BKD,14.5,15.42,-5.99,BELOW SMA,15,,,14.87,-2.47,,,,0.769,-176.0,0.0,,,46.4,WARNING,-15.2,3,Parabolic,,,,,sector,Sector,19.2
ICOP,49.98,53.24,-6.12,BELOW SMA,15,,,52.74,-5.23,,,,0.151,-74.5,0.0,281.0,clean,46.4,WARNING,-16.8,3,Parabolic,-6.54,-7.39,20.7,IAU,commodity,Commodity,19.2
IOO,125.28,127.48,-1.72,BELOW SMA,15,,,126.02,-0.59,,,,0.395,-30.8,0.0,281.0,clean,46.4,WARNING,-3.7,1,Basing,-0.74,-3.45,-1.21,SPY,index,Index,19.2
MKSI,225.53,241.3,-6.53,BELOW SMA,15,,,231.42,-2.54,,,,0.709,-210.8,0.0,281.0,clean,46.4,WARNING,-16.4,3,Parabolic,-4.12,-10.0,37.18,QQQ,equity,Equity,19.2
UGI,36.97,37.99,-2.69,BELOW SMA,15,,,36.98,-0.05,,,,0.741,-64.1,0.0,281.0,clean,46.6,WARNING,-10.6,2,Sustained Uptrend,0.8,-1.0,-2.08,XLB,index,Index,19.2
VLY,11.99,12.96,-7.52,BELOW SMA,15,,,12.46,-3.84,,,,0.857,-155.5,0.0,,,46.6,WARNING,-13.6,2,Sustained Uptrend,,,,,equity,Equity,19.2
VYMI,95.28,98.17,-2.94,BELOW SMA,15,,,97.18,-1.95,,,,0.488,-66.5,0.0,281.0,clean,46.6,WARNING,-6.3,2,Sustained Uptrend,-1.86,-3.88,8.13,VXUS,index,Index,19.2
AER,140.32,145.95,-3.86,BELOW SMA,15,,,144.49,-2.89,,,,0.369,-81.3,0.0,281.0,clean,46.1,WARNING,-9.4,2,Sustained Uptrend,-6.32,-1.53,1.23,VXUS,index,Index,19.1
ASEA,19.33,19.9,-2.85,BELOW SMA,15,,,19.59,-1.34,,,,0.512,-75.3,0.0,281.0,clean,46.2,WARNING,-6.6,2,Sustained Uptrend,-0.82,-3.45,6.8,VGK,index,Index,19.1
DFAE,34.92,35.85,-2.58,BELOW SMA,15,,,35.48,-1.56,,,,0.326,-64.3,0.0,281.0,clean,46.1,WARNING,-7.2,2,Sustained Uptrend,-0.78,-2.91,8.23,VXUS,index,Index,19.1
DFIC,36.16,37.33,-3.11,BELOW SMA,15,,,37.02,-2.3,,,,0.493,-62.8,0.0,281.0,clean,46.2,WARNING,-7.7,2,Sustained Uptrend,-2.49,-4.1,6.93,VXUS,index,Index,19.1
FDEM,32.76,33.85,-3.23,BELOW SMA,15,,,33.3,-1.63,,,,0.499,-82.2,0.0,281.0,clean,46.2,WARNING,-7.7,2,Sustained Uptrend,-1.49,-3.94,6.83,VXUS,index,Index,19.1
GOEX,93.13,96.67,-3.66,BELOW SMA,15,,,99.97,-6.84,,,,0.015,25.4,0.0,281.0,clean,46.3,WARNING,-15.5,3,Parabolic,-7.13,-3.09,24.94,IAU,miner,Miner,19.1
IEUR,71.76,74.67,-3.9,BELOW SMA,15,,,73.41,-2.24,,,,0.546,-73.7,0.0,281.0,clean,46.2,WARNING,-6.8,2,Sustained Uptrend,-2.5,-5.4,2.96,VGK,index,Index,19.1
JIRE,77.27,80.11,-3.55,BELOW SMA,15,,,79.06,-2.27,,,,0.548,-75.9,0.0,281.0,clean,46.3,WARNING,-6.9,2,Sustained Uptrend,-2.63,-4.83,2.61,VGK,index,Index,19.1
MTRN,142.75,151.77,-5.94,BELOW SMA,15,,,154.31,-7.49,,,,0.071,-48.7,0.0,281.0,clean,46.2,WARNING,-17.0,3,Parabolic,-10.84,-5.0,15.83,XLB,sector,Sector,19.1
TM,220.18,235.79,-6.62,BELOW SMA,15,,,229.65,-4.13,,,,0.644,-134.4,0.0,281.0,clean,46.1,WARNING,-11.5,2,Sustained Uptrend,-5.43,-9.16,12.79,XLI,index,Index,19.1
TSN,60.05,63.34,-5.19,BELOW SMA,15,,,62.42,-3.8,,,,0.399,-49.9,0.0,281.0,clean,46.1,WARNING,-9.6,2,Sustained Uptrend,-4.55,-8.17,6.82,XLP,equity,Equity,19.1
ATEYY,154.19,168.18,-8.32,BELOW SMA,15,,,162.58,-5.16,,,,0.583,-180.3,0.0,281.0,clean,46.0,WARNING,-21.1,3,Parabolic,-6.68,-13.59,18.42,XLK,index,Index,19.0
AVEM,82.9,85.3,-2.82,BELOW SMA,15,,,84.44,-1.82,,,,0.314,-66.1,0.0,281.0,clean,45.9,WARNING,-7.6,2,Sustained Uptrend,-1.14,-3.19,7.68,VXUS,index,Index,19.0
AVNM,77.82,80.42,-3.23,BELOW SMA,15,,,79.63,-2.27,,,,0.445,-68.8,0.0,281.0,clean,46.0,WARNING,-6.9,2,Sustained Uptrend,-2.29,-4.09,7.19,VXUS,index,Index,19.0
EFG,115.45,119.94,-3.74,BELOW SMA,15,,,118.13,-2.27,,,,0.612,-79.0,0.0,281.0,clean,45.8,WARNING,-6.6,2,Sustained Uptrend,-2.84,-5.01,0.77,VGK,index,Index,19.0
GOOG,308.26,314.98,-2.13,BELOW SMA,15,,,305.31,0.97,,,,0.18,-27.7,0.0,281.0,clean,45.7,WARNING,-12.0,2,Sustained Uptrend,1.59,-4.98,-1.97,QQQ,equity,Equity,19.0
IEMG,71.95,74.01,-2.78,BELOW SMA,15,,,73.09,-1.57,,,,0.347,-68.8,0.0,281.0,clean,45.7,WARNING,-7.4,2,Sustained Uptrend,-0.72,-3.08,6.83,VXUS,index,Index,19.0
IFV,25.96,27.01,-3.87,BELOW SMA,15,,,26.56,-2.26,,,,0.52,-78.0,0.0,281.0,clean,45.9,WARNING,-7.2,2,Sustained Uptrend,-2.17,-5.58,6.81,VXUS,index,Index,19.0
IMNM,21.39,22.98,-6.89,BELOW SMA,15,,,21.64,-1.16,,,,0.507,-109.8,0.0,281.0,clean,46.0,WARNING,-22.6,3,Parabolic,-5.0,-12.68,8.93,XLI,equity,Equity,19.0
NESR,19.79,22.33,-11.39,BELOW SMA,15,,,22.54,-12.21,,,,0.02,-53.4,0.0,281.0,clean,45.7,WARNING,-26.3,3,Parabolic,-12.39,-5.49,37.34,XLI,commodity,Commodity,19.0
NSC,298.32,308.73,-3.37,BELOW SMA,15,,,309.54,-3.63,,,,0.475,-54.8,0.0,281.0,clean,45.8,WARNING,-6.8,2,Sustained Uptrend,-6.14,-2.42,1.82,XLRE,index,Index,19.0
QQQ,607.03,609.07,-0.33,BELOW SMA,15,,,606.98,0.01,,,,0.005,2.1,0.0,281.0,clean,45.7,WARNING,-4.6,1,Basing,-0.61,-1.19,-2.76,QQQ,equity,Equity,19.0
SKM,29.08,30.06,-3.26,BELOW SMA,15,,,29.92,-2.8,,,,0.204,-74.9,0.0,281.0,clean,46.0,WARNING,-13.7,3,Parabolic,-7.68,1.68,43.25,,index,Index,19.0
DFEM,35.48,36.4,-2.52,BELOW SMA,15,,,36.04,-1.53,,,,0.323,-62.4,0.0,281.0,clean,45.5,WARNING,-7.0,2,Sustained Uptrend,-0.71,-2.81,8.45,VXUS,index,Index,18.9
DIA,474.51,490.58,-3.28,BELOW SMA,15,,,483.35,-1.83,,,,0.825,-61.1,0.0,281.0,clean,45.4,WARNING,-6.1,2,Sustained Uptrend,-2.71,-5.33,-0.76,SPY,equity,Equity,18.9
EEM,58.59,60.31,-2.84,BELOW SMA,15,,,59.54,-1.59,,,,0.346,-70.9,0.0,281.0,clean,45.5,WARNING,-11.2,2,Sustained Uptrend,-0.78,-3.17,7.27,VXUS,index,Index,18.9
EPU,84.9,88.62,-4.2,BELOW SMA,15,,,88.07,-3.6,,,,0.057,-36.5,0.0,281.0,clean,45.6,WARNING,-10.9,3,Parabolic,-4.25,-6.79,27.61,IAU,commodity,Commodity,18.9
EWY,131.29,132.53,-0.94,BELOW SMA,15,,,136.67,-3.94,,,,0.006,18.2,0.0,281.0,clean,45.4,WARNING,-14.9,3,Parabolic,-2.29,4.16,38.1,VXUS,index,Index,18.9
FLKR,42.53,43.1,-1.32,BELOW SMA,15,,,44.28,-3.95,,,,0.001,7.1,0.0,281.0,clean,45.5,WARNING,-14.8,3,Parabolic,-2.07,3.38,33.95,VXUS,index,Index,18.9
JO,54.0,54.21,-0.38,BELOW SMA,15,,,53.45,1.03,,,,0.1,-24.7,0.0,,,45.5,WARNING,-9.8,2,Sustained Uptrend,,,,,commodity,Commodity,18.9
PCAR,117.79,124.82,-5.63,BELOW SMA,15,,,122.28,-3.68,,,,0.689,-80.7,0.0,281.0,clean,45.4,WARNING,-10.7,3,Parabolic,-5.71,-7.45,7.35,XLB,sector,Sector,18.9
ROBO,71.83,75.39,-4.72,BELOW SMA,15,,,74.8,-3.97,,,,0.391,-82.9,0.0,281.0,clean,45.5,WARNING,-9.9,2,Sustained Uptrend,-4.57,-4.68,1.3,VXUS,index,Index,18.9
SBLK,23.21,24.16,-3.93,BELOW SMA,15,,,24.91,-6.85,,,,0.016,21.9,0.0,281.0,clean,45.4,WARNING,-14.7,3,Parabolic,-9.45,-0.36,15.8,,bond,Bond,18.9
TOELY,127.8,135.72,-5.84,BELOW SMA,15,,,133.82,-4.5,,,,0.234,-93.1,0.0,281.0,clean,45.6,WARNING,-16.0,3,Parabolic,-6.04,-3.91,19.75,QQQ,bond,Bond,18.9
WTAI,29.69,29.79,-0.32,BELOW SMA,15,,,29.49,0.67,,,,0.285,-40.7,0.0,281.0,clean,45.4,WARNING,-5.8,1,Basing,1.12,-1.43,-2.5,XLK,equity,Equity,18.9
XME,113.89,118.58,-3.95,BELOW SMA,15,,,116.0,-1.82,,,,0.358,-72.0,0.0,281.0,clean,45.4,WARNING,-16.1,3,Parabolic,-3.2,-9.23,15.98,IAU,sector,Sector,18.9
^NDX,24932.96,25029.74,-0.39,BELOW SMA,15,,,24939.0,-0.02,,,,0.003,1.6,0.0,281.0,clean,45.6,WARNING,-4.7,1,Basing,-0.64,-1.33,-2.71,QQQ,equity,Equity,18.9
COLO,38.93,40.17,-3.08,BELOW SMA,15,,,37.77,3.08,,,,0.604,-157.9,0.0,281.0,clean,45.3,WARNING,-11.0,2,Sustained Uptrend,4.65,-6.89,4.62,VXUS,index,Index,18.8
DGS,61.0,62.76,-2.8,BELOW SMA,15,,,62.06,-1.7,,,,0.372,-65.0,0.0,281.0,clean,45.3,WARNING,-6.8,2,Sustained Uptrend,-1.15,-3.02,7.58,VXUS,index,Index,18.8
EWJV,42.42,44.83,-5.36,BELOW SMA,15,,,43.84,-3.24,,,,0.817,-143.4,0.0,281.0,clean,45.0,WARNING,-11.0,2,Sustained Uptrend,-3.49,-7.61,5.04,VXUS,index,Index,18.8
GRNY,24.66,24.89,-0.94,BELOW SMA,15,,,24.84,-0.75,,,,0.037,-6.6,0.0,281.0,clean,45.0,WARNING,-5.4,1,Basing,-1.81,-2.36,-1.93,SPY,equity,Equity,18.8
IGRO,84.92,87.75,-3.23,BELOW SMA,15,,,86.79,-2.16,,,,0.603,-68.8,0.0,281.0,clean,45.3,WARNING,-6.2,2,Sustained Uptrend,-2.36,-4.37,4.13,VGK,index,Index,18.8
