ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
FER,66.35,70.65,-6.09,BELOW SMA,15,,,69.79,-4.94,,,,0.589,-126.2,0.0,354.0,clean,39.1,WARNING,-11.3,2,Sustained Uptrend,-3.6,-6.85,0.48,VGK,index,Index,17.0
PALL,151.51,157.52,-3.81,BELOW SMA,15,,,155.01,-2.26,,,,0.035,-25.5,0.0,354.0,clean,39.1,WARNING,-23.2,3,Parabolic,1.05,-2.18,13.92,IAU,miner,Miner,17.0
RHHBY,53.28,57.61,-7.52,BELOW SMA,15,,,56.9,-6.37,,,,0.274,-76.6,0.0,354.0,clean,39.3,WARNING,-12.4,3,Parabolic,-7.74,-7.66,9.81,VGK,index,Index,17.0
SPTL,26.8,26.8,-0.01,BELOW SMA,15,,,27.04,-0.9,,,,0.094,9.7,0.0,354.0,clean,39.3,WARNING,-2.5,1,Basing,-1.05,0.96,0.51,TLT,bond,Bond,17.0
SVXY,49.01,52.54,-6.72,BELOW SMA,15,,,50.85,-3.62,,,,0.624,-125.2,0.0,354.0,clean,39.3,WARNING,-13.2,2,Sustained Uptrend,-3.6,-9.02,-5.02,SPY,equity,Equity,17.0
DFNL,45.49,47.81,-4.84,BELOW SMA,15,,,46.57,-2.32,,,,0.845,-99.5,0.0,354.0,clean,38.9,WARNING,-10.1,2,Sustained Uptrend,-2.07,-8.51,-3.6,XLF,equity,Equity,16.9
DLTR,117.76,123.26,-4.47,BELOW SMA,15,,,120.26,-2.08,,,,0.368,-122.9,0.0,354.0,clean,38.9,WARNING,-17.3,2,Sustained Uptrend,-0.55,-4.91,-3.83,XLI,equity,Equity,16.9
HD,358.62,377.14,-4.91,BELOW SMA,15,,,367.0,-2.28,,,,0.821,-112.4,0.0,354.0,clean,38.7,WARNING,-9.8,2,Sustained Uptrend,-2.26,-6.89,1.13,XLB,equity,Equity,16.9
RKLB,70.61,72.81,-3.02,BELOW SMA,15,,,70.72,-0.15,,,,0.007,-11.9,0.0,354.0,clean,38.8,WARNING,-29.1,3,Parabolic,0.68,-2.36,43.93,XLK,equity,Equity,16.9
BBVA,22.14,23.54,-5.96,BELOW SMA,15,,,22.23,-0.42,,,,0.649,-152.2,0.0,354.0,clean,38.4,WARNING,-15.5,2,Sustained Uptrend,6.01,-8.12,1.54,VGK,index,Index,16.8
BCS,22.58,25.08,-9.97,BELOW SMA,15,,,23.41,-3.57,,,,0.783,-220.5,0.0,354.0,clean,38.6,WARNING,-18.5,2,Sustained Uptrend,-2.12,-14.5,-2.76,VGK,index,Index,16.8
HMY,19.14,21.11,-9.35,BELOW SMA,15,,,20.75,-7.78,,,,0.098,-69.2,0.0,354.0,clean,38.4,WARNING,-26.6,3,Parabolic,-7.13,-6.04,-0.78,IAU,miner,Miner,16.8
VNQI,47.55,49.31,-3.56,BELOW SMA,15,,,48.9,-2.75,,,,0.55,-75.0,0.0,354.0,clean,38.4,WARNING,-6.5,2,Sustained Uptrend,-1.62,-2.89,0.67,VXUS,index,Index,16.8
AAPL,261.31,266.09,-1.79,BELOW SMA,15,,,264.13,-1.07,,,,0.201,-40.9,0.0,354.0,clean,38.1,WARNING,-7.0,1,Basing,-0.92,-6.04,-6.26,SPY,index,Index,16.7
CCL,26.26,30.75,-14.6,BELOW SMA,15,,,28.72,-8.58,,,,0.775,-302.5,0.0,354.0,clean,38.1,WARNING,-22.8,2,Sustained Uptrend,-7.96,-22.74,1.51,XLF,equity,Equity,16.7
GM,76.44,80.95,-5.57,BELOW SMA,15,,,77.81,-1.75,,,,0.543,-92.1,0.0,354.0,clean,38.2,WARNING,-12.8,2,Sustained Uptrend,-1.07,-9.25,0.52,XLY,equity,Equity,16.7
LTH,27.07,28.31,-4.39,BELOW SMA,15,,,26.57,1.9,,,,0.815,-187.9,0.0,354.0,clean,37.9,WARNING,-11.6,2,Sustained Uptrend,3.48,-9.22,1.35,XLY,equity,Equity,16.6
MDLZ,57.28,59.63,-3.93,BELOW SMA,15,,,59.16,-3.17,,,,0.496,-67.8,0.0,354.0,clean,37.7,WARNING,-8.8,2,Sustained Uptrend,-2.54,-4.57,4.32,XLP,equity,Equity,16.6
UAL,92.58,107.45,-13.84,BELOW SMA,15,,,101.64,-8.92,,,,0.714,-272.5,0.0,354.0,clean,37.8,WARNING,-22.3,2,Sustained Uptrend,-9.71,-20.13,-11.79,XLF,equity,Equity,16.6
ZION,56.02,60.25,-7.02,BELOW SMA,15,,,57.84,-3.13,,,,0.823,-162.6,0.0,354.0,clean,37.7,WARNING,-15.3,2,Sustained Uptrend,-2.82,-14.19,1.04,XLF,equity,Equity,16.6
F,12.37,13.53,-8.58,BELOW SMA,15,,,13.09,-5.48,,,,0.416,-148.8,0.0,,,37.5,WARNING,-16.4,2,Sustained Uptrend,,,,,bond,Bond,16.5
MS,161.27,173.17,-6.87,BELOW SMA,15,,,166.28,-3.01,,,,0.663,-123.1,0.0,354.0,clean,37.6,WARNING,-16.3,2,Sustained Uptrend,-2.82,-10.39,-8.63,XLF,equity,Equity,16.5
RBA,103.55,107.35,-3.54,BELOW SMA,15,,,102.56,0.96,,,,0.222,-104.5,0.0,354.0,clean,37.5,WARNING,-13.2,2,Sustained Uptrend,3.01,-12.03,3.93,XLF,bond,Bond,16.5
TCS,0.21,1.4,-85.05,BELOW SMA,15,,,0.22,-5.24,,,,0.853,-3384.7,0.0,,,37.5,WARNING,-98.9,0,Deep Decline,,,,,miner,Miner,16.5
BIDU,126.4,136.03,-7.08,BELOW SMA,15,,,122.93,2.82,,,,0.863,-274.0,0.0,354.0,clean,37.1,WARNING,-23.5,2,Sustained Uptrend,6.48,-13.38,0.59,VXUS,index,Index,16.4
FEZ,64.1,67.05,-4.4,BELOW SMA,15,,,65.78,-2.55,,,,0.546,-93.6,0.0,354.0,clean,37.3,WARNING,-7.7,2,Sustained Uptrend,-0.39,-5.04,0.41,VGK,index,Index,16.4
HL,22.16,22.94,-3.43,BELOW SMA,15,,,22.53,-1.65,,,,0.081,-71.2,0.0,354.0,clean,37.2,WARNING,-35.2,3,Parabolic,2.1,-2.7,30.55,IAU,miner,Miner,16.4
IP,39.13,43.81,-10.68,BELOW SMA,15,,,41.62,-5.99,,,,0.898,-291.3,0.0,354.0,clean,37.2,WARNING,-22.1,2,Sustained Uptrend,-6.94,-15.99,0.18,XLB,sector,Sector,16.4
SPRX,38.78,39.64,-2.18,BELOW SMA,15,,,38.9,-0.32,,,,0.375,-71.9,0.0,354.0,clean,37.2,WARNING,-11.7,1,Basing,1.68,-3.6,-3.99,XLK,equity,Equity,16.4
AXTA,29.24,33.18,-11.88,BELOW SMA,15,,,31.48,-7.12,,,,0.701,-206.5,0.0,354.0,clean,36.8,WARNING,-18.1,2,Sustained Uptrend,-7.7,-13.52,0.55,XLB,sector,Sector,16.3
BELFA,182.18,202.34,-9.96,BELOW SMA,15,,,195.14,-6.64,,,,0.638,-252.8,0.0,354.0,clean,36.8,WARNING,-19.9,3,Parabolic,-6.47,-11.49,25.51,XLI,index,Index,16.3
CARR,58.43,62.53,-6.56,BELOW SMA,15,,,61.06,-4.32,,,,0.803,-151.2,0.0,354.0,clean,36.9,WARNING,-14.5,2,Sustained Uptrend,-4.48,-8.59,7.63,XLB,index,Index,16.3
EZU,64.27,67.04,-4.13,BELOW SMA,15,,,65.89,-2.47,,,,0.531,-87.2,0.0,354.0,clean,36.8,WARNING,-7.5,2,Sustained Uptrend,-0.41,-4.58,1.46,VGK,index,Index,16.3
FNB,16.45,17.65,-6.81,BELOW SMA,15,,,16.99,-3.19,,,,0.86,-152.7,0.0,354.0,clean,36.8,WARNING,-14.1,2,Sustained Uptrend,-3.41,-12.96,-2.72,XLF,equity,Equity,16.3
FQVLF,24.18,27.69,-12.67,BELOW SMA,15,,,27.16,-10.98,,,,0.148,-110.3,0.0,354.0,clean,36.9,WARNING,-27.4,3,Parabolic,-10.44,-11.43,0.5,VXUS,commodity,Commodity,16.3
IBCA,25.93,25.97,-0.15,BELOW SMA,15,,,26.05,-0.45,,,,0.028,2.5,0.0,354.0,clean,36.9,WARNING,-1.4,1,Basing,-0.54,-0.12,-0.31,LQD,bond,Bond,16.3
IMPUY,16.96,18.56,-8.61,BELOW SMA,15,,,18.86,-10.09,,,,0.0,5.4,0.0,354.0,clean,36.8,WARNING,-27.8,3,Parabolic,-7.27,-1.91,30.97,IAU,miner,Miner,16.3
BEAM,26.41,27.68,-4.57,BELOW SMA,15,,,27.64,-4.46,,,,0.0,-3.4,0.0,354.0,clean,36.4,WARNING,-27.5,2,Sustained Uptrend,-2.98,-0.41,-2.51,XLI,equity,Equity,16.2
CMG,34.98,37.62,-7.02,BELOW SMA,15,,,36.58,-4.37,,,,0.399,-80.7,0.0,354.0,stalling,36.4,WARNING,-15.6,2,Sustained Uptrend,-5.28,-11.2,3.06,XLF,equity,Equity,16.2
CNEQ,32.86,33.29,-1.3,BELOW SMA,15,,,32.91,-0.15,,,,0.381,-38.6,0.0,354.0,clean,36.4,WARNING,-7.8,1,Basing,2.37,-0.7,-6.27,XLK,bond,Bond,16.2
FLR,45.05,48.42,-6.95,BELOW SMA,15,,,48.79,-7.67,,,,0.021,-36.3,0.0,354.0,clean,36.6,WARNING,-17.0,2,Sustained Uptrend,-7.68,-3.99,2.48,SPY,bond,Bond,16.2
KBA,30.61,30.61,-0.01,BELOW SMA,15,,,30.45,0.53,,,,0.338,-24.4,0.0,354.0,clean,36.4,WARNING,-4.2,1,Basing,2.07,-0.26,-0.29,VXUS,index,Index,16.2
QTEC,225.78,227.9,-0.93,BELOW SMA,15,,,225.02,0.34,,,,0.273,-26.5,0.0,354.0,clean,36.6,WARNING,-8.9,1,Basing,2.46,-1.05,-5.42,XLK,equity,Equity,16.2
AXSM,167.43,176.51,-5.15,BELOW SMA,15,,,164.15,2.0,,,,0.771,-201.2,0.0,354.0,clean,36.2,WARNING,-12.6,3,Parabolic,2.06,-8.28,12.2,,equity,Equity,16.1
EXEL,41.55,42.96,-3.28,BELOW SMA,15,,,42.33,-1.83,,,,0.311,-71.3,0.0,354.0,clean,36.3,WARNING,-12.0,2,Sustained Uptrend,2.0,-5.34,-6.32,XLV,equity,Equity,16.1
OPCH,29.46,33.35,-11.66,BELOW SMA,15,,,31.09,-5.25,,,,0.641,-220.9,0.0,354.0,clean,36.1,WARNING,-19.9,2,Sustained Uptrend,-5.58,-13.36,-1.44,XLV,equity,Equity,16.1
CFG,59.37,63.4,-6.36,BELOW SMA,15,,,60.33,-1.61,,,,0.911,-186.8,0.0,354.0,clean,35.8,WARNING,-13.7,3,Parabolic,-0.53,-12.85,7.04,XLF,equity,Equity,16.0
KOMP,61.41,62.67,-2.0,BELOW SMA,15,,,62.12,-1.14,,,,0.316,-34.9,0.0,354.0,clean,36.0,WARNING,-8.0,1,Basing,-0.4,-2.25,-0.93,SPY,equity,Equity,16.0
SBH,14.98,15.78,-5.04,BELOW SMA,15,,,15.55,-3.66,,,,0.221,-71.7,0.0,,,36.0,WARNING,-16.4,2,Sustained Uptrend,,,,,equity,Equity,16.0
UMC,9.6,10.19,-5.87,BELOW SMA,15,,,10.03,-4.29,,,,0.197,-61.5,0.0,,,35.9,WARNING,-24.3,3,Parabolic,,,,,index,Index,16.0
WS,36.37,42.96,-15.34,BELOW SMA,15,,,39.77,-8.56,,,,0.945,-352.5,0.0,354.0,clean,35.9,WARNING,-26.0,3,Parabolic,-6.98,-23.75,1.25,XLB,index,Index,16.0
ABM,41.64,45.04,-7.56,BELOW SMA,15,,,43.91,-5.16,,,,0.514,-83.3,0.0,354.0,stalling,35.5,WARNING,-16.9,2,Sustained Uptrend,-5.88,-12.45,-6.7,XLF,equity,Equity,15.9
ALAI,34.53,34.77,-0.69,BELOW SMA,15,,,34.25,0.82,,,,0.345,-37.2,0.0,354.0,clean,35.4,WARNING,-8.5,1,Basing,3.37,-0.48,-7.24,XLK,bond,Bond,15.9
AMG,283.41,307.68,-7.89,BELOW SMA,15,,,300.8,-5.78,,,,0.329,-115.0,0.0,354.0,clean,35.5,WARNING,-15.3,3,Parabolic,-8.67,-7.23,3.74,,equity,Equity,15.9
ARWR,59.42,64.39,-7.71,BELOW SMA,15,,,62.53,-4.97,,,,0.082,-28.1,0.0,354.0,clean,35.5,WARNING,-22.6,3,Parabolic,-7.29,-7.9,-3.28,XLI,equity,Equity,15.9
EWS,27.84,28.43,-2.05,BELOW SMA,15,,,28.04,-0.7,,,,0.427,-57.9,0.0,354.0,clean,35.6,WARNING,-5.4,1,Basing,-0.05,-2.26,0.09,VXUS,index,Index,15.9
LITP,13.12,13.28,-1.19,BELOW SMA,15,,,13.35,-1.65,,,,0.0,-4.0,0.0,,,35.5,WARNING,-20.5,3,Parabolic,,,,,miner,Miner,15.9
MOS,26.48,28.22,-6.15,BELOW SMA,15,,,26.83,-1.29,,,,0.841,-205.0,0.0,354.0,clean,35.5,WARNING,-15.3,2,Sustained Uptrend,-1.12,-7.41,12.16,XLE,sector,Sector,15.9
MUB,107.48,107.79,-0.29,BELOW SMA,15,,,107.98,-0.46,,,,0.0,-0.2,0.0,354.0,clean,35.4,WARNING,-1.4,1,Basing,-0.26,-0.19,0.54,LQD,bond,Bond,15.9
PCY,21.59,21.73,-0.63,BELOW SMA,15,,,21.76,-0.77,,,,0.141,-11.0,0.0,354.0,clean,35.4,WARNING,-2.6,1,Basing,-0.58,-0.48,-1.17,LQD,bond,Bond,15.9
RDW,9.3,9.46,-1.64,BELOW SMA,15,,,9.16,1.62,,,,0.079,82.3,0.0,,,35.4,WARNING,-36.0,3,Parabolic,,,,,equity,Equity,15.9
SCHW,93.53,97.69,-4.26,BELOW SMA,15,,,95.34,-1.9,,,,0.12,-42.2,0.0,354.0,clean,35.6,WARNING,-13.0,2,Sustained Uptrend,-1.8,-11.0,-0.31,XLF,equity,Equity,15.9
USB,52.4,56.72,-7.62,BELOW SMA,15,,,54.17,-3.28,,,,0.899,-178.1,0.0,354.0,clean,35.4,WARNING,-14.4,2,Sustained Uptrend,-2.95,-13.67,2.21,XLF,equity,Equity,15.9
UURAF,5.09,5.41,-5.89,BELOW SMA,15,,,4.84,5.25,,,,0.699,-251.1,0.0,,,35.4,WARNING,-32.1,2,Sustained Uptrend,,,,,index,Index,15.9
CRH,106.77,120.57,-11.45,BELOW SMA,15,,,113.65,-6.06,,,,0.858,-230.9,0.0,354.0,clean,35.0,WARNING,-18.8,2,Sustained Uptrend,-5.98,-16.02,-10.65,XLI,index,Index,15.8
ERO,28.28,31.99,-11.59,BELOW SMA,15,,,31.2,-9.37,,,,0.047,-57.1,0.0,354.0,clean,35.0,WARNING,-28.9,3,Parabolic,-8.27,-7.61,13.12,IAU,commodity,Commodity,15.8
FHN,22.98,24.55,-6.4,BELOW SMA,15,,,23.63,-2.75,,,,0.806,-137.8,0.0,354.0,clean,35.2,WARNING,-13.5,2,Sustained Uptrend,-1.82,-12.41,0.94,XLF,equity,Equity,15.8
GNW,8.38,8.64,-3.0,BELOW SMA,15,,,8.48,-1.17,,,,0.737,-97.4,0.0,,,35.2,WARNING,-9.6,1,Basing,,,,,equity,Equity,15.8
INTR,8.64,8.85,-2.33,BELOW SMA,15,,,8.52,1.41,,,,0.413,-101.0,0.0,,,35.1,WARNING,-16.6,1,Basing,,,,,index,Index,15.8
KHC,23.91,24.26,-1.48,BELOW SMA,15,,,24.36,-1.87,,,,0.095,-17.3,0.0,354.0,clean,35.2,WARNING,-5.1,1,Basing,-1.3,-2.98,-1.78,XLP,equity,Equity,15.8
SNPS,432.25,437.63,-1.23,BELOW SMA,15,,,431.82,0.1,,,,0.012,-9.4,0.0,354.0,clean,35.1,WARNING,-19.2,2,Sustained Uptrend,1.87,1.26,-7.39,XLK,equity,Equity,15.8
VRDN,29.25,29.78,-1.79,BELOW SMA,15,,,29.39,-0.47,,,,0.028,19.8,0.0,354.0,clean,35.1,WARNING,-14.7,2,Sustained Uptrend,-0.24,0.0,-8.65,XLK,equity,Equity,15.8
EMB,96.14,96.57,-0.45,BELOW SMA,15,,,96.66,-0.54,,,,0.129,-7.5,0.0,354.0,clean,34.8,WARNING,-1.7,1,Basing,-0.43,-0.57,-0.2,LQD,bond,Bond,15.7
FERG,229.2,254.61,-9.98,BELOW SMA,15,,,246.84,-7.15,,,,0.654,-159.0,0.0,354.0,clean,34.7,WARNING,-15.6,2,Sustained Uptrend,-7.57,-12.77,-7.72,XLI,index,Index,15.7
GGB,3.65,4.09,-10.94,BELOW SMA,15,,,3.81,-4.37,,,,0.809,-231.2,0.0,,,34.9,WARNING,-21.8,2,Sustained Uptrend,,,,,index,Index,15.7
GREK,66.33,71.5,-7.23,BELOW SMA,15,,,67.49,-1.72,,,,0.813,-177.4,0.0,354.0,clean,34.7,WARNING,-14.2,2,Sustained Uptrend,3.87,-11.76,-0.18,VXUS,index,Index,15.7
JETS,25.6,28.68,-10.75,BELOW SMA,15,,,27.23,-5.97,,,,0.844,-228.4,0.0,354.0,clean,34.7,WARNING,-18.3,2,Sustained Uptrend,-6.67,-17.84,-6.67,XLF,index,Index,15.7
SARO,28.66,30.54,-6.16,BELOW SMA,15,,,29.95,-4.32,,,,0.295,-75.5,0.0,354.0,clean,34.9,WARNING,-16.9,2,Sustained Uptrend,-3.57,-6.25,7.91,XLI,equity,Equity,15.7
UBS,38.89,42.75,-9.03,BELOW SMA,15,,,40.04,-2.88,,,,0.856,-154.6,0.0,354.0,clean,34.8,WARNING,-21.2,2,Sustained Uptrend,-2.04,-11.43,-4.31,VGK,index,Index,15.7
HEDJ,53.08,54.9,-3.32,BELOW SMA,15,,,54.39,-2.42,,,,0.364,-56.4,0.0,354.0,clean,34.4,WARNING,-6.6,2,Sustained Uptrend,-0.61,-3.3,1.0,VGK,index,Index,15.6
MOH,142.16,151.52,-6.18,BELOW SMA,15,,,147.36,-3.53,,,,0.465,197.3,0.0,354.0,clean,34.4,WARNING,-30.0,2,Sustained Uptrend,-1.83,7.92,-6.39,,equity,Equity,15.6
NXPI,204.29,227.99,-10.4,BELOW SMA,15,,,217.26,-5.97,,,,0.754,-221.0,0.0,354.0,clean,34.5,WARNING,-20.3,2,Sustained Uptrend,-5.09,-8.93,-10.38,XLB,equity,Equity,15.6
AVY,175.21,190.2,-7.88,BELOW SMA,15,,,186.99,-6.3,,,,0.414,-94.1,0.0,354.0,stalling,34.1,WARNING,-12.2,2,Sustained Uptrend,-8.09,-8.51,-2.3,XLB,sector,Sector,15.5
IWF,452.46,454.98,-0.55,BELOW SMA,15,,,452.1,0.08,,,,0.115,-12.1,0.0,354.0,clean,34.2,WARNING,-6.1,1,Basing,0.85,-0.96,-5.5,QQQ,equity,Equity,15.5
NWG,16.07,17.0,-5.43,BELOW SMA,15,,,16.19,-0.74,,,,0.437,-77.5,0.0,354.0,clean,34.3,WARNING,-17.0,2,Sustained Uptrend,0.72,-11.24,-2.63,XLF,index,Index,15.5
RSMDF,22.85,28.16,-18.84,BELOW SMA,15,,,27.35,-16.46,,,,0.183,-94.4,0.0,354.0,clean,34.2,WARNING,-39.7,2,Sustained Uptrend,-19.12,-39.73,-16.15,,miner,Miner,15.5
VCIT,83.7,83.86,-0.19,BELOW SMA,15,,,84.05,-0.42,,,,0.002,0.6,0.0,354.0,clean,34.2,WARNING,-1.3,1,Basing,-0.47,-0.2,-0.28,LQD,bond,Bond,15.5
VONG,116.42,117.09,-0.57,BELOW SMA,15,,,116.35,0.06,,,,0.115,-12.0,0.0,354.0,clean,34.2,WARNING,-6.1,1,Basing,0.81,-0.91,-5.49,QQQ,equity,Equity,15.5
AES,14.24,15.57,-8.49,BELOW SMA,15,,,14.94,-4.64,,,,0.556,-210.9,0.0,,,33.7,WARNING,-19.3,2,Sustained Uptrend,,,,,bond,Bond,15.4
CMC,66.8,76.36,-12.52,BELOW SMA,15,,,70.53,-5.29,,,,0.947,-293.7,0.0,354.0,clean,33.7,WARNING,-21.3,3,Parabolic,-6.72,-19.51,-0.09,XLI,sector,Sector,15.4
IE,13.8,16.47,-16.23,BELOW SMA,15,,,15.22,-9.35,,,,0.467,-254.6,0.0,,,33.9,WARNING,-36.0,3,Parabolic,,,,,commodity,Commodity,15.4
BND,74.29,74.31,-0.03,BELOW SMA,15,,,74.54,-0.34,,,,0.038,2.5,0.0,354.0,clean,33.4,WARNING,-1.2,1,Basing,-0.36,0.08,0.12,TLT,bond,Bond,15.3
CUK,26.2,30.57,-14.29,BELOW SMA,15,,,28.62,-8.46,,,,0.763,-295.6,0.0,354.0,clean,33.6,WARNING,-22.3,3,Parabolic,-7.65,-22.23,9.9,XLF,index,Index,15.3
DAX,44.19,46.23,-4.42,BELOW SMA,15,,,45.2,-2.24,,,,0.655,-103.4,0.0,354.0,clean,33.4,WARNING,-7.4,2,Sustained Uptrend,-0.14,-5.03,-0.67,VGK,index,Index,15.3
ILMN,123.02,127.09,-3.21,BELOW SMA,15,,,127.53,-3.54,,,,0.546,138.5,0.0,354.0,clean,33.6,WARNING,-20.9,2,Sustained Uptrend,-5.05,2.75,-4.61,,equity,Equity,15.3
EDEN,103.89,113.09,-8.13,BELOW SMA,15,,,106.3,-2.26,,,,0.924,-173.9,0.0,354.0,clean,33.3,WARNING,-17.3,2,Sustained Uptrend,0.02,-11.49,-7.31,VGK,index,Index,15.2
EPHE,25.54,26.69,-4.31,BELOW SMA,15,,,26.66,-4.22,,,,0.169,-52.6,0.0,354.0,clean,33.2,WARNING,-10.1,2,Sustained Uptrend,-4.13,-4.45,3.28,VXUS,index,Index,15.2
EWG,41.24,43.31,-4.77,BELOW SMA,15,,,42.42,-2.76,,,,0.634,-100.0,0.0,354.0,clean,33.3,WARNING,-7.6,2,Sustained Uptrend,-0.78,-5.25,-0.4,VGK,index,Index,15.2
GH,90.94,101.36,-10.28,BELOW SMA,15,,,93.16,-2.38,,,,0.824,-238.2,0.0,354.0,clean,33.1,WARNING,-24.7,2,Sustained Uptrend,-2.53,-10.71,-10.86,XLK,equity,Equity,15.2
EL,95.17,106.75,-10.85,BELOW SMA,15,,,100.81,-5.59,,,,0.249,-146.9,0.0,354.0,clean,32.8,WARNING,-21.8,2,Sustained Uptrend,-3.59,-4.32,-9.47,XLB,equity,Equity,15.1
FLS,79.19,84.28,-6.04,BELOW SMA,15,,,83.75,-5.45,,,,0.401,-135.4,0.0,354.0,clean,32.9,WARNING,-14.3,3,Parabolic,-5.12,-7.34,9.93,XLI,index,Index,15.1
MIRM,90.29,99.12,-8.91,BELOW SMA,15,,,91.72,-1.56,,,,0.536,-232.5,0.0,354.0,clean,32.8,WARNING,-17.4,3,Parabolic,2.84,-10.13,31.85,QQQ,equity,Equity,15.1
UPS,100.93,112.01,-9.89,BELOW SMA,15,,,109.19,-7.56,,,,0.646,-174.2,0.0,354.0,clean,32.7,WARNING,-17.6,2,Sustained Uptrend,-10.86,-13.99,6.39,XLB,equity,Equity,15.1
VUG,464.14,467.02,-0.62,BELOW SMA,15,,,463.29,0.18,,,,0.097,-11.8,0.0,354.0,clean,32.7,WARNING,-6.5,1,Basing,1.04,-0.95,-6.06,QQQ,equity,Equity,15.1
WY,24.21,25.66,-5.66,BELOW SMA,15,,,24.54,-1.35,,,,0.822,-151.3,0.0,354.0,clean,32.8,WARNING,-12.8,2,Sustained Uptrend,-2.26,-9.12,11.62,XLB,sector,Sector,15.1
CDRE,41.85,42.56,-1.65,BELOW SMA,15,,,44.14,-5.17,,,,0.358,77.0,0.0,354.0,stalling,32.4,WARNING,-14.2,1,Basing,-6.8,0.54,-2.32,XLI,index,Index,15.0
CELH,45.07,47.99,-6.09,BELOW SMA,15,,,47.53,-5.16,,,,0.001,7.8,0.0,354.0,clean,32.6,WARNING,-24.0,2,Sustained Uptrend,-4.33,-10.87,7.16,VGK,bond,Bond,15.0
CI,264.84,282.37,-6.21,BELOW SMA,15,,,280.84,-5.7,,,,0.565,-86.0,0.0,354.0,stalling,32.6,WARNING,-11.1,2,Sustained Uptrend,-6.72,-9.32,-0.23,XLV,equity,Equity,15.0
COMP,8.86,10.73,-17.44,BELOW SMA,15,,,9.45,-6.26,,,,0.697,-348.7,0.0,,,32.4,WARNING,-36.5,2,Sustained Uptrend,,,,,bond,Bond,15.0
SYK,361.23,370.46,-2.49,BELOW SMA,15,,,377.33,-4.27,,,,0.101,35.2,0.0,354.0,clean,32.5,WARNING,-7.2,1,Basing,-6.07,0.82,-0.77,XLV,equity,Equity,15.0
RH,144.31,187.13,-22.88,BELOW SMA,15,,,157.99,-8.66,,,,0.857,-558.3,0.0,354.0,clean,32.3,WARNING,-39.7,2,Sustained Uptrend,-7.4,-31.66,-10.4,XLF,equity,Equity,14.9
CLS,271.06,286.56,-5.41,BELOW SMA,15,,,269.97,0.4,,,,0.585,-181.4,0.0,354.0,clean,32.0,WARNING,-23.3,0,Deep Decline,5.49,-11.86,-16.62,XLK,equity,Equity,14.8
PSIX,52.41,78.19,-32.96,BELOW SMA,15,,,68.85,-23.87,,,,0.599,-728.1,0.0,354.0,clean,32.0,WARNING,-50.8,2,Sustained Uptrend,-13.95,-35.27,-11.95,VXUS,sector,Sector,14.8
SHW,331.49,356.1,-6.91,BELOW SMA,15,,,346.08,-4.21,,,,0.708,-125.5,0.0,354.0,clean,31.7,WARNING,-12.2,2,Sustained Uptrend,-4.97,-8.42,-0.49,XLB,sector,Sector,14.8
ANF,86.72,95.02,-8.73,BELOW SMA,15,,,93.18,-6.93,,,,0.073,-48.9,0.0,354.0,clean,31.5,WARNING,-34.9,2,Sustained Uptrend,-12.6,-11.2,-8.59,XLF,equity,Equity,14.7
CX,10.88,12.3,-11.53,BELOW SMA,15,,,11.76,-7.42,,,,0.668,-195.2,0.0,,,31.4,WARNING,-18.5,2,Sustained Uptrend,,,,,bond,Bond,14.7
IGOV,42.0,42.53,-1.24,BELOW SMA,15,,,42.3,-0.72,,,,0.612,-30.0,0.0,354.0,clean,31.5,WARNING,-2.6,1,Basing,-0.31,-0.85,-0.1,VXUS,bond,Bond,14.7
TFC,47.01,51.17,-8.14,BELOW SMA,15,,,48.81,-3.68,,,,0.884,-176.7,0.0,354.0,clean,31.6,WARNING,-16.4,2,Sustained Uptrend,-4.65,-15.77,-1.09,XLF,equity,Equity,14.7
ITB,97.39,106.72,-8.75,BELOW SMA,15,,,102.73,-5.19,,,,0.818,-183.6,0.0,354.0,clean,31.3,WARNING,-15.5,2,Sustained Uptrend,-6.08,-10.85,-5.18,XLB,bond,Bond,14.6
MGK,390.51,392.41,-0.48,BELOW SMA,15,,,389.28,0.32,,,,0.068,-9.9,0.0,354.0,clean,31.1,WARNING,-7.1,1,Basing,1.28,-0.73,-6.5,QQQ,equity,Equity,14.6
MKC,63.7,67.14,-5.13,BELOW SMA,15,,,67.06,-5.01,,,,0.505,-101.4,0.0,354.0,clean,31.2,WARNING,-12.0,2,Sustained Uptrend,-5.87,-5.52,0.63,XLP,equity,Equity,14.6
ALHC,18.11,20.38,-11.13,BELOW SMA,15,,,19.01,-4.72,,,,0.773,-170.0,0.0,354.0,clean,30.8,WARNING,-24.1,2,Sustained Uptrend,-1.83,-16.73,-7.35,XLF,equity,Equity,14.5
ARGT,88.94,92.81,-4.18,BELOW SMA,15,,,88.64,0.33,,,,0.673,-117.2,0.0,354.0,clean,31.0,WARNING,-14.5,1,Basing,3.08,-4.54,-2.54,VXUS,index,Index,14.5
