target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-04-01,25Y_broad,2022-02-14,0.4963,,,,
2026-04-01,25Y_broad,2025-01-03,0.4962,,,,
2026-04-01,25Y_broad,2007-03-26,0.4924,,,,
2026-04-01,25Y_broad,2008-10-29,0.4921,,,,
2026-04-01,25Y_broad,2006-06-30,0.4917,,,,
2026-04-01,25Y_broad,2023-10-10,0.4899,,,,
2026-04-01,25Y_broad,2006-07-05,0.4893,,,,
2026-04-01,25Y_broad,2026-03-17,0.4874,,,,
2026-04-01,25Y_broad,2022-02-11,0.4871,,,,
2026-04-01,25Y_broad,2010-02-19,0.486,,,,
2026-04-01,25Y_broad,2002-10-03,0.4859,,,,
2026-04-01,25Y_broad,2025-01-15,0.4854,,,,
2026-04-01,25Y_broad,2022-05-17,0.4853,,,,
2026-04-01,25Y_broad,2007-03-15,0.4841,,,,
2026-04-01,25Y_broad,2001-10-02,0.4794,,,,
2026-04-01,25Y_broad,2010-02-12,0.4769,,,,
2026-04-01,25Y_broad,2015-09-15,0.4763,,,,
2026-04-01,25Y_broad,2006-06-27,0.4758,,,,
2026-04-01,25Y_broad,2007-03-21,0.4737,,,,
2026-04-01,25Y_broad,2022-05-10,0.4701,,,,
2026-04-01,25Y_broad,2004-05-04,0.4697,,,,
2026-04-01,25Y_broad,2025-01-02,0.4692,,,,
2026-04-01,25Y_broad,2002-10-08,0.4685,,,,
2026-04-01,25Y_broad,2008-10-30,0.4682,,,,
2026-04-01,25Y_broad,2023-10-12,0.467,,,,
2026-04-01,25Y_broad,2015-09-10,0.4668,,,,
2026-04-01,25Y_broad,2022-06-29,0.4663,,,,
2026-04-01,25Y_broad,2008-10-31,0.4655,,,,
2026-04-01,25Y_broad,2016-01-28,0.4649,,,,
2026-04-01,25Y_broad,2004-04-02,0.4648,,,,
2026-04-01,25Y_broad,2001-04-03,0.464,,,,
2026-04-01,25Y_broad,2022-02-04,0.4634,,,,
2026-04-01,25Y_broad,2020-03-26,0.4634,,,,
2026-04-01,25Y_broad,2010-02-18,0.4631,,,,
2026-04-01,25Y_broad,2022-02-07,0.4626,,,,
2026-04-01,25Y_broad,2010-02-11,0.4623,,,,
2026-04-01,25Y_broad,2015-09-11,0.4618,,,,
2026-04-01,25Y_broad,2007-03-23,0.4615,,,,
2026-04-01,25Y_broad,2021-10-04,0.4608,,,,
2026-04-01,25Y_broad,2026-03-18,0.4601,,,,
2026-04-01,25Y_broad,2008-10-21,0.4577,,,,
2026-04-01,25Y_broad,2018-04-11,0.4571,,,,
2026-04-01,25Y_broad,2005-04-07,0.457,,,,
2026-04-01,25Y_broad,2011-06-29,0.4568,,,,
2026-04-01,25Y_broad,2001-04-02,0.4567,,,,
2026-04-01,25Y_broad,2010-02-16,0.4562,,,,
2026-04-01,25Y_broad,2006-06-26,0.4555,,,,
2026-04-01,25Y_broad,2020-03-31,0.4545,,,,
2026-04-01,25Y_broad,2010-06-11,0.4537,,,,
2026-04-01,25Y_broad,2010-02-22,0.4533,,,,
2026-04-01,25Y_broad,2021-10-13,0.4532,,,,
2026-04-01,25Y_broad,2008-10-20,0.4522,,,,
2026-04-01,25Y_broad,2011-10-07,0.4517,,,,
2026-04-01,25Y_broad,2001-10-01,0.4497,,,,
2026-04-01,25Y_broad,2001-03-30,0.4491,,,,
2026-04-01,25Y_broad,2021-10-01,0.4491,,,,
2026-04-01,25Y_broad,2002-06-26,0.4487,,,,
2026-04-01,25Y_broad,2001-03-28,0.4485,,,,
2026-04-01,25Y_broad,2016-01-26,0.4484,,,,
2026-04-01,SPY_deep,1998-06-11,0.7087,Asian Crisis / LTCM,1.43,3.48,6.48
2026-04-01,SPY_deep,2016-01-22,0.6952,China Deval / Oil Crash,1.68,-1.35,0.94
2026-04-01,SPY_deep,2023-10-05,0.6768,,2.16,0.45,2.4
2026-04-01,SPY_deep,1996-06-24,0.6348,,1.12,-2.03,-6.17
2026-04-01,SPY_deep,2021-05-18,0.6073,,1.53,2.04,2.43
2026-04-01,SPY_deep,2002-06-20,0.586,Dot-com Crash,-1.76,-1.88,-18.78
2026-04-01,SPY_deep,2001-03-26,0.5855,Dot-com Crash,-1.5,-1.19,6.24
2026-04-01,SPY_deep,1994-12-12,0.5839,Bond Massacre / Tequila,1.04,2.14,1.87
2026-04-01,SPY_deep,2002-06-21,0.5833,Dot-com Crash,-0.32,-1.22,-19.47
2026-04-01,SPY_deep,2004-07-22,0.578,,0.63,-1.35,0.55
2026-04-01,SPY_deep,2007-11-23,0.5763,GFC,3.14,4.7,3.54
2026-04-01,SPY_deep,2002-10-04,0.5744,Dot-com Crash,4.16,9.7,12.78
2026-04-01,SPY_deep,2004-07-20,0.5738,,-1.68,-1.28,-1.44
2026-04-01,SPY_deep,1994-12-08,0.5726,Bond Massacre / Tequila,2.25,2.54,2.81
2026-04-01,SPY_deep,2002-06-28,0.5711,Dot-com Crash,-0.9,-6.69,-8.1
2026-04-01,SPY_deep,2000-10-02,0.5706,Dot-com Crash,-2.67,-3.93,-0.62
2026-04-01,SPY_deep,2005-04-04,0.5662,,0.39,-2.66,-0.88
2026-04-01,SPY_deep,1998-06-02,0.5654,Asian Crisis / LTCM,2.36,-0.4,4.56
2026-04-01,SPY_deep,2000-10-06,0.5635,Dot-com Crash,-2.48,-0.82,1.93
2026-04-01,SPY_deep,2000-10-04,0.5596,Dot-com Crash,-4.98,-6.57,-0.69
2026-04-01,SPY_deep,2000-02-16,0.5592,,-3.73,-0.34,5.71
2026-04-01,SPY_deep,2014-04-04,0.5576,,-2.62,0.34,0.2
2026-04-01,SPY_deep,2021-05-17,0.5538,,0.88,1.0,1.59
2026-04-01,SPY_deep,2001-04-02,0.5505,Dot-com Crash,0.32,4.43,11.05
2026-04-01,SPY_deep,2010-08-27,0.5492,,3.77,5.48,7.31
2026-04-01,SPY_deep,1996-06-21,0.5445,,0.45,-2.25,-6.17
2026-04-01,SPY_deep,2012-05-30,0.5393,,0.16,0.24,0.78
2026-04-01,SPY_deep,2012-05-31,0.539,,0.44,1.52,3.52
2026-04-01,SPY_deep,1996-06-28,0.5373,,-2.68,-6.63,-5.19
2026-04-01,SPY_deep,2013-08-29,0.5361,,1.14,3.14,2.34
2026-04-01,SPY_deep,2011-06-24,0.5351,,5.61,4.07,5.14
2026-04-01,SPY_deep,2007-03-14,0.5347,,2.88,1.82,4.34
2026-04-01,SPY_deep,2011-06-28,0.5313,,3.36,1.72,0.47
2026-04-01,SPY_deep,2004-07-29,0.529,,-1.96,-3.25,0.8
2026-04-01,SPY_deep,2000-09-29,0.5267,Dot-com Crash,-1.79,-4.23,-2.16
2026-04-01,SPY_deep,1999-08-12,0.5265,,1.86,5.06,3.7
2026-04-01,SPY_deep,2023-10-06,0.5259,,0.46,-1.94,1.43
2026-04-01,SPY_deep,2017-04-12,0.5255,,0.56,1.95,2.12
2026-04-01,SPY_deep,1996-06-26,0.525,,1.34,-2.85,-4.05
2026-04-01,SPY_deep,2021-09-23,0.5235,,-3.17,-1.02,2.24
2026-04-01,SPY_deep,2002-06-27,0.5227,Dot-com Crash,-0.12,-7.62,-9.72
2026-04-01,SPY_deep,2008-07-16,0.5215,GFC,3.4,3.69,4.5
2026-04-01,SPY_deep,2014-09-29,0.5176,,-0.63,-5.13,0.44
2026-04-01,SPY_deep,2002-07-05,0.5157,Dot-com Crash,-7.51,-14.7,-15.65
2026-04-01,SPY_deep,2021-09-24,0.5141,,-2.18,-1.36,2.62
2026-04-01,SPY_deep,2014-10-06,0.5135,,-4.52,-3.05,2.44
2026-04-01,SPY_deep,2001-04-09,0.5133,Dot-com Crash,4.1,6.13,9.68
2026-04-01,SPY_deep,2010-02-10,0.5088,,3.64,3.42,7.9
2026-04-01,SPY_deep,1994-12-09,0.5079,Bond Massacre / Tequila,1.55,2.24,2.49
2026-04-01,SPY_deep,1996-06-25,0.5057,,0.87,-1.53,-5.2
2026-04-01,SPY_deep,2002-10-07,0.5052,Dot-com Crash,6.95,13.95,16.07
2026-04-01,SPY_deep,1997-11-07,0.5031,Asian Crisis / LTCM,0.13,4.1,5.51
2026-04-01,SPY_deep,2011-06-23,0.5006,,2.86,4.75,4.31
2026-04-01,SPY_deep,1994-02-25,0.4991,Bond Massacre / Tequila,-0.26,0.06,-1.73
2026-04-01,SPY_deep,2017-08-24,0.4988,,1.43,1.06,2.02
2026-04-01,SPY_deep,1996-07-26,0.4986,,4.46,3.92,4.41
2026-04-01,SPY_deep,2008-10-28,0.4985,GFC,7.09,-4.26,-5.11
2026-04-01,SPY_deep,2011-05-27,0.4983,,-3.35,-4.35,-2.92
2026-04-01,SPY_deep,2001-03-09,0.497,Dot-com Crash,-6.77,-7.2,-7.13
2026-04-01,SPY_deep,2002-06-19,0.4967,Dot-com Crash,-4.68,-6.84,-17.37
2026-04-01,SPY_deep,2006-04-17,0.4942,,1.75,1.35,0.51
2026-04-01,SPY_deep,2010-02-05,0.494,,1.29,4.22,7.31
2026-04-01,SPY_deep,2004-05-05,0.4909,,-2.07,-3.11,0.18
2026-04-01,SPY_deep,1994-12-13,0.4861,Bond Massacre / Tequila,0.33,1.23,2.66
2026-04-01,SPY_deep,2017-08-29,0.486,,0.84,2.17,2.25
2026-04-01,SPY_deep,1997-11-14,0.4857,Asian Crisis / LTCM,3.97,5.41,4.57
2026-04-01,SPY_deep,2015-06-17,0.4847,,-0.04,-1.47,0.9
2026-04-01,SPY_deep,1996-04-08,0.482,,-0.22,0.99,-0.64
2026-04-01,SPY_deep,2012-10-26,0.4819,,1.14,-2.52,0.54
2026-04-01,SPY_deep,2017-04-19,0.4814,,2.12,2.16,1.43
2026-04-01,SPY_deep,2008-07-08,0.4812,GFC,-4.91,0.19,1.33
2026-04-01,SPY_deep,1996-04-02,0.481,,-3.9,-1.95,-1.75
2026-04-01,SPY_deep,2017-04-17,0.4805,,1.11,1.75,2.35
2026-04-01,SPY_deep,2004-07-16,0.4803,,-1.58,0.12,-2.18
2026-04-01,SPY_deep,2015-03-31,0.4775,,0.75,1.94,0.98
2026-04-01,SPY_deep,2008-07-17,0.4746,GFC,0.25,1.3,3.97
2026-04-01,SPY_deep,1994-03-11,0.474,Bond Massacre / Tequila,0.28,-1.92,-4.33
2026-04-01,SPY_deep,2014-02-07,0.4726,,2.42,2.91,4.2
2026-04-01,SPY_deep,2022-02-15,0.4716,Inflation / Rate Hike Bear,-5.41,-1.84,-1.13
2026-04-01,SPY_deep,2010-08-30,0.4712,,4.11,6.97,8.7
2026-04-01,SPY_deep,2013-09-06,0.4707,,1.98,2.82,0.84
2026-04-01,SPY_deep,2025-01-15,0.4705,,2.86,2.07,2.85
2026-04-01,SPY_deep,2010-02-08,0.4691,,3.64,3.7,8.57
2026-04-01,SPY_deep,2002-07-09,0.4688,Dot-com Crash,-5.27,-16.37,-7.85
2026-04-01,SPY_deep,1998-08-26,0.4687,Asian Crisis / LTCM,-8.76,-9.53,-4.25
2026-04-01,SPY_deep,1999-06-10,0.4687,,2.79,0.86,6.85
2026-04-01,SPY_deep,1998-08-24,0.4671,Asian Crisis / LTCM,-12.13,-5.72,-2.06
2026-04-01,SPY_deep,2000-10-09,0.4669,Dot-com Crash,-1.29,0.38,2.68
2026-04-01,SPY_deep,1995-10-11,0.4669,,1.43,0.34,2.55
2026-04-01,SPY_deep,2022-07-11,0.4668,Inflation / Rate Hike Bear,-0.59,2.95,7.06
2026-04-01,SPY_deep,1995-10-13,0.4665,,0.34,-0.75,1.43
2026-04-01,SPY_deep,2008-02-12,0.4664,GFC,0.69,2.39,-2.47
2026-04-01,SPY_deep,2000-10-03,0.4658,Dot-com Crash,-3.38,-5.44,-0.02
2026-04-01,SPY_deep,2012-11-07,0.465,,-2.71,-0.19,1.93
2026-04-01,SPY_deep,1994-03-10,0.4647,Bond Massacre / Tequila,1.42,-0.45,-3.67
2026-04-01,SPY_deep,2008-07-11,0.4644,GFC,1.73,1.32,5.55
2026-04-01,SPY_deep,1999-10-05,0.4643,,0.73,-2.78,3.73
2026-04-01,SPY_deep,2010-08-26,0.4631,,4.03,5.94,8.59
2026-04-01,SPY_deep,2014-09-24,0.463,,-2.61,-1.46,-2.32
2026-04-01,SPY_deep,2008-10-20,0.4618,GFC,-15.04,-1.72,-11.87
